"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","param_set_id","copingNum","adaptNum","insufBoost","windowMissed","windowoOpen","noSolution","riskPerceptionThreshold","run_id","run_duration"
"2241",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.497510293427135,3,1.06926111777624
"2242",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.383375491701927,3,1.06926111777624
"2243",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.433332341677792,3,1.06926111777624
"2244",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.445146337946343,3,1.06926111777624
"2245",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.346128554743322,3,1.06926111777624
"2246",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.350901205867835,3,1.06926111777624
"2247",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.490230537577881,3,1.06926111777624
"2248",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.251252924150044,3,1.06926111777624
"2249",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.293477843409741,3,1.06926111777624
"2250",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.351749337460064,3,1.06926111777624
"2251",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.269754923381046,3,1.06926111777624
"2252",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.47707752304353,3,1.06926111777624
"2253",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.445294039702188,3,1.06926111777624
"2254",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.460557668512527,3,1.06926111777624
"2255",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.371114207909552,3,1.06926111777624
"2256",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.342147617731118,3,1.06926111777624
"2257",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.29565860825505,3,1.06926111777624
"2258",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.51118887744156,3,1.06926111777624
"2259",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.531134358115665,3,1.06926111777624
"2260",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.440265885248976,3,1.06926111777624
"2261",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.495870317886981,3,1.06926111777624
"2262",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.406015654415907,3,1.06926111777624
"2263",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.349523114567691,3,1.06926111777624
"2264",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.501389393832858,3,1.06926111777624
"2265",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.532657811461788,3,1.06926111777624
"2266",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.359984083117182,3,1.06926111777624
"2267",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.488773336622375,3,1.06926111777624
"2268",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.334875360527139,3,1.06926111777624
"2269",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.431350842136395,3,1.06926111777624
"2270",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.389123400396991,3,1.06926111777624
"2271",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.36757434077847,3,1.06926111777624
"2272",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.292884213282,3,1.06926111777624
"2273",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.361995353475236,3,1.06926111777624
"2274",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.477092123696307,3,1.06926111777624
"2275",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.498203871885868,3,1.06926111777624
"2276",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.418079002780356,3,1.06926111777624
"2277",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.406113503852142,3,1.06926111777624
"2278",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.174865031793485,3,1.06926111777624
"2279",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.45484556532728,3,1.06926111777624
"2280",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.254721326253647,3,1.06926111777624
"2281",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.390885512111642,3,1.06926111777624
"2282",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.466069854953356,3,1.06926111777624
"2283",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.352570945418377,3,1.06926111777624
"2284",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.239226194425226,3,1.06926111777624
"2285",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.427730410805557,3,1.06926111777624
"2286",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.455871781678842,3,1.06926111777624
"2287",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.411114580292823,3,1.06926111777624
"2288",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.348074056552791,3,1.06926111777624
"2289",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.340024321870678,3,1.06926111777624
"2290",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.243918790513063,3,1.06926111777624
"2291",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.43348599954577,3,1.06926111777624
"2292",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.351230432877727,3,1.06926111777624
"2293",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.291986760486796,3,1.06926111777624
"2294",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.207965147374729,3,1.06926111777624
"2295",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.460164000068536,3,1.06926111777624
"2296",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.315804650938746,3,1.06926111777624
"2297",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.459765518478884,3,1.06926111777624
"2298",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.37616247992091,3,1.06926111777624
"2299",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.547418224482554,3,1.06926111777624
"2300",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.378878829755452,3,1.06926111777624
"2301",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.536538537358608,3,1.06926111777624
"2302",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.442915715306957,3,1.06926111777624
"2303",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.456920534629265,3,1.06926111777624
"2304",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.411866551501635,3,1.06926111777624
"2305",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.31798141245818,3,1.06926111777624
"2306",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.400294918836098,3,1.06926111777624
"2307",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.378541504215916,3,1.06926111777624
"2308",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.471042210072744,3,1.06926111777624
"2309",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.341944234019332,3,1.06926111777624
"2310",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.510281370073222,3,1.06926111777624
"2311",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.371427876324754,3,1.06926111777624
"2312",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.204380510074921,3,1.06926111777624
"2313",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.511034280722568,3,1.06926111777624
"2314",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.456962290054606,3,1.06926111777624
"2315",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.262046103167211,3,1.06926111777624
"2316",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.264779465974313,3,1.06926111777624
"2317",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.523548993142897,3,1.06926111777624
"2318",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.356170949468281,3,1.06926111777624
"2319",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.378443061277869,3,1.06926111777624
"2320",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.33583961866759,3,1.06926111777624
"2321",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.424038462598576,3,1.06926111777624
"2322",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.339932293246477,3,1.06926111777624
"2323",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.509765706831841,3,1.06926111777624
"2324",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.361029334813947,3,1.06926111777624
"2325",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.476980431963197,3,1.06926111777624
"2326",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.569748586284364,3,1.06926111777624
"2327",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.412465656021758,3,1.06926111777624
"2328",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.35515203368541,3,1.06926111777624
"2329",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.508675252322855,3,1.06926111777624
"2330",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.347166113881825,3,1.06926111777624
"2331",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.395025727735893,3,1.06926111777624
"2332",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.419628384774075,3,1.06926111777624
"2333",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.456137028028096,3,1.06926111777624
"2334",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.481175302002184,3,1.06926111777624
"2335",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.351022785373982,3,1.06926111777624
"2336",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.173879210372894,3,1.06926111777624
"2337",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.601248719634381,3,1.06926111777624
"2338",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.448412151053365,3,1.06926111777624
"2339",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.479434162753352,3,1.06926111777624
"2340",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.358583493131415,3,1.06926111777624
"2341",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.279633948836211,3,1.06926111777624
"2342",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.383156170445485,3,1.06926111777624
"2343",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.451481148437162,3,1.06926111777624
"2344",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.385589492425091,3,1.06926111777624
"2345",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.366111612577295,3,1.06926111777624
"2346",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.507689790984391,3,1.06926111777624
"2347",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.340906243060566,3,1.06926111777624
"2348",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.362446774154156,3,1.06926111777624
"2349",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.447101199594438,3,1.06926111777624
"2350",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.455837012272616,3,1.06926111777624
"2351",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.375589201495834,3,1.06926111777624
"2352",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.373072219277986,3,1.06926111777624
"2353",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.437514062078834,3,1.06926111777624
"2354",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.328943366247213,3,1.06926111777624
"2355",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.481995439082571,3,1.06926111777624
"2356",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.502628918824637,3,1.06926111777624
"2357",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.409239656101502,3,1.06926111777624
"2358",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.42528803640413,3,1.06926111777624
"2359",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.435528037537319,3,1.06926111777624
"2360",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.520505493795864,3,1.06926111777624
"2361",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.259379633856616,3,1.06926111777624
"2362",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.442254897424589,3,1.06926111777624
"2363",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.243447767667406,3,1.06926111777624
"2364",0.4,1.14981570525561,4,0.08,0.25,0.4,6.5,3,840,4,158,14,28,198,242,169,0.344679790794386,3,1.06926111777624
"2365",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.359984083117182,3,1.13254593610764
"2366",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.511034280722568,3,1.13254593610764
"2367",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.308705567769092,3,1.13254593610764
"2368",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.379124472803572,3,1.13254593610764
"2369",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.341944234019332,3,1.13254593610764
"2370",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.582953644308182,3,1.13254593610764
"2371",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.42528803640413,3,1.13254593610764
"2372",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.472008724077581,3,1.13254593610764
"2373",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.301935118051185,3,1.13254593610764
"2374",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.466069854953356,3,1.13254593610764
"2375",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.460557668512527,3,1.13254593610764
"2376",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.251252924150044,3,1.13254593610764
"2377",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.378541504215916,3,1.13254593610764
"2378",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.418694184428064,3,1.13254593610764
"2379",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.326036125561696,3,1.13254593610764
"2380",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.351230432877727,3,1.13254593610764
"2381",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.43761742966288,3,1.13254593610764
"2382",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.428964018780338,3,1.13254593610764
"2383",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.440702872057227,3,1.13254593610764
"2384",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.507689790984391,3,1.13254593610764
"2385",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.442254897424589,3,1.13254593610764
"2386",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.173879210372894,3,1.13254593610764
"2387",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.460487791009022,3,1.13254593610764
"2388",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.330930933878289,3,1.13254593610764
"2389",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.501389393832858,3,1.13254593610764
"2390",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.259379633856616,3,1.13254593610764
"2391",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.536538537358608,3,1.13254593610764
"2392",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.43348599954577,3,1.13254593610764
"2393",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.415236159610436,3,1.13254593610764
"2394",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.383156170445485,3,1.13254593610764
"2395",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.328943366247213,3,1.13254593610764
"2396",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.400294918836098,3,1.13254593610764
"2397",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.478755967320789,3,1.13254593610764
"2398",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.435711458901209,3,1.13254593610764
"2399",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.329561866190537,3,1.13254593610764
"2400",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.207965147374729,3,1.13254593610764
"2401",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.418079002780356,3,1.13254593610764
"2402",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.477092123696307,3,1.13254593610764
"2403",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.362446774154156,3,1.13254593610764
"2404",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.292884213282,3,1.13254593610764
"2405",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.49794561513824,3,1.13254593610764
"2406",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.174865031793485,3,1.13254593610764
"2407",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.334875360527139,3,1.13254593610764
"2408",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.455837012272616,3,1.13254593610764
"2409",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.532001181074398,3,1.13254593610764
"2410",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.269754923381046,3,1.13254593610764
"2411",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.482755987143123,3,1.13254593610764
"2412",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.358583493131415,3,1.13254593610764
"2413",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.447101199594438,3,1.13254593610764
"2414",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.366111612577295,3,1.13254593610764
"2415",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.262046103167211,3,1.13254593610764
"2416",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.430653067181434,3,1.13254593610764
"2417",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.433332341677792,3,1.13254593610764
"2418",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.29377796552757,3,1.13254593610764
"2419",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.33583961866759,3,1.13254593610764
"2420",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.395025727735893,3,1.13254593610764
"2421",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.523548993142897,3,1.13254593610764
"2422",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.448412151053365,3,1.13254593610764
"2423",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.28852892285538,3,1.13254593610764
"2424",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.453071565592553,3,1.13254593610764
"2425",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.344679790794386,3,1.13254593610764
"2426",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.340906243060566,3,1.13254593610764
"2427",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.411114580292823,3,1.13254593610764
"2428",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.409239656101502,3,1.13254593610764
"2429",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.551589599671569,3,1.13254593610764
"2430",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.318808638200753,3,1.13254593610764
"2431",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.375589201495834,3,1.13254593610764
"2432",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.254721326253647,3,1.13254593610764
"2433",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.51118887744156,3,1.13254593610764
"2434",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.371114207909552,3,1.13254593610764
"2435",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.455871781678842,3,1.13254593610764
"2436",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.405420111087725,3,1.13254593610764
"2437",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.361875415583917,3,1.13254593610764
"2438",0.4,2.94162996904925,4,0.08,0.25,0.4,6.5,3,840,5,148,16,36,191,242,114,0.471042210072744,3,1.13254593610764
