"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance2"
"06/10/2020 22:33:50:624 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"265","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.969464007965","0.030535992018364766","6143","2998","504","11","2515","85","841","2","30","30","15","0","5349","28"
"263","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.977901831953","0.022098168038013455","4083","2289","177","10","1528","50","835","3","29","29","15","0","3277","26"
"266","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.982332375968","0.017667624029582996","7156","4058","530","18","2446","76","793","1","28","28","16","0","6408","27"
"267","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.981206739973","0.01879326003412185","8266","4063","812","12","3253","92","841","1","34","34","10","0","7484","33"
"271","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.456203727967","0.543796272031301","1825","734","74","8","926","61","809","7","22","22","27","0","1024","15"
"268","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.946254304008","0.05374569602199708","9330","4725","710","14","3777","78","791","0","26","26","21","0","8593","26"
"269","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.951509615958","0.048490384032374045","10389","5249","521","19","4520","46","746","3","34","34","16","0","9707","31"
"270","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.963613719978","0.036386280034488294","11512","5489","829","13","5082","59","806","2","40","40","8","0","10790","39"
"272","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.953356735989","0.046643264007551366","3001","1370","277","8","1206","110","814","5","30","30","17","0","2198","25"
"273","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.982598043982","0.017401956023620713","4027","1760","250","9","1891","82","807","3","35","35","20","0","3244","32"
"276","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.945059195983","0.05494080397749723","7241","3066","492","14","3560","74","809","4","35","35","19","0","6490","31"
"274","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.991292084","0.008707916031081453","5206","2426","373","15","2274","84","845","4","34","34","14","0","4394","30"
"275","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.93846678799","0.06153321202635009","6213","3188","378","18","2536","66","818","3","27","27","21","0","5432","24"
"277","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.952557035976","0.04744296401262016","8358","4594","562","23","3087","65","838","2","27","27","16","0","7580","26"
"278","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.977572204003","0.022427796000990874","9636","4891","751","23","3861","82","858","1","28","28","17","0","8848","27"
"279","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.948037307993","0.0519626920202807","10472","5323","1022","27","3976","93","812","0","31","31","10","0","9733","31"
"280","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.992007223977","0.007992776023856507","11563","5985","368","15","5144","22","767","3","29","29","20","0","10865","26"
"281","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.970928751984","0.029071248049785225","1879","931","82","3","773","67","779","4","23","23","23","0","1108","19"
"282","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.997754787983","0.0022452119996083653","2871","1366","292","3","1068","117","762","3","25","25","17","0","2123","23"
"283","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.99121760397","0.008782396043864882","4102","1796","168","9","2042","49","807","4","38","38","17","0","3320","34"
"284","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.965191091977","0.03480890801757486","5084","2453","255","8","2264","65","828","2","39","39","13","0","4294","37"
"286","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.948456055983","0.051543944024434296","7170","3480","536","15","2998","110","782","1","31","31","18","0","6438","30"
"287","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.994797715999","0.0052022840189018815","8381","4073","445","19","3751","58","776","1","35","35","16","0","7671","34"
"289","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.984890767962","0.015109232021599084","10592","5840","744","13","3910","58","743","1","27","27","13","0","9911","26"
"291","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.453047231997","0.5469527680283495","1892","782","148","13","809","111","793","9","29","29","16","0","1106","20"
"288","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.988368515986","0.011631484034023032","9465","5264","734","21","3344","70","811","0","32","32","8","0","8712","32"
"285","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.947239147972","0.05276085201020564","6294","2971","442","5","2780","67","799","1","29","29","24","0","5543","28"
"294","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.986610240014","0.013389760022909591","5242","2826","138","13","2206","33","845","1","26","26","26","0","4430","25"
"292","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.968002727986","0.031997272017028955","2949","1398","219","10","1183","108","778","6","31","31","15","0","2188","25"
"293","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.980944623969","0.0190553760343537","4105","2106","218","11","1680","61","804","4","29","29","15","0","3323","25"
"290","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.938401547979","0.0615984520259083","11676","5367","1170","27","4970","114","796","0","28","28","21","0","10976","28"
"295","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.97479033599","0.025209664020482414","6119","2849","478","5","2674","77","821","3","36","36","10","0","5344","33"
"297","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.971988207968","0.02801179205620441","8514","3661","554","13","4203","51","818","0","32","32","22","0","7742","32"
"298","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.953377023981","0.04662297600481313","9265","4876","912","29","3319","96","809","2","33","33","6","0","8517","32"
"301","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.855465299981","0.14453470001202096","1958","790","151","3","860","121","845","9","33","33","14","0","1121","24"
"296","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.940159215963","0.05984078403391235","7376","3897","329","12","3073","34","799","1","31","31","15","0","6632","30"
"299","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.963399803963","0.036600196040516675","10502","5105","1061","26","4181","97","797","3","32","32","10","0","9770","29"
"302","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.407002179969","0.5929978200191659","2895","1449","238","6","1095","82","766","6","25","25","22","0","2144","19"
"300","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.951528935986","0.04847106402607615","11541","5508","638","29","5270","57","820","2","39","39","12","0","10805","37"
"304","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.985228295962","0.014771704014119535","5156","2694","385","19","1937","93","827","5","28","28","20","0","4359","23"
"303","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.965091592001","0.034908408019478365","4116","1994","222","11","1775","80","829","4","34","34","23","0","3314","31"
"305","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.990593519977","0.009406480026189712","6172","2964","282","12","2848","33","779","1","33","33","18","0","5424","32"
"306","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.999651671988","3.4832804171536225E-4","7044","3676","506","15","2749","72","776","2","26","26","28","0","6325","24"
"307","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.983915659983","0.016084340023412302","8270","3508","507","11","4151","57","807","3","36","36","20","0","7518","33"
"308","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.950033863968","0.04996613602901068","9519","4801","893","13","3699","82","771","2","31","31","13","0","8812","31"
"309","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.99271939195","0.007280608001781985","10658","5063","1133","18","4289","122","841","1","33","33","13","0","9896","32"
"311","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.674420247997","0.3255797520451411","1944","803","132","5","880","99","858","6","25","25","28","0","1100","19"
"310","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.96539051597","0.034609484013736314","11650","6117","490","14","4954","41","833","3","34","34","13","0","10901","31"
"312","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.95173430395","0.0482656960443304","2927","1589","210","9","1021","78","799","1","20","20","15","0","2145","19"
"313","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.94048143598","0.05951856399944688","4035","1842","219","7","1877","67","765","0","23","23","30","0","3285","23"
"314","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.952380655997","0.04761934402437262","5079","2348","456","20","2108","112","807","2","35","35","16","0","4310","33"
"321","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.038137147978","0.9618628520084354","1884","778","126","2","846","103","848","8","29","29","25","0","1044","21"
"315","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.967216379995","0.03278362000280666","6167","3462","108","17","2539","14","820","4","27","27","19","0","5389","24"
"317","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.939136583971","0.060863416032380435","8299","4191","957","13","2987","117","781","3","34","34","11","0","7572","31"
"320","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.965245295965","0.03475470402785774","11422","5622","696","18","4996","61","731","3","29","29","20","0","10755","26"
"316","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.946262983962","0.05373701598186287","7324","3486","452","16","3260","69","856","5","41","41","7","0","6513","37"
"322","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.978951431971","0.021048567995704204","2973","1335","122","11","1409","66","806","1","30","30","23","0","2176","29"
"319","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.963547131969","0.03645286802489567","10530","5372","813","9","4227","77","792","2","32","32","15","0","9808","30"
"318","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.941157315954","0.058842684037846205","9369","4429","582","16","4240","71","834","1","31","31","20","0","8630","30"
"323","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.94722457597","0.05277542401364599","4043","1714","213","9","1996","82","844","4","29","29","25","0","3230","25"
"327","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.943842303981","0.05615769600517684","8438","4266","581","13","3481","68","837","1","29","29","18","0","7639","28"
"324","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.937812759952","0.06218724003266063","5140","2581","427","8","2005","90","803","2","29","29","14","0","4378","27"
"326","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.97269911199","0.027300888027046","7369","3517","454","10","3309","47","812","2","32","32","21","0","6602","31"
"325","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.959608324007","0.04039167603719429","6153","3347","565","8","2089","116","804","2","28","28","8","0","5400","26"
"328","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.940114147978","0.059885852015376884","9512","4969","886","16","3514","93","844","2","34","34","7","0","8741","33"
"329","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.999370615968","6.293840199020906E-4","10529","5628","871","22","3876","101","821","2","31","31","9","0","9779","29"
"331","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.323076407973","0.6769235920116108","1915","961","101","11","735","82","861","6","25","25","21","0","1062","19"
"330","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.95803147596","0.04196852399737061","11503","5617","1006","22","4722","104","795","1","32","32","19","0","10770","31"
"332","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.880011007985","0.11998899199780055","2970","1542","126","8","1220","48","820","0","26","26","24","0","2169","26"
"333","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.977370839973","0.022629160037461737","4100","2128","448","7","1354","138","831","3","25","25","16","0","3297","22"
"334","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.976313323956","0.0236866760207306","5076","2517","338","9","2105","73","758","1","34","34","13","0","4337","33"
"336","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.94823996","0.05176004003130563","7116","3455","514","8","3000","103","788","4","36","36","13","0","6374","32"
"335","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.958905579972","0.04109442002529651","6221","2705","621","13","2726","119","779","4","37","37","11","0","5474","34"
"337","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.949047743969","0.0509522560234732","8510","4482","800","20","3057","118","860","2","33","33","10","0","7710","31"
"338","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.997037027999","0.002962972019689314","9369","5185","405","13","3685","51","804","3","30","30","14","0","8625","27"
"339","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.973189871978","0.0268101280205304","10739","5608","859","106","4060","77","817","2","29","29","15","0","10000","27"
"341","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.992602419969","0.007397580028657202","1929","993","99","16","735","62","788","6","24","24","19","0","1148","18"
"340","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.944426687971","0.055573312004868036","11620","6603","1140","21","3730","102","792","0","24","24","13","0","10900","24"
"342","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.961901427967","0.03809857202407141","2946","1247","166","6","1428","67","787","4","32","32","25","0","2171","28"
"343","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.959968148003","0.04003185201511883","4052","2073","226","6","1632","87","799","4","28","28","18","0","3283","25"
"345","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.968943651986","0.031056348030014114","6195","2929","500","14","2628","89","816","0","35","35","15","0","5422","35"
"344","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.957106119995","0.04289388002529826","5226","2621","450","9","2017","101","831","0","28","28","16","0","4425","28"
"347","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.973227171993","0.026772828035613205","8442","4282","410","11","3669","44","803","3","26","26","21","0","7696","23"
"351","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.566998691955","0.4330013080306805","1871","739","69","5","976","55","789","6","27","27","29","0","1087","21"
"348","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.985217055986","0.01478294403137248","9368","4896","628","17","3734","58","795","3","35","35","9","0","8635","32"
"346","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.96901342401","0.03098657600847865","7119","3687","435","10","2893","62","777","2","32","32","12","0","6389","30"
"349","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.947762875954","0.05223712402371383","10273","5695","417","13","4069","46","794","0","33","33","12","0","9536","33"
"352","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.957015115975","0.04298488403454881","2946","1304","188","5","1348","71","798","6","30","30","18","0","2163","24"
"350","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.96798399198","0.03201600800898596","11564","5758","954","22","4739","62","808","2","29","29","18","0","10843","27"
"353","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.950806079984","0.04919392002003242","4030","1919","294","4","1701","78","796","5","34","34","16","0","3253","30"
"356","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.943056575965","0.05694342402192909","7328","3965","343","10","2940","45","810","2","25","25","19","0","6566","24"
"355","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","10658.969324867965","0.030675132047984555","6252","2633","285","11","3249","45","856","0","29","29","34","0","5443","29"
"357","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.967987907998","0.032012092036447726","8392","4339","709","11","3201","100","813","2","32","32","10","0","7626","31"
"354","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.972015139962","0.027984859994202083","5191","2872","237","11","2007","42","813","3","22","22","25","0","4413","19"
"358","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.979234195962","0.020765804038324287","9503","4638","873","25","3836","95","820","3","36","36","9","0","8750","33"
"361","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.15178207199","0.8482179280244475","1876","754","122","4","881","93","808","7","22","22","29","0","1080","15"
"359","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.966371723958","0.033628276042469096","10540","5665","896","19","3831","96","801","1","33","33","10","0","9806","32"
"360","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.983204011989","0.01679598803789606","11478","5330","808","20","5225","65","809","1","30","30","20","0","10744","29"
"362","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.968793159993","0.031206840008278558","2934","1520","207","10","1091","85","794","4","21","21","17","0","2162","17"
"363","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.982636199973","0.017363800031277243","3961","1964","253","16","1621","76","815","3","31","31","12","0","3164","28"
"364","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.973593711973","0.0264062880101239","5111","2053","189","18","2767","48","793","2","36","36","25","0","4357","34"
"365","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.960292312004","0.03970768799952484","6318","3165","448","7","2579","89","827","3","30","30","17","0","5528","27"
"366","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.97226910797","0.027730892037048704","7268","4151","598","18","2397","79","809","1","25","25","12","0","6507","24"
"368","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.982171743988","0.017828256007744514","9308","5038","720","28","3415","79","758","2","28","28","13","0","8596","26"
"367","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.95607781201","0.04392218801372749","8311","4338","998","9","2832","105","807","1","29","29","11","0","7551","28"
"371","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.193291687965","0.8067083120396417","1849","806","174","12","716","115","814","10","26","26","14","0","1044","16"
"369","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.979462443993","0.020537556010765456","10544","4947","515","6","4993","46","807","1","37","37","18","0","9819","36"
"370","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.953995883958","0.046004116020257335","11468","5758","553","20","5056","47","817","0","34","34","17","0","10735","34"
"372","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.970962587962","0.02903741203375887","2957","1259","162","4","1435","67","796","5","30","30","22","0","2170","25"
"373","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.968241483988","0.03175851602217428","3928","1800","249","16","1759","73","787","3","31","31","20","0","3164","28"
"374","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.944563583966","0.0554364160239631","5155","2258","320","14","2454","74","800","2","35","35","19","0","4381","33"
"375","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.966017551964","0.033982448029881596","6337","3118","704","15","2358","114","839","1","28","28","15","0","5535","27"
"381","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.61933826796","0.3806617320187615","1876","845","109","4","820","75","773","6","23","23","22","0","1111","17"
