"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"baseline"
"06/11/2020 22:31:43:425 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"114","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","23","11020.883805699963","10659","1720","1237","81","5","298","89","791","5","10","10","13","0","936","5"
"116","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10380.214158575967","10659","1685","940","130","7","433","160","811","6","15","15","22","0","875","9"
"117","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10725.383232163984","10659","1685","1056","31","4","530","48","822","8","16","16","23","0","866","8"
"119","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10769.559349247982","10659","1677","828","139","12","527","152","815","6","19","19","26","0","865","13"
"118","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10512.648742895995","10659","1673","748","126","7","633","143","800","5","16","16","34","0","876","11"
"120","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","21","10561.620276299958","10659","1678","1208","81","10","280","89","784","3","10","10","11","0","900","7"
"122","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10772.556416559979","10659","1671","839","60","5","651","103","825","5","13","13","32","0","849","8"
"121","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10972.034469587947","10659","1678","715","112","6","703","123","792","8","19","19","38","0","892","11"
"123","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","28","10596.509837783968","10659","1652","1115","52","5","380","83","785","5","17","17","11","0","873","12"
"125","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11136.580588599978","10659","1755","929","61","6","653","86","862","11","20","20","27","0","896","9"
"126","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","27","10844.397655111981","10659","1724","1217","46","4","355","90","816","2","12","12","15","0","912","10"
"128","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10543.790538867974","10659","1647","788","155","11","478","196","800","7","19","19","18","0","850","12"
"124","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10307.279241363965","10659","1675","701","163","12","599","180","764","6","20","20","29","0","914","14"
"130","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","61","10433.857489967982","10659","1612","581","59","3","845","95","810","11","29","29","32","0","808","18"
"127","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10358.200609415973","10659","1672","616","194","10","602","224","810","13","26","26","31","0","867","13"
"129","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","18","11075.204040635956","10659","1756","1339","67","11","259","71","861","3","9","9","9","0","897","6"
"134","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10544.495539135984","10659","1655","807","112","3","567","146","827","8","20","20","27","0","831","12"
"132","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10890.953725611997","10659","1703","1065","29","4","540","51","812","6","14","14","26","0","895","8"
"133","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10724.148879431987","10659","1679","647","133","9","685","184","774","6","21","21","29","0","909","15"
"135","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","30","10673.622294947969","10659","1703","1140","50","14","418","66","803","5","15","15","15","0","900","10"
"137","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10691.001377039976","10659","1687","799","86","8","651","119","820","9","24","24","31","0","875","15"
"131","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10928.989329787979","10659","1736","959","138","7","469","143","797","9","20","20","18","0","941","11"
"136","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","63","11072.596751263985","10659","1721","720","89","3","771","114","815","11","24","24","39","0","908","13"
"138","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","20","10923.467641003985","10659","1692","1314","46","13","236","75","833","5","8","8","12","0","860","3"
"139","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10883.721981023951","10659","1723","682","175","8","626","207","808","10","25","25","21","0","924","15"
"140","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10985.647991751957","10659","1743","852","122","15","540","199","833","6","15","15","29","0","912","9"
"141","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","16","10762.131181771963","10659","1736","1311","74","7","229","106","835","3","9","9","7","0","905","6"
"142","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","65","10843.256001787988","10659","1719","690","75","6","787","132","828","11","29","29","36","0","895","18"
"143","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10666.445343119984","10659","1659","837","94","14","564","129","831","10","21","21","21","0","831","11"
"145","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10684.04046288398","10659","1701","707","194","7","550","223","796","8","20","20","26","0","907","12"
"144","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10666.854454067972","10659","1734","1191","51","30","383","65","791","3","14","14","18","0","951","11"
"147","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","20","11078.257340239965","10659","1740","1271","64","25","288","85","837","6","7","7","13","0","907","1"
"148","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","63","10759.05803652798","10659","1682","622","114","4","773","149","801","5","20","20","43","0","884","15"
"146","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10534.81515831598","10659","1685","863","101","5","587","111","777","7","18","18","31","0","910","11"
"150","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10551.528953555957","10659","1630","1089","42","5","413","69","757","4","12","12","25","0","876","8"
"149","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10673.361182771972","10659","1662","860","89","3","577","113","819","6","20","20","26","0","847","14"
"153","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10577.336717983973","10659","1660","1175","13","1","424","39","807","2","8","8","27","0","856","6"
"152","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10453.48202203198","10659","1650","735","134","5","570","185","796","8","21","21","25","0","861","14"
"151","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","56","10749.241880291966","10659","1669","669","122","11","672","170","806","10","25","25","31","0","864","15"
"158","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10711.380280063962","10659","1698","866","74","4","630","101","788","14","23","23","26","0","910","9"
"156","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","24","10386.101235015976","10659","1703","1188","83","4","296","123","828","3","9","9","15","0","876","6"
"154","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10650.005257171953","10659","1657","635","176","9","627","189","764","7","21","21","30","0","897","14"
"160","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","11156.425272631992","10659","1707","644","140","12","705","187","833","7","19","19","36","0","882","12"
"155","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10753.457523319972","10659","1703","936","82","8","513","143","814","8","21","21","16","0","893","13"
"157","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10458.606207671977","10659","1639","701","90","9","681","136","831","9","22","22","24","0","815","13"
"161","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10411.569968119997","10659","1667","871","72","7","594","106","812","9","17","17","30","0","858","8"
"159","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","33","10651.732519019992","10659","1669","1059","67","4","414","112","797","6","13","13","20","0","876","7"
"162","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","23","11209.672870859973","10659","1762","1258","72","6","326","89","843","6","11","11","12","0","921","5"
"164","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10605.114441704012","10659","1625","877","102","3","507","120","773","9","16","16","26","0","857","7"
"163","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","11283.103537139965","10659","1794","772","106","4","759","128","791","12","25","25","32","0","1007","14"
"166","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","61","9999.239963371983","10659","1596","608","114","4","723","116","781","14","31","31","30","0","818","17"
"165","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","27","10426.98099744396","10659","1662","1131","37","10","412","61","788","6","11","11","16","0","879","5"
"167","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10301.36109519597","10659","1608","805","134","4","485","166","815","9","14","14","24","0","795","5"
"168","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","25","10663.298284223973","10659","1698","1288","34","4","292","69","791","3","11","11","14","0","913","8"
"169","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10802.286238291974","10659","1669","752","132","5","628","133","789","6","19","19","31","0","884","13"
"170","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","11053.145539559984","10659","1756","904","133","10","497","190","858","8","22","22","18","0","904","14"
"171","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","24","10406.66851130797","10659","1686","1079","102","11","350","132","821","5","12","12","12","0","870","7"
"172","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","65","10146.436377735996","10659","1601","561","83","5","807","121","820","8","24","24","41","0","787","16"
"175","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10613.145975423982","10659","1663","712","116","10","677","122","797","11","26","26","27","0","873","15"
"173","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","11104.89213071598","10659","1782","978","139","9","463","180","824","6","13","13","22","0","961","7"
"176","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10928.29553217198","10659","1729","971","107","8","526","98","819","10","19","19","21","0","912","9"
"174","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","24","11008.196856483954","10659","1739","1062","134","9","344","181","816","3","9","9","15","0","925","6"
"178","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","63","10305.352081267967","10659","1665","654","100","4","761","122","774","14","24","24","39","0","893","10"
"177","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10592.29437258796","10659","1651","1148","38","3","395","52","804","6","15","15","16","0","848","9"
"182","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10544.50916788797","10659","1681","846","94","4","609","113","788","3","15","15","29","0","896","12"
"179","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","11159.953135027985","10659","1743","1019","64","5","545","92","878","10","18","18","20","0","867","8"
"184","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","63","10828.749862279981","10659","1680","651","113","5","753","132","809","10","26","26","37","0","876","16"
"181","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","65","10042.647860804","10659","1619","585","128","11","711","163","778","7","21","21","44","0","842","14"
"180","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","28","11083.73947832798","10659","1757","1234","80","1","332","97","805","9","13","13","15","0","957","4"
"183","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","26","10657.46809955198","10659","1667","1190","31","4","400","31","825","5","11","11","15","0","845","6"
"185","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11305.765825247987","10659","1784","938","60","7","668","88","815","11","23","23","24","0","973","12"
"186","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","29","9992.825541195976","10659","1562","1056","69","4","338","79","745","3","16","16","13","0","824","13"
"189","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10711.105939611969","10659","1650","1101","33","1","458","40","787","9","17","17","20","0","865","8"
"188","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10394.246871171963","10659","1634","858","89","6","577","90","805","5","14","14","29","0","834","9"
"187","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","66","10696.522604183989","10659","1693","671","55","5","858","82","823","14","22","22","44","0","875","8"
"191","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10879.67740961598","10659","1746","973","97","10","500","151","807","5","15","15","29","0","944","10"
"193","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10362.014076791987","10659","1653","639","152","7","644","190","800","11","21","21","26","0","853","10"
"194","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10185.320608799984","10659","1651","761","83","7","670","113","765","8","17","17","37","0","890","9"
"195","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","24","10664.017280832","10659","1716","1168","87","6","323","122","836","4","10","10","14","0","885","6"
"190","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10520.606419604","10659","1669","719","124","10","631","168","780","5","17","17","33","0","894","12"
"192","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","26","10690.789701483991","10659","1708","1101","146","14","306","129","796","4","12","12","14","0","916","8"
"196","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","60","10654.89251051196","10659","1692","693","122","6","699","150","774","8","22","22","38","0","921","14"
"197","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10627.587081115975","10659","1700","925","170","7","388","200","846","6","10","10","19","0","865","4"
"198","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","33","11086.93295940399","10659","1715","1125","47","8","442","79","827","9","14","14","19","0","890","5"
"201","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","26","10639.785207483961","10659","1697","1198","73","4","329","81","821","8","12","12","14","0","879","4"
"200","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10764.802444575997","10659","1657","802","81","1","648","98","770","12","27","27","23","0","893","15"
"202","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","69","10288.179495363986","10659","1644","541","64","7","919","88","821","15","25","25","44","0","824","10"
"199","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","74","11006.073146755964","10659","1738","614","90","7","880","118","857","12","29","29","45","0","884","17"
"203","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10685.81335210799","10659","1692","976","104","21","449","123","784","8","19","19","19","0","911","11"
"204","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","21","10145.275750183991","10659","1602","1132","86","9","272","97","709","2","6","6","15","0","896","4"
"208","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11053.478951747999","10659","1705","713","135","6","679","150","831","6","22","22","29","0","878","16"
"205","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10764.345163771992","10659","1646","699","95","12","701","114","782","14","25","25","29","0","869","11"
"207","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","26","10283.092105223985","10659","1622","1181","50","8","307","65","755","10","11","11","15","0","871","1"
"209","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10407.99587845598","10659","1635","847","103","5","515","148","832","8","17","17","24","0","805","9"
"210","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10730.718270967973","10659","1713","1215","47","7","367","65","807","5","12","12","19","0","908","7"
"206","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10251.985290247982","10659","1648","845","71","5","612","101","768","4","14","14","32","0","885","10"
"213","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","27","10626.611975475971","10659","1674","1176","79","5","322","80","796","5","12","12","15","0","883","7"
"212","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10767.02046218397","10659","1719","1122","61","8","427","86","775","8","15","15","21","0","949","7"
"216","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","33","10700.28260198798","10659","1687","1177","22","4","426","47","799","5","11","11","22","0","892","6"
"214","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10809.952848139987","10659","1670","681","217","23","498","234","802","4","17","17","25","0","875","13"
"217","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","64","10650.748446031981","10659","1691","653","109","8","762","137","785","8","22","22","42","0","910","14"
"211","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10628.722561651979","10659","1672","636","137","9","696","173","822","12","21","21","33","0","856","9"
"215","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10266.113427179984","10659","1637","944","21","5","608","33","774","10","26","26","22","0","869","16"
"221","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10190.949644339975","10659","1625","885","79","4","542","100","780","10","15","15","29","0","852","5"
"222","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","30","10543.041457107995","10659","1656","1137","27","5","429","49","821","5","9","9","21","0","838","4"
"218","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","58","10680.103432223976","10659","1724","809","108","8","631","142","809","11","26","26","32","0","918","15"
"219","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","28","10636.531184475967","10659","1688","1183","92","13","281","107","771","9","12","12","16","0","919","3"
"220","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10259.219972559975","10659","1667","717","205","8","512","211","785","5","14","14","24","0","885","9"
"224","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11317.434667439971","10659","1752","811","115","7","691","110","813","7","18","18","34","0","943","11"
"223","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10682.035985043969","10659","1725","720","167","13","583","222","822","10","20","20","24","0","907","10"
"225","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","21","10260.438688895978","10659","1638","1155","75","12","274","115","766","3","7","7","14","0","874","4"
"226","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","61","10548.32278932798","10659","1729","719","88","8","793","96","812","9","25","25","36","0","918","16"
"227","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10427.711530159957","10659","1610","804","102","4","537","146","831","7","17","17","24","0","784","10"
"228","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10549.31515391997","10659","1653","962","45","4","551","71","809","10","20","20","23","0","848","10"
"229","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","65","10346.124325431992","10659","1625","643","73","10","782","92","799","6","25","25","40","0","829","19"
"234","0.6","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","26","10929.266343287967","10659","1716","1190","60","8","371","76","827","7","11","11","15","0","891","4"
"231","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","28","10509.107785123972","10659","1682","1096","70","7","401","104","778","2","4","4","24","0","908","2"
"235","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","61","11465.396337283966","10659","1810","769","118","7","739","142","852","10","35","35","26","0","965","25"
"230","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","11228.101356811947","10659","1768","796","107","7","686","150","862","8","22","22","28","0","908","14"
"233","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10663.893652011953","10659","1688","983","112","9","429","141","814","9","14","14","23","0","879","5"
"232","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10978.839124651968","10659","1731","788","124","4","664","130","829","9","21","21","31","0","904","12"
"236","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11257.692927763985","10659","1701","794","106","12","644","131","857","7","14","14","31","0","847","7"
"237","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","28","10994.944208851972","10659","1732","1168","89","5","378","77","838","4","15","15","13","0","898","11"
"238","0.4","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10525.295685483965","10659","1678","713","208","14","500","219","767","10","24","24","17","0","917","15"
"239","0.5","4","10","0.3","6","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9834.740833063968","10659","1527","877","68","3","446","115","748","7","18","18","24","0","782","11"
"243","0.6","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","24","10324.879152139973","10659","1641","1057","108","8","328","129","776","5","11","11","13","0","869","6"
"242","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10413.321006104006","10659","1642","885","93","13","543","90","799","11","18","18","23","0","845","7"
