"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"network"
"02/10/2020 23:04:43:107 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"57","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","38","781","250","9703","10569","15","33","33","5","1"
"61","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","23","746","284","10550","11598","255","21","21","2","1"
"59","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","36","915","275","9797","10806","26","34","34","2","1"
"62","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","35","989","278","9635","10737","33","33","33","2","1"
"66","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","36","845","237","9799","10720","10","30","30","6","1"
"60","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","33","1013","287","9756","10856","15","32","32","1","2"
"63","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","22","1008","330","10505","11742","170","22","22","0","0"
"64","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","32","886","287","9930","10964","85","24","24","8","1"
"70","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","36","710","297","9838","10738","125","34","34","2","3"
"65","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","29","921","284","10290","11306","18","28","28","1","0"
"67","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","29","977","253","10055","11098","7","25","25","4","1"
"68","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","43","838","259","9353","10276","8","34","34","9","0"
"74","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","34","974","267","9799","10846","5","27","27","7","1"
"73","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","41","825","269","9350","10269","13","36","36","5","1"
"76","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","30","1064","276","9791","10927","4","26","26","4","0"
"78","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","39","710","265","9721","10568","79","31","31","8","0"
"72","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","23","1200","289","10100","11405","26","19","19","4","0"
"75","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","29","1355","343","9780","11221","13","27","27","2","1"
"69","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","18","1042","284","10292","11713","327","14","14","4","0"
"79","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","27","780","285","10602","11450","11","21","21","6","0"
"71","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","30","865","258","9904","10894","61","29","29","1","0"
"77","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","19","829","334","10453","11784","437","18","18","1","0"
"82","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","44","788","231","9200","10066","5","36","36","8","1"
"81","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","36","718","273","9788","10590","15","34","34","2","0"
"83","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","31","1009","307","10011","11099","3","26","26","5","2"
"80","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","25","1306","305","9918","11353","43","24","24","1","0"
"84","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","24","1056","279","10365","11516","23","23","23","1","0"
"85","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","20","751","286","10423","11512","295","13","13","7","0"
"86","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","25","871","313","10326","11440","195","17","17","8","0"
"89","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","50","732","223","8962","9769","5","40","40","10","1"
"90","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","36","783","251","9696","10551","4","27","27","9","0"
"87","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","46","883","232","9118","10085","13","33","33","13","0"
"92","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","32","1112","244","9619","10799","7","25","25","7","0"
"94","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","32","873","269","9794","10812","75","30","30","2","0"
"91","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","19","1084","323","10751","11934","22","19","19","0","0"
"88","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","41","673","272","9616","10385","27","32","32","9","0"
"93","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","21","903","309","10396","11745","378","21","21","0","0"
"95","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","41","790","245","9618","10503","30","34","34","7","0"
"97","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","45","900","249","9072","10055","7","37","37","8","1"
"96","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","45","576","275","9362","10031","24","35","35","10","0"
"100","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","49","470","244","9266","9798","5","34","34","15","0"
"101","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","29","882","260","9752","10806","106","26","26","3","1"
"98","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","36","823","266","9816","10714","9","32","32","4","0"
"105","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","31","934","280","9787","10788","7","26","26","5","1"
"103","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","37","822","255","9613","10524","22","30","30","7","0"
"104","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","41","833","252","9625","10570","27","38","38","3","0"
"99","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","41","819","237","9413","10310","8","37","37","4","1"
"102","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","22","601","293","10761","11660","247","20","20","2","0"
"109","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","37","528","285","9733","10597","279","31","31","6","1"
"107","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","45","698","232","9314","10078","9","31","31","14","0"
"111","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","32","984","282","9796","11023","172","26","26","6","1"
"108","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","37","801","249","9458","10316","1","30","30","7","0"
"106","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","53","728","231","8910","9721","5","46","46","7","1"
"110","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","30","980","285","9826","10978","100","26","26","4","2"
"112","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","34","1011","290","9614","10720","16","29","29","5","0"
"116","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","40","908","231","9464","10438","5","33","33","7","1"
"113","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","42","1083","270","8914","10112","32","35","35","7","1"
"115","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","34","970","263","9805","10837","5","26","26","8","0"
"118","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","37","748","220","9739","10617","74","30","30","7","0"
"114","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","46","754","276","9421","10263","6","40","40","6","1"
"119","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","34","931","257","9793","10824","27","28","28","6","0"
"117","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","30","713","294","9923","10912","220","25","25","5","2"
"122","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","43","1044","263","9182","10310","2","38","38","5","1"
"123","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","31","991","248","9772","10850","20","26","26","5","0"
"121","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","40","910","269","9384","10396","24","36","36","4","1"
"120","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","33","927","261","9821","10852","38","28","28","5","0"
"131","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","35","832","273","9754","10656","6","27","27","8","1"
"130","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","37","797","248","9713","10572","2","32","32","5","0"
"124","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","39","671","260","9640","10379","7","29","29","10","1"
"129","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","36","1008","255","9576","10661","11","28","28","8","0"
"125","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","45","601","245","9305","10125","157","37","37","8","0"
"126","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","41","808","270","9571","10483","36","33","33","8","0"
"127","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","33","698","286","9885","10650","10","28","28","5","1"
"134","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","42","788","255","9451","10335","31","32","32","10","0"
"128","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","21","1167","312","10274","11590","80","16","16","5","0"
"132","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","39","1039","281","9242","10376","12","33","33","6","0"
"133","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","31","471","268","10168","10939","256","25","25","6","1"
"135","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","25","731","280","10441","11261","33","21","21","4","0"
"138","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","41","809","252","9155","10054","5","35","35","6","0"
"137","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","21","1084","309","10337","11516","14","15","15","6","0"
"139","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","49","1018","219","8551","9638","3","37","37","12","0"
"136","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","31","836","266","9907","10861","43","27","27","4","1"
"140","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","36","932","281","9462","10468","3","30","30","6","2"
"141","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","25","835","251","10118","11204","196","24","24","1","0"
"142","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","27","1053","294","9814","11182","240","26","26","1","0"
"143","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","42","852","236","9236","10218","56","30","30","12","2"
"144","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1001","47","583","236","9444","10091","5","35","35","12","1"
"148","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1001","35","959","293","9744","10789","11","32","32","3","0"
"146","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","27","1072","288","10092","11236","10","23","23","4","0"
"145","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","14","1275","328","10625","11998","31","13","13","1","1"
"147","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1001","29","967","305","9931","11008","25","25","25","4","2"
"151","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1001","31","910","298","9940","10973","49","29","29","2","1"
"150","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1001","33","605","265","10242","11025","130","29","29","4","1"
"149","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1001","29","726","279","10256","11135","90","25","25","4","1"
"154","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1001","46","762","248","9237","10067","3","39","39","7","0"
"153","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1001","33","1149","284","9624","10862","6","22","22","11","0"
