"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"nonRandomWindows"
"02/08/2020 22:24:42:020 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"258","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","23","908","265","7872","8873","26","23","23","0","0"
"260","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","40","925","261","10272","11270","8","33","33","7","1"
"259","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","26","1250","282","9312","10663","26","25","25","1","1"
"266","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","20","333","285","3467","3886","31","16","16","4","0"
"265","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","42","95","263","1778","1936","2","27","27","15","3"
"261","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","42","1032","229","11499","12611","11","33","33","9","0"
"267","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","17","373","305","5366","5869","75","15","15","2","1"
"268","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","16","740","341","6610","7488","55","16","16","0","0"
"269","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","28","773","302","8055","8914","18","22","22","6","0"
"263","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","36","1511","309","14956","16585","30","34","34","2","0"
"271","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","44","1017","266","9910","11031","16","38","38","6","0"
"264","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","45","1343","264","15936","17380","23","33","33","12","0"
"262","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","24","1282","288","14396","15775","37","24","24","0","0"
"270","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","37","663","251","9383","10100","4","30","30","7","0"
"272","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","41","966","298","11733","12789","20","36","36","5","1"
"276","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","138","313","1926","2134","12","19","19","5","4"
"273","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","45","1128","267","13257","14483","32","37","37","8","1"
"274","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","40","1238","266","15062","16385","17","34","34","6","1"
"278","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","36","404","283","4854","5345","10","30","30","6","0"
"277","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","35","293","258","3217","3582","13","27","27","8","2"
"279","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","31","710","268","6127","6919","15","25","25","6","0"
"275","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","48","1149","238","15521","16742","4","38","38","10","0"
"280","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","24","835","254","7975","8990","115","22","22","2","0"
"281","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","32","796","253","9377","10274","28","29","29","3","1"
"282","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","24","1316","294","10843","12312","87","21","21","3","0"
"283","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","34","916","271","12397","13393","17","27","27","7","0"
"285","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","33","1475","284","15024","16578","13","32","32","1","0"
"287","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","23","152","307","1839","2079","21","20","20","3","1"
"284","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","30","1183","264","13982","15281","49","26","26","4","0"
"289","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","31","416","280","4939","5425","8","24","24","7","0"
"288","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","27","324","290","3353","3773","23","23","23","4","2"
"286","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","45","1329","243","15605","17014","10","36","36","9","0"
"290","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","33","607","297","6128","6798","1","27","27","6","1"
"291","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","32","874","294","7464","8428","23","22","22","10","1"
"293","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","1195","280","10885","12179","37","27","27","1","1"
"292","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","26","847","273","9673","10620","28","24","24","2","0"
"294","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","45","1005","242","11182","12248","5","31","31","14","0"
"299","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","24","393","270","3310","3787","8","23","23","1","2"
"298","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","14","168","331","1930","2190","31","13","13","1","1"
"300","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","45","433","263","4418","4958","37","34","34","11","2"
"296","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","32","1153","261","15909","17143","27","28","28","4","0"
"297","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","27","1521","300","17192","18792","11","27","27","0","1"
"301","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","31","693","305","5975","6758","11","29","29","2","0"
"295","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1417","256","13157","14659","9","30","30","6","1"
"304","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","51","697","234","9775","10596","46","44","44","7","0"
"303","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","26","897","302","9607","10614","55","24","24","2","0"
"302","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","32","1015","276","7513","8613","6","24","24","8","1"
"306","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","42","768","232","13227","14065","11","36","36","6","0"
"305","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","32","1487","294","11797","13429","76","25","25","7","0"
"307","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","47","1216","244","13958","15256","8","39","39","8","0"
"308","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","31","1599","283","16893","18595","30","29","29","2","0"
"309","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","30","199","286","1716","1987","6","19","19","11","1"
"310","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","30","351","314","3364","3815","26","26","26","4","5"
"312","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","37","528","264","6099","6685","4","22","22","15","3"
"311","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","23","422","284","4982","5547","74","20","20","3","0"
"313","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","32","615","239","8012","8738","45","30","30","2","0"
"314","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","27","883","249","9381","10338","10","24","24","3","0"
"320","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","20","149","309","1845","2070","12","17","17","3","2"
"321","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","17","311","290","3428","3831","38","11","11","6","1"
"315","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","49","1043","257","9579","10720","6","40","40","9","1"
"317","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","48","928","238","12675","13673","4","38","38","10","0"
"322","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","418","310","4805","5289","7","24","24","6","0"
"316","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","30","1334","285","12272","13706","18","24","24","6","0"
"318","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","27","1971","314","15106","17188","24","27","27","0","0"
"319","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","36","1689","280","16510","18287","13","32","32","4","2"
"324","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","41","622","237","7296","7985","2","30","30","11","1"
"323","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","28","533","316","6668","7271","16","23","23","5","0"
"325","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","33","815","260","9156","10061","33","25","25","8","0"
"326","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","37","826","254","10767","11684","23","32","32","5","1"
"331","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","172","288","1809","2042","8","17","17","7","1"
"332","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","28","342","305","3369","3787","6","24","24","4","1"
"328","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","1224","295","13414","14731","8","35","35","2","0"
"329","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","43","1274","272","14350","15719","20","40","40","3","0"
"327","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","29","1231","254","12183","13511","26","28","28","1","0"
"330","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","40","1320","257","16045","17461","28","35","35","5","0"
"333","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","41","398","287","4570","5033","2","32","32","9","0"
"334","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","24","667","272","6474","7247","30","24","24","0","1"
"335","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","759","282","7410","8287","44","30","30","8","0"
"336","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","43","760","274","8726","9567","5","34","34","9","0"
"337","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","48","676","228","9988","10737","7","37","37","11","0"
"338","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","45","1008","236","11375","12468","29","34","34","11","1"
"339","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1241","268","13585","14983","76","35","35","1","1"
"342","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","37","194","283","1650","1927","3","28","28","9","2"
"343","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","24","306","318","3581","3957","12","20","20","4","0"
"340","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","31","1724","263","15344","17163","16","31","31","0","0"
"341","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","34","1338","272","16756","18193","31","32","32","2","2"
"345","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","33","585","261","6286","6960","20","30","30","3","0"
"344","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","48","326","228","4570","4965","13","32","32","16","1"
"346","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","45","612","251","7334","8030","8","41","41","4","3"
"347","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","28","773","278","9713","10569","27","25","25","3","0"
"349","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","39","1255","287","11985","13374","55","35","35","4","0"
"348","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","18","1397","284","11166","12676","49","18","18","0","0"
"350","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","21","932","310","14997","16329","352","21","21","0","0"
"353","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","15","193","345","1961","2277","49","14","14","1","3"
"354","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","18","308","303","3523","3906","25","17","17","1","1"
"355","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","27","515","254","4898","5489","12","23","23","4","0"
"356","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","36","573","279","6009","6675","17","30","30","6","0"
"351","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","26","1195","269","16013","17403","140","23","23","3","0"
"352","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","42","1229","260","16032","17331","9","31","31","11","1"
"358","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","40","877","271","8899","9855","3","30","30","10","1"
"357","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","37","522","249","7781","8386","18","29","29","8","0"
"359","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","55","711","212","9537","10326","3","50","50","5","1"
"360","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","32","1173","276","12261","13525","12","31","31","1","1"
"361","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","44","1316","273","12717","14124","14","35","35","9","0"
"364","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","14","234","344","1899","2212","10","13","13","1","1"
"362","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","39","1510","267","14646","16262","17","35","35","4","2"
"363","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","33","1958","265","16445","18600","121","31","31","2","0"
"366","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","496","293","4907","5478","12","24","24","4","0"
"365","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","42","186","241","3238","3488","9","28","28","14","0"
"367","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","47","440","244","5784","6328","41","33","33","14","0"
"368","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","25","862","287","8005","8961","22","24","24","1","0"
"369","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","47","630","248","8533","9245","11","36","36","11","0"
"370","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","35","1108","263","10582","11774","8","27","27","8","0"
"375","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","26","196","289","1749","2022","10","21","21","5","0"
"371","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","37","1293","258","11580","12964","13","32","32","5","0"
"377","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","25","457","307","5021","5578","32","21","21","4","1"
"372","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","25","1335","296","14428","15851","19","23","23","2","1"
"373","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","40","1186","258","15113","16397","30","37","37","3","0"
"376","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","31","253","291","3430","3752","15","24","24","7","2"
"378","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","27","646","256","6438","7158","14","22","22","5","0"
"374","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","37","1829","295","15880","17805","10","28","28","9","1"
"381","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","29","1172","298","10863","12144","34","26","26","3","1"
"379","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","41","668","262","7433","8226","59","25","25","16","0"
"380","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","37","619","232","9139","9823","12","26","26","11","1"
"384","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","54","1446","258","13363","14896","11","43","43","11","3"
"382","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","39","1138","248","11922","13151","14","33","33","6","0"
"386","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","29","147","307","1803","2046","26","20","20","9","3"
"383","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","27","1242","283","14391","15852","163","24","24","3","0"
"388","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","512","323","4745","5357","23","24","24","5","1"
"387","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","19","313","281","3439","3851","49","17","17","2","1"
"385","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","40","1726","250","15660","17465","4","31","31","9","2"
"389","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","24","702","257","6511","7295","18","21","21","3","2"
"391","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","38","704","253","9041","9820","11","33","33","5","1"
"390","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","37","808","267","7273","8184","20","36","36","1","1"
"392","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","37","750","263","10688","11571","68","35","35","2","0"
"394","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","47","1101","247","12787","13962","2","38","38","9","0"
"393","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","24","1537","320","12631","14244","5","24","24","0","1"
"397","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","23","147","291","1880","2110","28","19","19","4","5"
"398","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","26","266","277","3545","3885","13","25","25","1","1"
"395","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","32","1737","292","15058","16885","12","29","29","3","1"
"399","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","40","475","277","4616","5166","8","28","28","12","1"
"396","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","38","1535","270","16106","17751","26","34","34","4","0"
"400","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","19","655","297","6719","7501","66","16","16","3","0"
"402","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","34","726","248","9252","10085","47","30","30","4","0"
"401","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","24","719","303","8175","8996","37","22","22","2","0"
"403","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","847","257","10420","11340","5","32","32","9","0"
"405","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","50","939","245","12636","13656","8","37","37","13","0"
"408","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","175","306","1845","2090","15","15","15","13","0"
"404","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","7","true","false","true","true","false","1001","44","998","258","11494","12599","37","31","31","13","0"
"407","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","55","1396","213","14039","15505","3","37","37","18","1"
"411","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","3","true","false","true","true","false","1001","38","513","275","6033","6628","15","32","32","6","2"
"410","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","24","535","282","4882","5495","12","21","21","3","0"
"409","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","1","true","false","true","true","false","1001","38","225","257","3201","3533","41","29","29","9","2"
"412","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","684","268","7972","8781","75","20","20","7","2"
"406","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","9","true","false","true","true","false","1001","19","1877","322","16024","18103","118","19","19","0","0"
"413","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","5","true","false","true","true","false","1001","41","840","242","8753","9663","0","25","25","16","1"
"414","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","43","940","236","10238","11258","12","39","39","4","0"
