"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"02/05/2020 20:49:56:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"82","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","65","608","247","25","813","30","57","57","8","14"
"84","0.8","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","32","303","302","450","920","86","29","29","3","8"
"85","0.2","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","83","616","248","8","790","3","63","63","20","10"
"89","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","97","666","213","9","834","1","75","75","22","14"
"88","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","28","325","286","617","1031","15","25","25","3","3"
"90","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","92","628","198","30","824","15","73","73","19","10"
"87","0.6","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","76","446","198","267","834","2","60","60","16","9"
"86","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","63","729","254","18","915","12","56","56","7","11"
"93","0.2","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","103","786","205","8","954","2","78","78","25","14"
"97","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","55","194","272","0","272","3","38","38","17","38"
"92","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","25","430","283","676","1215","30","23","23","2","5"
"98","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","39","195","303","3","303","40","34","34","5","34"
"99","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","58","191","273","2","273","4","45","45","13","45"
"94","0.4","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","68","928","239","37","1137","10","56","56","12","5"
"104","0.8","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","20","141","283","189","370","9","20","20","0","13"
"100","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","19","123","302","145","302","0","14","14","5","14"
"95","0.6","4","0.08","14","0.25","0.4","6.5","2","1000","1","48","0.5","0.6","0","true","true","true","true","1001","69","813","252","177","1168","14","59","59","10","11"
"108","0.8","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","43","221","298","267","553","12","36","36","7","24"
