"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/11/2020 23:13:22:164 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"205","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","12155.03531100799","10652","1888","258","10","826","7","16","16","22","0","549","1065","9","278"
"206","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","12830.919309571966","10652","2030","298","11","748","6","27","27","21","0","607","1291","21","238"
"204","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10674.47364380398","10652","1669","283","30","757","3","14","14","20","0","411","918","11","287"
"207","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","14701.44707809993","10652","2316","287","12","814","7","33","33","18","0","854","1510","26","204"
"208","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","15554.95333724792","10652","2419","274","20","813","5","31","31","25","0","854","1614","26","215"
"209","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","16734.774285179923","10652","2639","352","11","810","4","27","27","26","0","906","1836","23","238"
"211","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","34","6201.545762403997","10652","945","163","7","849","7","9","9","25","0","318","96","2","336"
"212","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","7233.695034636009","10652","1079","109","9","789","9","16","16","29","0","488","293","7","219"
"213","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","8505.429290151986","10652","1312","177","7","810","9","16","16","22","0","435","506","7","288"
"210","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","5098.370193572004","10652","786","104","19","786","13","13","13","28","0","305","0","0","289"
"214","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9420.246937603986","10652","1455","217","6","817","9","18","18","24","0","515","644","9","223"
"216","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","11796.50020816395","10652","1843","323","13","756","7","23","23","18","0","501","1088","16","279"
"221","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","5184.886376615999","10652","802","110","11","802","10","10","10","25","0","334","0","0","279"
"215","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10325.451639651978","10652","1635","189","8","799","2","20","20","27","0","605","839","18","229"
"219","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","15414.57646656798","10652","2451","464","9","838","7","28","28","15","0","636","1621","21","315"
"217","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","13363.608134631962","10652","2095","360","7","765","6","18","18","22","0","594","1335","12","269"
"220","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","16489.903947651932","10652","2668","405","24","810","8","33","33","13","0","745","1861","25","258"
"218","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15306.63674821593","10652","2390","351","13","829","4","32","32","17","0","760","1568","28","255"
"222","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","6589.588283984004","10652","976","125","6","870","13","17","17","29","0","426","106","4","266"
"223","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","7233.5942642","10652","1095","154","6","798","7","15","15","26","0","486","298","8","205"
"224","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8106.4187917","10652","1259","158","7","788","12","23","23","24","0","478","474","11","236"
"226","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10307.111893307972","10652","1658","179","16","826","11","29","29","28","0","692","835","18","183"
"225","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","9453.76063946399","10652","1457","168","7","857","14","29","29","17","0","486","602","15","303"
"229","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","15469.35337485594","10652","2417","244","15","800","10","32","32","19","0","852","1620","22","188"
"227","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11683.132778919957","10652","1858","258","13","784","15","32","32","15","0","547","1076","17","268"
"228","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","13024.793831475958","10652","2077","261","11","799","9","29","29","22","0","705","1280","20","225"
"230","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15592.452472759915","10652","2455","283","17","833","12","38","38","15","0","831","1630","26","218"
"231","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","16504.851279315924","10652","2672","434","14","824","4","30","30","24","0","800","1857","26","253"
"232","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","31","5548.977306580009","10652","844","141","12","844","12","12","12","19","0","303","0","0","314"
"234","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","6918.311917968003","10652","1074","156","10","777","14","19","19","20","0","352","298","5","290"
"233","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","6021.306410263996","10652","917","114","4","815","15","17","17","26","0","423","102","2","226"
"235","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","8300.956698192003","10652","1304","228","7","815","10","18","18","23","0","417","491","8","277"
"236","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","9615.489640191985","10652","1531","190","6","831","10","14","14","31","0","514","704","4","289"
"237","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9868.634747019989","10652","1616","288","9","791","6","18","18","24","0","443","827","12","298"
"239","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","13655.852983091927","10652","2083","240","9","775","6","29","29","27","0","806","1311","23","181"
"238","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","12359.098551771976","10652","1954","351","9","804","9","25","25","19","0","548","1154","16","324"
"240","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","13988.500297439952","10652","2226","270","20","804","7","25","25","20","0","739","1429","18","212"
"241","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","15999.742503403917","10652","2549","270","17","778","6","30","30","25","0","947","1777","24","182"
"246","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8099.505477264008","10652","1243","138","9","753","9","25","25","22","0","491","493","16","237"
"244","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","6030.912427184","10652","926","89","4","835","13","15","15","33","0","489","91","2","180"
"247","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","9539.442934336004","10652","1491","213","12","778","8","21","21","26","0","500","717","13","241"
"242","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","16431.78048297994","10652","2671","480","16","804","4","28","28","19","0","735","1876","24","275"
"248","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10711.75606180797","10652","1711","236","9","843","2","19","19","20","0","501","873","17","309"
"243","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","4987.837690659999","10652","755","109","26","755","10","10","10","26","0","277","0","0","290"
"250","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","13083.484333319959","10652","2060","248","11","785","6","24","24","22","0","652","1280","18","234"
"245","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","6825.535690632005","10652","1079","143","16","780","13","17","17","24","0","417","300","5","225"
"249","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12593.049310091956","10652","1932","273","15","817","8","27","27","20","0","583","1118","19","292"
"251","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15280.16771809593","10652","2402","338","15","770","12","34","34","19","0","796","1641","22","186"
"252","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","15750.573065807957","10652","2503","342","15","827","5","25","25","23","0","745","1686","20","237"
"253","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","15428.298956743884","10652","2476","346","13","761","3","28","28","18","0","777","1721","25","241"
"255","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5715.014587020001","10652","876","102","1","781","12","15","15","29","0","413","95","3","235"
"254","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","5317.454932872004","10652","805","119","9","805","12","12","12","21","0","256","0","0","363"
"256","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","7390.581542412014","10652","1111","125","24","821","10","16","16","21","0","425","290","6","258"
"257","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","8147.0708824560015","10652","1282","161","6","799","7","15","15","26","0","489","484","8","235"
"258","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","9318.572068247999","10652","1442","196","4","797","16","34","34","14","0","501","647","18","230"
"261","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","13302.846393415935","10652","2071","237","8","792","11","35","35","18","0","822","1285","24","160"
"260","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11610.315396535969","10652","1790","209","7","798","11","26","26","25","0","665","994","15","212"
"262","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14190.08871691994","10652","2275","304","10","758","8","32","32","17","0","756","1520","24","222"
"259","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11203.634867755985","10652","1761","209","9","864","10","23","23","22","0","621","902","13","233"
"263","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","15782.711500911975","10652","2528","306","9","833","4","34","34","23","0","949","1699","30","207"
"265","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","5459.036367276002","10652","842","106","5","842","10","10","10","31","0","413","0","0","263"
"264","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","17621.931424119874","10652","2807","429","10","803","5","32","32","19","0","877","2010","27","250"
"266","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5750.3314552959955","10652","899","132","6","804","11","15","15","27","0","344","95","4","257"
"269","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","9379.800776616003","10652","1472","194","8","804","13","31","31","22","0","573","668","18","235"
"267","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","6869.685649372014","10652","1078","135","6","797","14","20","20","20","0","402","283","6","258"
"268","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","8370.461231579988","10652","1343","196","18","846","12","19","19","21","0","404","500","7","309"
"270","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10385.842768711978","10652","1675","241","32","802","9","19","19","18","0","471","877","10","277"
"276","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","4906.286016828004","10652","725","103","14","725","11","11","11","25","0","295","0","0","212"
"273","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","13479.845081771975","10652","2179","325","9","765","9","29","29","17","0","625","1423","20","255"
"272","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","12966.095947503956","10652","2065","261","26","832","11","24","24","19","0","592","1241","13","270"
"274","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","15636.827954075907","10652","2450","358","17","840","10","32","32","15","0","724","1614","22","281"
"271","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11649.513403471965","10652","1889","332","25","783","8","17","17","19","0","441","1106","9","314"
"278","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","7493.303115599994","10652","1162","103","5","869","15","18","18","27","0","567","296","3","219"
"277","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5952.950400544002","10652","898","92","8","795","10","14","14","25","0","387","105","4","255"
"275","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","60","17366.556176467857","10652","2721","290","11","818","6","37","37","23","0","971","1910","31","212"
"279","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","8649.067091328005","10652","1335","167","2","804","7","20","20","28","0","511","533","13","243"
"280","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","9730.606284587984","10652","1511","177","18","805","11","26","26","26","0","592","710","15","215"
"281","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10314.459933379976","10652","1675","244","9","781","7","24","24","21","0","570","897","17","249"
"285","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","16617.496485767937","10652","2569","295","14","846","8","30","30","20","0","776","1731","22","243"
"282","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","11955.220291803958","10652","1896","244","9","812","8","30","30","18","0","606","1085","22","240"
"283","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","13409.224001007951","10652","2101","214","14","850","10","35","35","21","0","816","1260","25","180"
"284","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","14193.465498095902","10652","2275","335","16","792","10","30","30","14","0","690","1485","20","253"
"286","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","16828.1597718239","10652","2692","347","8","781","8","35","35","19","0","906","1914","27","205"
"287","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5559.063736424007","10652","836","95","1","836","10","10","10","32","0","433","0","0","245"
"288","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","5724.947449856004","10652","860","121","7","751","12","15","15","18","0","348","109","3","236"
"289","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","6911.597169116002","10652","1052","113","9","776","11","19","19","25","0","455","278","8","237"
"290","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","32","8337.639878552","10652","1261","216","23","776","4","11","11","21","0","325","487","7","317"
"292","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10633.823060387967","10652","1681","196","7","836","12","25","25","21","0","632","846","13","212"
"291","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","9365.55614780798","10652","1492","175","10","814","10","20","20","28","0","510","682","10","264"
"294","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","12726.486397559951","10652","2038","277","15","823","3","16","16","28","0","616","1218","13","242"
"293","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","32","11235.498007451997","10652","1757","301","8","769","8","19","19","13","0","455","993","11","302"
"295","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","14343.315592179948","10652","2320","297","25","821","8","25","25","21","0","677","1502","17","224"
"296","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","15853.452714819916","10652","2477","276","8","784","6","32","32","14","0","873","1699","27","200"
"297","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","58","16336.924799195898","10652","2558","252","14","810","13","36","36","22","0","962","1756","23","190"
"299","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","5709.486748763997","10652","881","118","9","791","10","12","12","31","0","381","93","2","254"
"298","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","33","5183.6231189279915","10652","769","132","8","769","11","11","11","22","0","274","0","0","292"
"302","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","9670.367998751979","10652","1525","138","12","824","12","20","20","31","0","641","703","8","153"
"300","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","30","7074.526872984003","10652","1114","246","14","813","14","19","19","11","0","271","303","5","328"
"305","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","12909.468625135978","10652","2066","210","11","799","10","35","35","22","0","805","1271","25","174"
"301","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","36","8933.196789019981","10652","1300","176","14","843","11","17","17","19","0","513","463","6","258"
"304","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","12672.13390236392","10652","1978","189","13","850","12","26","26","23","0","743","1132","14","239"
"306","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","14479.18199467596","10652","2268","306","14","862","3","28","28","18","0","669","1414","25","315"
"303","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10095.379970011989","10652","1636","204","6","781","9","25","25","20","0","560","859","16","240"
"309","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","5551.597540675996","10652","837","98","4","837","9","9","9","31","0","383","0","0","264"
"307","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","15512.769712083908","10652","2477","328","24","803","5","31","31","24","0","733","1686","26","263"
"311","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","7063.160213895995","10652","1088","117","14","793","15","19","19","24","0","468","295","4","237"
"308","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","15785.310355515978","10652","2567","289","18","827","3","24","24","26","0","849","1745","21","234"
"310","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","31","5948.222923511997","10652","904","146","4","811","8","12","12","19","0","321","93","4","311"
"312","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","8455.560759527993","10652","1323","165","6","819","10","20","20","29","0","531","504","10","240"
"313","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","9526.606151735994","10652","1450","162","6","776","7","18","18","31","0","593","678","11","202"
"314","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10262.346425951997","10652","1639","239","13","813","8","19","19","22","0","460","829","11","292"
"315","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","12830.326656927944","10652","2006","337","14","799","10","21","21","16","0","511","1212","11","289"
"317","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14509.546410699955","10652","2359","372","18","818","9","28","28","21","0","715","1552","19","246"
"316","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","13205.56684559598","10652","2104","277","7","813","7","24","24","25","0","706","1296","17","232"
"318","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","15505.156618747887","10652","2472","315","16","830","5","30","30","21","0","818","1650","25","255"
"319","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","16889.409322667965","10652","2713","278","18","813","8","30","30","23","0","876","1905","22","204"
"321","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","6032.310512896001","10652","916","96","7","809","10","13","13","26","0","424","107","3","243"
"320","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","5215.9580830440045","10652","795","106","7","795","13","13","13","26","0","362","0","0","264"
"322","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","7335.39156954399","10652","1099","147","10","798","13","21","21","24","0","431","301","8","227"
"323","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","8366.531821587996","10652","1309","180","15","817","6","14","14","31","0","491","493","8","243"
"324","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","9607.453904675976","10652","1524","207","11","814","4","21","21","24","0","526","714","17","244"
"325","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10786.533077171978","10652","1703","170","8","851","13","25","25","25","0","631","855","12","234"
"329","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","15198.018966891945","10652","2436","310","15","780","11","36","36","19","0","777","1662","25","224"
"326","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","12326.35339722797","10652","1970","346","6","846","8","25","25","16","0","522","1129","17","306"
"331","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5546.2113634719935","10652","829","94","7","829","13","13","13","29","0","379","0","0","277"
"328","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14547.629088459938","10652","2331","317","15","870","8","30","30","19","0","737","1465","22","265"
"330","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","56","17325.674525131933","10652","2666","297","10","789","5","33","33","23","0","960","1885","28","181"
"332","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5995.205624916","10652","903","90","9","796","14","16","16","28","0","449","107","2","214"
"334","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","43","8270.279746551998","10652","1301","183","12","792","8","17","17","26","0","460","512","9","236"
"327","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","13081.31285179594","10652","2089","249","14","843","11","27","27","25","0","751","1249","16","232"
