"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 20:47:51:781 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"7","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","80","5299.957209552004","0.042790447996189585","566","151","7671","8329","4","71","71","9","5"
"27","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","80","5299.984390960001","0.01560903999348362","367","178","5579","6052","7","74","74","6","1"
"14","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","72","5299.951630864009","0.04836913599203285","271","202","3600","3970","3","63","63","9","3"
"17","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","84","5299.988652272005","0.011347727985652867","437","157","6350","6890","4","73","73","11","2"
"6","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","79","5299.994890668012","0.0051093319995421105","453","169","6573","7129","7","74","74","5","2"
"22","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","95","5299.939017719998","0.06098227999983896","654","142","10421","11184","2","88","88","7","3"
"11","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","85","5299.958809987995","0.041190011998933684","738","203","11703","12540","6","75","75","10","1"
"9","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","78","5299.9491479840035","0.05085201599143829","864","165","9744","10702","3","67","67","11","1"
"2","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","63","5299.967343096001","0.032656903993269815","147","178","2659","2925","38","58","58","5","1"
"25","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","81","5299.968176948004","0.03182305199240698","306","169","3230","3641","2","65","65","16","3"
"3","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","72","5299.98200958399","0.01799041599590856","370","180","3496","3972","5","64","64","8","1"
"24","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","51","5299.938053231999","0.061946767993714236","152","219","2952","3188","7","47","47","4","2"
"8","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","67","5299.978086827993","0.021913171989129232","1012","212","9482","10594","7","63","63","4","5"
"26","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","75","5299.994092792006","0.005907207996703079","415","202","4678","5200","3","72","72","3","3"
"19","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","81","5299.948811872006","0.05118812800557704","778","164","8469","9340","3","69","69","12","0"
"16","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","82","5299.938135180007","0.06186482000562066","433","150","5464","5994","3","71","71","11","1"
"31","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","79","5299.956196324","0.043803675989489754","1153","183","9551","10816","5","72","72","7","2"
"35","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","75","5299.9814910039995","0.018508995989634958","192","184","2322","2617","4","64","64","11","3"
"30","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","84","5299.953334076007","0.04666592399282443","438","146","8637","9184","8","78","78","6","1"
"45","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","59","5299.962692420008","0.03730757999865286","86","205","1491","1663","6","53","53","6","7"
"29","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","90","5299.964336624003","0.03566337599730307","490","158","7072","7669","2","80","80","10","4"
"34","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","60","5299.995615012006","0.004384987993623746","121","223","1432","1663","5","58","58","2","9"
"46","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","66","5299.972968296","0.027031704001462487","119","192","2625","2821","4","54","54","12","0"
"33","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","70","5299.983276144005","0.016723855989590142","1048","198","12925","14084","15","66","66","4","1"
"47","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","75","5299.976909868003","0.023090131996164942","287","159","3420","3804","10","63","63","12","3"
"49","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","89","5299.946752387999","0.05324761199958861","389","163","5101","5573","2","71","71","18","4"
"32","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","71","5299.978332532009","0.021667467993435885","1098","213","11521","12716","3","63","63","8","2"
"36","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","76","5299.943591812002","0.05640818799971825","326","192","3342","3778","5","69","69","7","3"
"48","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","61","5299.990143191994","0.009856808000212158","372","209","5261","5728","5","59","59","2","2"
"40","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","77","5299.991878832","0.008121168000919887","812","172","7651","8566","9","72","72","5","3"
"38","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","79","5299.990556500001","0.009443499994733706","359","157","5484","5923","4","66","66","13","0"
"42","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","79","5299.988758283994","0.011241715996575419","600","153","10044","10747","5","73","73","6","0"
"37","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","76","5299.943182360006","0.056817639998771874","300","179","4770","5156","1","67","67","9","0"
"43","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","78","5299.955417128002","0.044582871993951834","892","155","11124","12110","12","66","66","12","1"
"41","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","81","5299.980193992002","0.01980600798661092","764","163","8587","9462","2","74","74","7","1"
"44","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","73","5299.998686476003","0.0013135239937440701","1195","201","12257","13565","9","65","65","8","1"
"50","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","67","5299.950780096004","0.049219904000218584","814","190","7123","8029","3","61","61","6","0"
"39","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","73","5299.950234927999","0.049765071992637466","462","164","7010","7600","39","66","66","7","1"
"53","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","86","5299.985933532009","0.01406646799485145","732","173","9308","10150","8","76","76","10","2"
"51","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","80","5299.985853524005","0.014146475993616292","646","174","7641","8393","5","72","72","8","3"
"52","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","90","5299.972887828007","0.02711217199444249","707","177","8030","8840","4","81","81","9","0"
"54","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","84","5299.946852976011","0.053147023993066256","860","160","10536","11506","6","79","79","5","1"
"56","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","74","5299.959708259995","0.04029173998970137","102","208","1308","1518","4","61","61","13","8"
"55","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","78","5299.984314300011","0.0156856999948376","984","148","12076","13150","3","72","72","6","0"
"57","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","78","5299.994988448008","0.005011551998250763","195","176","2391","2683","2","67","67","11","0"
"59","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","77","5299.996072444006","0.003927556008122224","312","167","4585","4986","0","71","71","6","4"
"60","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","83","5299.964090216004","0.03590978400172595","490","153","5337","5925","0","76","76","7","3"
"67","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","59","5299.907664208001","0.09233579199376774","81","227","1452","1615","4","49","49","10","6"
"61","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","69","5299.994560755994","0.0054392439881882915","578","201","7234","7918","9","62","62","7","1"
"65","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","81","5299.974403723999","0.0255962760000763","889","172","10837","11841","18","75","75","6","0"
"64","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","80","5299.955932808011","0.0440671919882023","932","188","9720","10761","4","70","70","10","0"
"72","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","82","5299.973882164007","0.026117835992309324","369","176","6514","6976","4","75","75","7","5"
"66","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","90","5299.96075740001","0.03924259999183022","1041","152","10684","11834","5","79","79","11","2"
"68","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","78","5299.989667372009","0.010332627996976207","108","181","2368","2572","2","72","72","6","5"
"69","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","78","5299.961535851997","0.03846414799560183","253","174","3402","3758","4","75","75","3","3"
"62","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","87","5299.989354692005","0.010645308002482423","611","149","6975","7703","8","85","85","2","2"
"63","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","79","5299.940243388011","0.059756611985797736","690","185","8738","9541","4","76","76","3","2"
"73","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","74","5299.987547992008","0.012452007988990044","405","163","8109","8649","42","71","71","3","1"
"58","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","74","5299.955287811998","0.044712187993379615","303","195","3583","3992","4","66","66","8","2"
"74","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","90","5299.999623144","3.7685599414372106E-4","410","142","7995","8510","5","80","80","10","4"
"70","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","76","5299.993879932","0.0061200679993427265","444","188","4561","5110","6","65","65","11","1"
"71","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","88","5299.960637888004","0.039362111995619564","398","148","5156","5661","13","74","74","14","3"
"75","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","83","5299.997284171996","0.0027158279933612306","702","153","9507","10319","9","77","77","6","0"
"79","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","70","5299.987723791996","0.0122762079971932","166","185","2562","2816","3","57","57","13","1"
"78","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","52","5299.964119948001","0.0358800519999658","72","228","1517","1678","6","46","46","6","6"
"82","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","82","5299.9475642480065","0.052435751989587054","514","188","5312","5921","4","68","68","14","0"
"76","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","81","5299.992471603999","0.0075283960047376475","767","166","10826","11693","5","77","77","4","3"
"77","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","78","5299.9822554800085","0.017744519990529284","1052","152","11971","13131","14","73","73","5","1"
"81","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","86","5299.980745720003","0.019254279992935608","250","168","4296","4655","6","80","80","6","1"
"80","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","64","5299.964252776008","0.03574722399020924","328","197","3779","4200","5","59","59","5","1"
"84","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","81","5299.966618132002","0.03338186799201637","578","170","7603","8289","6","76","76","5","3"
"83","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","81","5299.990607908","0.00939209199440505","512","180","6668","7276","2","70","70","11","2"
"90","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","73","5299.963389500005","0.03661049999393029","118","180","2517","2726","4","62","62","11","1"
"89","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","58","5299.945923104","0.05407689599501797","90","214","1486","1673","2","54","54","4","7"
"85","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","74","5299.984217308021","0.015782691986721886","897","206","9068","10079","12","70","70","4","1"
"91","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","69","5299.962593036001","0.03740696398895338","289","202","3738","4132","5","59","59","10","1"
"88","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","89","5299.95370202","0.046297979989039284","728","146","10825","11657","5","73","73","16","1"
"87","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","84","5299.937170255997","0.06282974399772812","1005","183","10242","11348","3","71","71","13","0"
"86","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","64","5299.936673836","0.06332616400586266","1131","195","10778","12004","4","58","58","6","2"
"92","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","62","5299.972385440008","0.027614559990457366","369","213","5164","5627","9","58","58","4","1"
"98","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","89","5299.969336975993","0.030663023991760685","674","143","10095","10865","4","78","78","11","1"
"96","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","79","5299.955444756006","0.04455524399999433","689","163","8668","9458","4","72","72","7","0"
"100","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","55","5299.96921977201","0.03078022799431812","97","247","1497","1680","4","47","47","8","8"
"93","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","76","5299.984259676002","0.015740323987736726","686","163","5422","6209","3","72","72","4","1"
"94","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","77","5299.9875668200075","0.01243318000244642","475","189","6811","7407","16","72","72","5","4"
"95","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","78","5299.996756120009","0.0032438799905358806","631","180","7702","8442","8","73","73","5","1"
"99","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","70","5299.957990760008","0.042009239995315806","1484","168","12341","13930","6","65","65","5","1"
"97","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","83","5299.992962764004","0.007037236001369074","886","168","9551","10530","4","69","69","14","1"
"102","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","70","5299.997446627992","0.002553371996163456","366","155","3563","4011","1","62","62","8","5"
"101","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","74","5299.9843996080035","0.015600391996530405","149","179","2491","2725","1","63","63","11","6"
"103","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","true","false","true","true","true","false","true","false","1000","76","5299.946816528005","0.05318347199739337","316","196","4591","5012","5","75","75","1","2"
"104","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","79","5299.946941456011","0.0530585439918978","418","165","5563","6076","1","71","71","8","1"
"106","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","78","5299.937219823996","0.06278017598561991","405","182","7986","8480","3","71","71","7","2"
"105","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","71","5299.972658336001","0.027341663984936204","742","182","6879","7732","4","71","71","0","2"
"111","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","53","5299.981743847991","0.01825615200369235","83","239","1556","1722","5","50","50","3","3"
"108","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","75","5299.987701475996","0.012298524003383271","939","200","10101","11146","2","71","71","4","0"
"112","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","75","5299.982909424013","0.017090576001340008","202","196","2402","2698","10","61","61","14","6"
"109","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","true","false","true","true","true","false","true","false","1000","83","5299.995335132003","0.00466486798395449","1120","160","10437","11660","4","77","77","6","0"
"107","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","true","false","true","true","true","false","true","false","1000","85","5299.995255948011","0.004744051990243747","699","172","8136","8947","10","80","80","5","2"
"110","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","true","false","true","true","true","false","true","false","1000","77","5299.969793852003","0.030206148000218924","1198","197","12010","13317","4","73","73","4","0"
"113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","true","false","true","true","true","false","true","false","1000","72","5299.9553999800055","0.04460001999776564","199","168","3642","3929","4","65","65","7","5"
"115","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","true","false","true","true","true","false","true","false","1000","84","5299.970490504004","0.02950949599065167","441","181","5384","5928","5","71","71","13","0"
"122","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","true","false","true","true","true","false","true","false","1000","76","5299.921182908003","0.07881709199078557","92","203","1310","1499","2","67","67","9","4"
"123","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","true","false","true","true","true","false","true","false","1000","78","5299.963268852","0.03673114799305566","152","151","2366","2599","3","65","65","13","3"
"116","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","true","false","true","true","true","false","true","false","1000","79","5299.994605708003","0.005394291991761335","443","152","6704","7227","2","66","66","13","1"
"119","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","true","false","true","true","true","false","true","false","1000","72","5299.997701244007","0.0022987559948197678","1109","192","10043","11268","8","69","69","3","0"
"117","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","true","false","true","true","true","false","true","false","1000","84","5299.950869600001","0.04913040000018842","480","159","7244","7818","4","71","71","13","1"
