"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 12:58:05:716 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"751","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","360.5954901719999","1139.4045098279978","81","281","689","840","7","21","21","5","8"
"752","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","426.4293941680001","1073.5706058320006","80","314","808","975","16","19","19","6","9"
"753","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","397.0674333159998","1102.9325666839995","66","288","654","805","7","23","23","11","2"
"755","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","427.6457262619998","1072.3542737380003","76","301","744","902","11","17","17","8","4"
"754","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","462.09051398399987","1037.9094860159973","94","322","742","936","5","18","18","12","5"
"756","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","357.336582688","1142.6634173119999","62","265","727","874","6","28","28","5","8"
"733","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","24","574.8621586839995","925.1378413159981","158","316","1477","1718","6","22","22","2","4"
"735","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","468.9507015540002","1031.0492984459986","170","206","2340","2572","3","34","34","16","4"
"734","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","622.8778756819991","877.1221243179967","204","228","1916","2204","25","23","23","14","3"
"736","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","52","822.8025244440001","677.1974755559976","364","230","2766","3215","5","39","39","13","1"
"738","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","43","1622.6782906740063","0.16754357200006265","598","233","3949","4635","8","38","38","5","3"
"737","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","41","943.0173171819996","556.9826828179986","391","254","3558","4040","3","34","34","7","2"
"739","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","49","1164.399415816001","335.6005841839977","477","260","4591","5151","0","41","41","8","2"
"741","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","55","1278.6142925959996","221.38570740400422","573","245","5277","5943","3","46","46","9","2"
"740","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","55","1425.035908664","74.96409133600189","651","232","4546","5292","4","44","44","11","1"
"743","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","63","1408.3214179220029","91.6785820779967","672","203","5945","6719","4","50","50","13","0"
"770","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","392.7836514059998","1107.216348593999","93","302","743","901","8","14","14","6","3"
"744","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","35","2459.1820945540135","0.1439907159986451","1043","259","7734","8867","5","33","33","2","1"
"769","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","15","382.4737398700002","1117.5262601299978","66","272","750","890","14","13","13","2","5"
"742","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1696.2967260200078","0.03532062000112912","801","260","6233","7138","15","39","39","0","0"
"772","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","408.656475524","1091.343524475998","78","275","733","889","6","23","23","8","5"
"771","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","359.60691710799995","1140.393082891996","92","291","709","885","3","23","23","8","5"
"773","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","364.24285405200004","1135.757145947998","74","253","690","838","6","23","23","7","4"
"774","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","445.3345105719996","1054.6654894280002","101","294","691","886","1","18","18","2","3"
"775","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","366.28590499200004","1133.7140950079997","73","264","721","867","8","25","25","7","8"
"776","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","24","492.7418965219993","1007.2581034779968","100","348","743","949","16","22","22","2","4"
"778","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","443.7027600240002","1056.2972399759974","75","301","747","917","16","23","23","2","7"
"777","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","479.01945879999937","1020.9805411999996","74","293","722","891","21","18","18","9","2"
"779","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","430.66438819199976","1069.3356118079969","87","306","757","930","18","20","20","8","4"
"757","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","30","635.5775623779992","864.4224376219961","192","286","1386","1672","6","28","28","2","2"
"780","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","412.21125386799946","1087.788746131998","84","276","727","889","19","15","15","6","6"
"759","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","710.1789473620003","789.821052637998","325","261","2363","2781","8","35","35","10","1"
"758","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","614.3078388900001","885.6921611100014","180","263","1958","2243","9","36","36","6","2"
"761","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","35","1073.018014809999","426.9819851899997","424","254","3564","4111","42","33","33","2","2"
"762","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","66","956.1572290240007","543.8427709759961","438","184","3376","3904","1","52","52","14","2"
"760","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","1043.1503784959984","456.84962150400156","372","213","2991","3443","3","36","36","6","0"
"763","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","50","989.947381571998","510.05261842800144","405","238","4611","5114","20","44","44","6","2"
"765","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","49","1683.6088095820014","0.31405087200054105","756","236","5334","6188","2","41","41","8","2"
"764","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","45","1455.4195315940005","44.58046840600134","668","218","5025","5778","4","41","41","4","2"
"766","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","36","1973.1305648600132","0.01420545799968953","878","253","6319","7278","7","30","30","6","3"
"794","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","467.2937501180004","1032.7062498819964","92","316","818","1009","29","17","17","4","7"
"793","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","15","505.452434576","994.5475654239981","100","296","699","897","28","15","15","0","3"
"795","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","19","542.6437965359997","957.3562034639966","95","322","724","917","25","16","16","3","4"
"797","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","24","364.8848352119999","1135.1151647879976","90","277","730","881","3","15","15","9","6"
"796","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","39","394.9799285940002","1105.0200714060004","77","247","629","787","3","28","28","11","7"
"767","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","2400.7563561440084","0.16696316600039696","1080","249","6420","7598","14","41","41","1","1"
"768","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","40","2312.4775593780078","0.020421621997472883","1101","256","7280","8483","13","34","34","6","2"
"798","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","17","346.4926678020001","1153.507332197997","77","308","807","959","16","15","15","2","3"
"799","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","271.3045380360002","1228.6954619640007","48","242","654","774","1","28","28","12","6"
"800","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","557.0067868199999","942.9932131799995","129","316","708","933","19","18","18","3","4"
"801","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","13","408.67955209000013","1091.3204479099995","62","309","872","1023","38","9","9","4","3"
"802","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","35","412.4728767619999","1087.5271232379964","73","274","723","880","4","24","24","11","7"
"803","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","444.1834656699996","1055.8165343300009","81","285","749","938","21","25","25","5","8"
"804","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","372.00959087600046","1127.9904091239996","74","294","833","986","3","24","24","7","5"
"781","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","33","499.01111497799997","1000.988885021998","149","269","1391","1615","10","23","23","10","1"
"783","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1031.8148326340001","468.1851673659993","339","247","2491","2909","5","31","31","8","4"
"784","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","644.0509823799994","855.9490176199995","293","215","2869","3235","1","42","42","9","3"
"782","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","47","598.7763105759993","901.223689424","217","246","1858","2144","0","30","30","17","2"
"786","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1357.9325769839977","142.0674230160033","579","264","4045","4713","3","33","33","6","1"
"788","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","40","1820.4253589420055","0.00989531599969018","755","272","5136","5971","4","35","35","5","1"
"787","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","63","1514.2376570580004","0.0861387139998595","645","212","3919","4655","6","47","47","16","2"
"785","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","54","890.711764357997","609.2882356420026","332","231","3301","3726","3","48","48","6","3"
"790","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","56","1507.6713187980026","0.03806291599955958","675","212","5770","6525","2","47","47","9","1"
"817","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","12","461.90468370400015","1038.0953162959986","74","305","774","939","37","11","11","1","5"
"789","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","2078.9900607180034","0.0599042980003186","826","276","5562","6486","7","36","36","6","3"
"818","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","360.30232886600004","1139.6976711339996","57","281","754","890","7","23","23","4","4"
"819","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","333.6825821560001","1166.3174178440004","69","270","719","870","8","25","25","3","7"
"791","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","43","2086.670664644004","0.07937297399844612","919","240","6502","7505","3","39","39","4","1"
"821","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","21","422.013444774","1077.9865552259998","104","310","776","963","7","19","19","2","7"
"820","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","411.9549376380001","1088.0450623620006","73","294","715","874","10","24","24","4","6"
"792","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","63","1320.632684956","179.36731504400285","642","202","6474","7214","22","50","50","13","1"
"822","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","464.8157335619993","1035.1842664379983","95","307","686","885","5","23","23","11","6"
"823","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","25","398.29655022400004","1101.7034497759953","92","268","749","914","7","18","18","7","4"
"824","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","37","357.4227725559998","1142.5772274439976","81","272","673","839","5","27","27","10","8"
"825","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","33","347.18634511199986","1152.8136548879963","72","261","681","841","1","26","26","7","5"
"826","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","36","381.97569648600006","1118.0243035139986","64","290","692","847","5","25","25","11","5"
"827","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","28","350.78658572000006","1149.2134142799985","77","273","696","848","5","19","19","9","4"
"805","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","35","684.742633853999","815.2573661460009","186","277","1318","1591","15","30","30","5","6"
"828","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","23","377.72731594","1122.2726840599978","71","316","738","897","9","20","20","3","5"
"806","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","32","642.6455756219995","857.3544243779987","221","291","1940","2263","15","32","32","0","3"
"808","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","60","802.3883594879981","697.611640512","323","210","2684","3099","2","45","45","15","2"
"810","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","44","1360.9605651479997","139.03943485200097","557","255","3927","4583","4","36","36","8","0"
"807","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","37","896.7006943279998","603.2993056719998","336","271","2425","2840","3","27","27","10","2"
"809","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","40","1385.6621415179995","114.33785848199874","560","253","3375","4032","7","38","38","2","1"
"811","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","38","1650.462070352008","0.1378316119959595","718","275","4556","5373","5","29","29","9","2"
"812","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","1353.5098809960054","146.49011900399677","615","219","4712","5418","2","41","41","12","1"
"813","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","34","2419.814332224004","0.23328030199929062","968","274","5685","6756","11","30","30","4","1"
"814","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","64","1665.6991530940024","0.1405517660040494","724","199","5295","6113","5","46","46","18","2"
"815","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","1885.6414068160054","0.13760128399893157","814","221","6326","7237","7","45","45","8","0"
"841","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","331.06504040600026","1168.9349595940002","63","282","698","840","4","19","19","11","7"
"816","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","51","2163.8145624900017","0.16046704399590483","1078","248","6454","7646","6","49","49","2","1"
"842","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","13","378.55210398600013","1121.447896013997","80","291","742","893","16","9","9","4","2"
"843","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","19","496.03800831800015","1003.9619916819987","114","285","725","920","9","18","18","1","4"
"844","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","40","325.844865046","1174.1551349539968","41","295","689","817","1","30","30","10","8"
"845","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","26","439.3512356540001","1060.648764345999","83","318","738","921","4","21","21","5","4"
"846","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","30","397.62688788399976","1102.3731121159979","92","285","713","894","2","25","25","5","5"
"847","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","32","376.08722969199965","1123.9127703079973","64","279","672","826","12","26","26","6","7"
"850","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","453.1431779419993","1046.8568220579978","89","294","757","941","12","18","18","2","2"
"848","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","34","395.224601","1104.7753989999992","77","283","709","871","1","27","27","7","11"
"849","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","360.0180250179997","1139.981974982","66","266","724","864","2","24","24","3","9"
"852","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","29","468.73184387199973","1031.2681561280006","82","283","743","907","8","25","25","4","7"
"851","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","43","349.3571797100002","1150.642820289999","72","238","649","796","0","24","24","19","2"
"829","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","33","778.3719911879995","721.628008811999","221","287","1350","1674","7","27","27","6","5"
"831","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","31","826.1942179579991","673.8057820419968","294","253","2550","2914","2","26","26","5","1"
"832","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","32","1256.9898751759986","243.01012482399932","465","279","3043","3605","23","25","25","7","2"
"833","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","52","1046.4673522979979","453.5326477019991","430","234","3155","3685","8","46","46","6","2"
"835","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","1569.9638387680081","0.19749302599922336","648","249","4407","5154","6","40","40","2","5"
"834","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","39","1378.286229114001","121.71377088599922","579","261","4143","4814","4","32","32","7","2"
"836","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","43","1575.1130393140033","0.1200380639973333","674","237","5087","5854","17","34","34","9","1"
"830","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","550.1990696300003","949.8009303700006","185","252","1842","2109","7","36","36","6","4"
"837","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","53","1394.230784813999","105.76921518600221","630","220","5168","5878","4","43","43","10","2"
"866","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","48","345.9077836840002","1154.0922163160008","61","269","628","785","4","37","37","11","11"
"838","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","41","2237.9800020240077","0.2564964540006318","915","245","6054","7057","2","37","37","4","2"
"867","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","405.4533971320001","1094.546602867999","76","268","671","841","3","18","18","13","5"
"865","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","20","473.81369024400044","1026.1863097559979","84","324","740","929","17","16","16","4","7"
"869","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","1000","16","452.7437617020001","1047.2562382979972","67","336","759","926","26","15","15","1","5"
"840","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","1000","42","1979.7822183840099","0.11517829600221807","908","263","7425","8424","4","39","39","3","1"
"839","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","1000","26","2751.771987366003","0.4292358119984465","964","266","7164","8299","108","23","23","3","0"
"870","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","27","393.66531351800023","1106.3346864819976","83","285","768","940","3","22","22","5","6"
"868","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","1000","31","359.17695129399993","1140.8230487059986","71","260","731","878","7","22","22","9","5"
