"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"baseline"
"06/11/2020 22:51:11:197 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"106","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","39","9978.955624447974","10659","1576","572","267","14","454","243","756","10","26","26","13","0","823","16"
"105","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","34","11055.06473449197","10659","1684","916","143","3","435","172","819","7","15","15","19","0","876","9"
"111","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10813.659299335974","10659","1729","590","194","8","678","230","844","10","29","29","25","0","891","19"
"108","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10371.806534803962","10659","1661","790","182","9","422","246","816","8","12","12","23","0","849","4"
"109","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10525.25714305996","10659","1672","792","140","14","526","180","783","11","20","20","22","0","893","9"
"110","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10960.510085375954","10659","1760","877","154","10","528","169","842","8","22","22","15","0","920","14"
"112","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","9796.973692587984","10659","1559","571","158","3","637","174","799","9","16","16","31","0","764","7"
"113","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10340.371005735964","10659","1653","697","154","11","572","200","809","11","19","19","23","0","847","8"
"114","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","11257.321218311961","10659","1701","759","196","10","500","219","808","9","17","17","18","0","893","8"
"116","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10637.105271363987","10659","1731","701","239","18","536","213","775","9","24","24","20","0","959","15"
"117","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10752.954120739982","10659","1678","613","193","13","592","246","823","9","21","21","26","0","856","12"
"115","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11353.185450635967","10659","1728","880","152","8","507","164","830","8","17","17","19","0","901","9"
"118","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","11497.061536571953","10659","1813","707","137","11","771","164","841","6","23","23","32","0","977","17"
"121","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10945.622573663994","10659","1693","563","192","11","707","192","830","14","28","28","26","0","868","14"
"123","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10787.815654399981","10659","1706","669","174","10","650","174","805","12","29","29","21","0","905","17"
"119","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10594.607997619982","10659","1655","774","142","3","535","182","785","2","19","19","26","0","875","17"
"122","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10489.973136775985","10659","1693","639","150","9","678","198","797","3","19","19","33","0","902","16"
"120","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10782.553314416","10659","1724","924","190","13","362","222","815","6","13","13","16","0","913","7"
"126","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10834.91672625196","10659","1691","611","195","4","650","210","821","7","21","21","25","0","875","14"
"124","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10456.880433703987","10659","1643","617","193","9","572","238","827","5","14","14","32","0","818","9"
"128","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11231.914869115946","10659","1786","752","134","7","673","196","873","10","24","24","23","0","914","14"
"129","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10853.464031323985","10659","1669","701","175","13","575","177","783","13","28","28","14","0","893","16"
"125","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10936.735740719958","10659","1704","853","93","11","594","137","839","10","16","16","27","0","867","6"
"130","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10997.545049379954","10659","1688","862","124","5","525","154","831","10","18","18","16","0","860","8"
"127","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10664.201136915988","10659","1663","620","182","4","621","211","795","10","25","25","28","0","870","15"
"131","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10433.361354335977","10659","1657","584","182","12","643","219","813","9","17","17","34","0","847","8"
"133","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10974.34670503197","10659","1739","644","206","19","659","182","806","14","29","29","22","0","934","15"
"132","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10346.05444859198","10659","1633","574","198","7","645","179","793","11","30","30","21","0","844","19"
"135","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","33","11232.571852487992","10659","1717","926","118","19","449","197","840","0","8","8","25","0","880","8"
"139","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10971.607522344008","10659","1735","788","172","15","540","200","837","7","20","20","17","0","901","13"
"136","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","58","10470.425976383982","10659","1665","614","124","21","725","154","773","10","27","27","31","0","898","17"
"134","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10235.205602083968","10659","1622","839","135","3","485","135","789","7","25","25","15","0","837","18"
"138","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11092.110295619963","10659","1759","805","240","16","449","229","811","9","20","20","16","0","950","11"
"137","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10652.062338063979","10659","1697","679","170","4","655","166","764","8","23","23","31","0","937","15"
"140","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10848.073562523958","10659","1725","888","114","10","561","134","798","7","18","18","19","0","930","11"
"142","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10225.860488363998","10659","1634","642","104","17","702","142","792","11","27","27","30","0","847","16"
"141","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10420.736094447984","10659","1590","573","219","12","510","259","767","7","17","17","25","0","829","11"
"143","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10139.35726463997","10659","1621","713","184","21","502","187","779","5","14","14","26","0","846","9"
"145","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10442.818496319984","10659","1622","806","133","7","526","129","764","11","21","21","22","0","861","10"
"146","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10178.337735615974","10659","1650","651","198","5","544","230","749","10","22","22","27","0","902","12"
"144","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10866.493635903993","10659","1708","853","168","6","424","238","836","11","19","19","18","0","873","8"
"150","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10870.728512343969","10659","1661","852","124","4","503","167","802","4","11","11","21","0","863","7"
"147","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10899.743267575986","10659","1710","610","252","6","574","246","813","6","22","22","28","0","900","16"
"152","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10475.492587447983","10659","1663","655","164","12","618","188","808","15","26","26","24","0","859","11"
"151","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","68","10893.219678599982","10659","1682","603","128","6","740","166","857","16","39","39","29","0","829","23"
"149","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10293.62423305997","10659","1597","721","120","13","553","162","792","16","28","28","18","0","807","12"
"148","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","11118.753330579977","10659","1714","678","152","8","665","189","841","11","22","22","21","0","877","11"
"154","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10531.517360803991","10659","1652","749","164","8","525","190","794","9","16","16","22","0","863","7"
"153","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10820.521437927968","10659","1695","688","218","6","537","232","795","4","14","14","30","0","903","10"
"155","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10862.671705519979","10659","1658","833","154","7","474","179","820","4","11","11","25","0","841","7"
"157","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","58","11039.083005211956","10659","1724","613","129","5","763","185","857","16","29","29","29","0","872","13"
"160","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11281.531067991962","10659","1711","828","190","15","461","203","824","5","14","14","22","0","894","9"
"158","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10981.966365995984","10659","1745","682","161","2","685","186","809","15","29","29","23","0","939","14"
"162","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","59","11072.198505547958","10659","1741","651","149","8","740","164","796","7","29","29","30","0","945","22"
"156","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11288.55239542797","10659","1740","650","261","16","517","277","830","4","19","19","17","0","912","15"
"159","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10457.032920811977","10659","1638","768","150","11","467","223","804","7","19","19","17","0","836","12"
"163","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10163.86004248397","10659","1648","676","152","7","643","147","775","11","23","23","26","0","876","12"
"161","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","56","10544.784193263957","10659","1686","567","193","3","717","182","828","8","24","24","32","0","862","16"
"164","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10412.547544951987","10659","1643","793","104","6","553","171","813","7","16","16","25","0","834","9"
"165","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10281.746506727979","10659","1651","832","154","13","434","196","823","11","22","22","10","0","830","11"
"166","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10847.728463379963","10659","1728","661","203","10","636","195","816","8","23","23","24","0","919","15"
"167","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","11246.272031835972","10659","1722","626","174","10","702","186","793","7","24","24","30","0","931","17"
"168","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10275.023466035966","10659","1633","658","150","4","636","161","760","13","24","24","27","0","875","11"
"169","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10877.936107527994","10659","1685","784","185","12","481","203","776","6","20","20","18","0","917","15"
"170","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10212.219181903973","10659","1654","900","102","4","511","113","808","7","24","24","18","0","852","17"
"171","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10818.60921760398","10659","1702","627","163","2","695","190","813","8","25","25","32","0","893","17"
"174","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10825.501665983978","10659","1673","796","163","10","504","175","787","11","25","25","13","0","888","14"
"173","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10920.281952279965","10659","1767","703","187","11","657","186","802","13","23","23","25","0","968","10"
"175","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10786.020816023993","10659","1736","899","120","4","546","150","826","9","17","17","20","0","917","8"
"177","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10349.90879752396","10659","1631","573","171","6","660","191","816","15","30","30","25","0","818","15"
"178","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11339.667029923938","10659","1751","748","127","11","712","129","842","15","24","24","28","0","915","9"
"172","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10750.164667823956","10659","1695","633","186","7","652","193","831","8","24","24","26","0","867","16"
"182","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10809.213242571974","10659","1695","639","179","14","642","197","791","7","24","24","31","0","907","17"
"176","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","11117.769459475994","10659","1749","629","217","4","649","219","828","13","31","31","19","0","931","19"
"180","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10253.549242299969","10659","1641","775","108","8","619","113","805","7","18","18","26","0","840","11"
"179","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10281.893423247973","10659","1655","815","189","9","428","194","781","5","20","20","18","0","877","15"
"181","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","61","10099.285090547977","10659","1616","569","196","6","596","224","796","8","25","25","36","0","821","17"
"185","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","11407.259601363983","10659","1794","944","101","10","566","156","882","7","17","17","27","0","917","10"
"184","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10491.155282291975","10659","1657","847","171","6","425","196","787","4","12","12","20","0","871","8"
"183","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10484.380320627968","10659","1697","720","165","6","550","233","820","7","23","23","18","0","878","16"
"190","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10928.377351847974","10659","1756","932","189","14","428","172","831","9","21","21","14","0","928","12"
"187","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","11509.094884623955","10659","1795","715","166","10","736","139","798","12","29","29","25","0","1000","17"
"189","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11041.743266943968","10659","1743","835","170","17","490","214","847","10","17","17","19","0","899","7"
"188","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10690.54017568398","10659","1673","704","166","12","586","184","822","7","21","21","22","0","852","14"
"192","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10994.922810839967","10659","1741","652","176","20","645","228","820","11","20","20","29","0","924","9"
"191","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10716.344312811962","10659","1669","565","239","12","614","214","807","9","25","25","27","0","865","16"
"194","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10120.702541975994","10659","1598","663","147","6","581","177","772","7","24","24","21","0","833","17"
"186","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","11060.897300359955","10659","1730","600","212","7","664","226","876","8","21","21","29","0","857","13"
"193","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10652.453633403982","10659","1692","656","174","10","590","237","826","10","25","25","21","0","868","15"
"195","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10490.514112215971","10659","1639","818","137","13","489","172","804","6","10","10","26","0","839","4"
"196","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11352.914985655945","10659","1768","646","222","9","653","213","789","10","25","25","21","0","983","15"
"197","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10075.916288075987","10659","1613","644","174","8","542","218","729","11","27","27","17","0","886","16"
"198","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10643.049960651953","10659","1655","702","175","13","514","230","780","9","21","21","21","0","882","12"
"199","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10807.364697707977","10659","1745","795","183","14","519","214","830","5","20","20","18","0","918","15"
"200","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10403.870572963977","10659","1670","973","74","2","497","102","807","13","22","22","17","0","866","9"
"201","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","60","10383.997894431968","10659","1628","517","156","9","728","189","826","8","29","29","31","0","807","21"
"203","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","11134.895274703988","10659","1722","655","155","8","726","153","836","9","25","25","29","0","886","16"
"202","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10446.17134329997","10659","1619","608","201","12","581","196","766","10","21","21","25","0","856","11"
"204","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10642.257710007965","10659","1692","794","132","12","574","158","804","11","22","22","20","0","893","11"
"207","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10810.51152665199","10659","1686","639","192","8","612","212","802","14","23","23","26","0","884","9"
"206","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10312.945684407983","10659","1666","585","170","7","660","217","795","12","27","27","30","0","874","15"
"209","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10421.761079151976","10659","1659","780","167","5","471","214","791","6","22","22","16","0","869","16"
"205","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10645.450786163981","10659","1673","879","114","12","491","159","827","6","18","18","23","0","854","12"
"210","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10753.697125487979","10659","1700","920","73","6","571","111","810","12","19","19","21","0","896","7"
"211","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","55","11000.172134303955","10659","1703","615","164","6","711","175","782","11","32","32","23","0","929","21"
"214","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","9745.622934443969","10659","1564","660","140","12","567","163","753","6","22","22","28","0","813","16"
"208","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10916.195524431976","10659","1690","678","195","10","570","218","826","6","19","19","23","0","866","13"
"215","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10640.50771924796","10659","1725","799","129","9","611","155","823","10","22","22","25","0","907","12"
"212","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10052.608353327987","10659","1599","649","227","6","450","248","760","4","19","19","24","0","843","15"
"218","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10516.752866363977","10659","1676","749","134","8","576","184","806","10","25","25","19","0","872","15"
"213","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10701.554119367967","10659","1706","703","245","10","459","264","781","8","25","25","15","0","932","17"
"219","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10846.778562175974","10659","1759","769","139","6","658","163","831","8","24","24","24","0","931","16"
"221","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10777.655905455995","10659","1686","588","227","12","614","217","805","11","28","28","19","0","886","17"
"216","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","56","10255.47637904799","10659","1629","607","149","6","657","181","788","12","29","29","27","0","845","17"
"224","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10423.372400655979","10659","1633","797","89","4","596","125","806","9","22","22","21","0","832","13"
"220","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10566.998565475984","10659","1665","878","133","4","467","161","769","8","22","22","14","0","903","14"
"217","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10194.92661417598","10659","1603","610","237","5","524","213","760","4","14","14","30","0","847","10"
"222","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","56","10598.626226791961","10659","1712","617","179","11","674","202","821","12","29","29","27","0","893","17"
"223","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10317.352931467973","10659","1636","711","164","9","521","212","793","8","19","19","24","0","846","11"
"225","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10619.05725913599","10659","1648","932","128","7","433","128","802","10","20","20","19","0","850","11"
"226","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10198.642130483973","10659","1682","676","171","7","620","188","754","6","20","20","33","0","930","14"
"228","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10679.731778923962","10659","1695","609","187","7","645","214","780","14","33","33","19","0","920","19"
"227","0.35","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10592.40696821599","10659","1659","711","123","8","667","123","738","8","27","27","26","0","925","19"
"229","0.45","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10763.736494199988","10659","1716","757","173","6","592","165","844","16","23","23","19","0","875","7"
"230","0.5","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","33","10761.945556347971","10659","1690","894","150","4","456","175","803","5","11","11","22","0","893","6"
"231","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10870.302335955983","10659","1746","650","237","13","559","266","834","3","21","21","29","0","917","18"
"233","0.4","4","10","0.3","5","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10751.943162915988","10659","1685","789","109","14","602","148","813","10","23","23","21","0","875","13"
