"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"lowerDecay"
"02/16/2020 22:37:32:289 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2149.1886701880007","318","152","14","552","8","111","111","17","10"
"21","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","130","2625.9105733400015","320","191","40","600","1","112","112","18","15"
"10","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","105","3151.8727673680005","269","166","184","656","10","89","89","16","9"
"6","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","120","2991.5673641240032","200","178","203","615","3","97","97","23","15"
"24","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","44","5182.404655212001","72","261","783","962","12","34","34","10","4"
"8","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","48","5079.977876232005","60","280","778","930","7","38","38","10","10"
"14","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","116","3029.1409168040022","298","197","142","683","6","98","98","18","11"
"25","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","140","2325.9082684000005","289","162","38","567","5","120","120","20","14"
"11","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","81","3864.582903328003","181","207","412","760","6","71","71","10","11"
"12","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","38","5577.877464475994","67","258","822","981","19","29","29","9","7"
"9","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","147","1998.3638402560027","222","141","30","458","4","122","122","25","16"
"22","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","95","3238.089275996002","294","210","179","689","4","85","85","10","17"
"28","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","44","4994.405542788004","76","246","778","929","2","33","33","11","8"
"2","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","101","3696.5731725839973","315","199","201","743","9","93","93","8","16"
"23","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","65","4537.927589904008","256","260","464","919","13","60","60","5","13"
"26","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","115","2712.2467807120015","232","146","167","595","4","96","96","19","15"
"18","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","96","3736.899121456004","355","217","192","785","7","90","90","6","13"
"4","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","36","5531.103552676002","85","300","868","1046","4","33","33","3","11"
"30","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3332.2887877040075","298","203","187","707","6","92","92","17","14"
"29","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","131","2351.314533119999","301","165","22","557","3","111","111","20","14"
"31","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","78","4198.288512348011","178","221","469","824","1","67","67","11","7"
"35","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","84","3837.7733535000093","170","176","464","774","2","68","68","16","14"
"32","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","5285.482644904002","79","276","803","974","3","34","34","7","10"
"33","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","120","2709.8941328960045","345","190","37","627","9","113","113","7","18"
"36","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","39","5632.166671304016","73","274","862","1014","4","32","32","7","8"
"34","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","96","3202.6998028600024","313","192","161","690","10","86","86","10","23"
"38","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3188.573314400003","286","177","191","680","2","96","96","13","19"
"37","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","139","2307.461709056002","288","149","32","542","7","117","117","22","12"
"39","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","85","3640.4147109360033","155","197","410","735","0","72","72","13","10"
"42","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","110","3104.414513592002","343","167","169","712","8","95","95","15","12"
"40","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","46","5714.3167021640065","64","289","863","1025","6","42","42","4","8"
"45","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","126","2370.424702479999","325","168","22","571","6","106","106","20","18"
"41","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","123","2913.910014223996","403","192","27","675","20","112","112","11","16"
"48","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","47","5044.117182452004","66","233","790","943","3","38","38","9","12"
"47","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","79","4102.457573764008","208","224","429","804","9","64","64","15","17"
"43","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","78","4592.070498096008","177","219","495","846","14","70","70","8","15"
"46","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","121","3199.9461728640017","283","148","175","655","0","103","103","18","12"
"44","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","5295.271898608004","59","286","839","987","0","32","32","11","6"
"50","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","128","2774.4146902000043","231","173","171","618","3","105","105","23","14"
"51","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","81","4178.796782567998","189","223","440","811","5","73","73","8","14"
"49","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","120","2666.5325255400066","330","197","30","612","16","108","108","12","12"
"53","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","132","2399.2585480040016","329","175","15","585","3","114","114","18","11"
"54","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","102","3476.131780848003","370","223","177","779","4","89","89","13","22"
"52","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","49","4592.6755582800015","47","213","739","855","3","36","36","13","10"
"55","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","72","4229.958634648","189","218","460","821","9","64","64","8","17"
"56","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","42","5311.000401440005","58","250","830","976","18","31","31","11","10"
"58","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","103","2967.700390956005","300","180","164","668","5","90","90","13","14"
"57","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","132","2467.8841707880056","323","173","24","572","4","117","117","15","15"
"60","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","37","5151.647323668003","87","271","780","952","7","33","33","4","6"
"59","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","72","4404.1075945719995","214","210","491","875","8","67","67","5","8"
"61","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","119","2591.592403496003","356","161","24","617","10","114","114","5","13"
"65","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2432.4061255840024","293","186","35","576","11","105","105","23","10"
"68","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","5912.754113340006","51","269","886","1025","6","37","37","4","9"
"64","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","48","4853.725100135999","44","280","829","940","1","29","29","19","7"
"62","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","117","3024.3406994080024","279","172","154","636","6","103","103","14","20"
"63","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","73","4296.057335531999","252","215","453","867","5","64","64","9","12"
"67","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","83","3913.157989784","164","200","413","748","3","68","68","15","12"
"69","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","136","1835.1032735480019","261","125","22","473","2","103","103","33","10"
"66","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3325.4147901840047","226","188","202","645","6","96","96","13","14"
"72","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","49","4881.827222940005","78","237","786","935","3","37","37","12","9"
"71","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","79","4162.903530352011","191","181","471","805","3","61","61","18","9"
"75","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","89","3667.9691370640044","161","228","427","766","5","69","69","20","10"
"73","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","127","2410.041768520001","289","179","33","555","3","108","108","19","12"
"76","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","45","5243.761471483998","84","256","852","1025","4","38","38","7","8"
"78","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","112","3235.6016755440073","330","182","146","699","13","100","100","12","12"
"70","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","91","3742.569065508004","409","223","179","824","18","85","85","6","10"
"77","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2483.6010912680067","324","186","24","597","6","108","108","20","8"
"74","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","119","2684.831480504004","244","168","142","585","8","103","103","16","16"
"79","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","4610.648615876003","258","233","491","924","6","68","68","9","11"
"80","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","5378.743377196011","78","244","863","1020","6","32","32","9","6"
"81","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","123","2481.226907740003","350","205","20","608","2","104","104","19","13"
"82","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","108","3167.2746946240054","241","180","190","650","12","95","95","13","12"
"84","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","5237.708061380006","94","258","812","1017","9","39","39","4","6"
"83","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","3895.3702006840017","146","206","447","756","0","64","64","13","11"
"85","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","134","2078.8466405720014","284","153","31","522","4","107","107","27","18"
"88","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","34","5403.0650670440045","72","269","850","986","3","28","28","6","8"
"86","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","104","3350.6380679720055","285","184","194","688","7","86","86","18","10"
"87","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","71","4372.170376104","189","182","507","841","1","60","60","11","5"
"90","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3189.298728660006","292","199","195","711","9","90","90","19","10"
"89","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2658.748070784003","381","189","33","658","3","107","107","21","14"
"92","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","5413.771042724007","65","245","824","975","5","33","33","8","7"
"91","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","80","4342.7515881040035","144","221","518","829","2","68","68","12","15"
"93","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","136","2299.948333536003","276","158","24","536","8","119","119","17","17"
"94","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","132","2757.355130572001","227","172","156","607","6","113","113","19","19"
"96","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","38","5723.425831408004","89","284","859","1037","9","32","32","6","8"
"95","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","88","4076.559603888008","115","179","507","771","5","75","75","13","11"
"97","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","127","2369.691466080004","325","176","33","587","3","114","114","13","18"
"98","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","119","3043.2313950920043","246","197","163","646","8","105","105","14","18"
"100","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","48","4835.9743035679985","54","258","760","897","0","35","35","13","10"
"101","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","118","2402.5114064320005","326","178","31","585","10","95","95","23","12"
"99","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","75","4093.6673882360014","208","235","439","814","2","64","64","11","15"
"102","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","118","2802.7746978080017","229","149","217","638","2","97","97","21","9"
"104","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","49","4734.699661672008","50","235","768","893","0","34","34","15","8"
"105","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","135","2173.272388304001","322","146","22","563","1","106","106","29","9"
"107","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","76","4090.494625764005","218","184","437","811","10","72","72","4","11"
"106","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3160.8520731039976","264","179","206","692","7","92","92","17","13"
"103","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","73","4481.822762528005","193","198","473","824","8","64","64","9","9"
"108","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","5504.070063452008","70","280","846","1005","2","30","30","11","5"
"109","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","117","2372.240069916004","340","152","36","582","4","96","96","21","13"
"110","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","126","2715.9845529440017","252","167","140","602","2","108","108","18","11"
"111","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","80","4254.648683099998","162","213","461","791","6","66","66","14","10"
"112","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","47","4733.625147528","65","238","784","927","3","30","30","17","9"
"113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2472.181022752002","348","152","46","608","2","113","113","15","11"
"114","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","108","3220.8386570080047","341","215","142","731","8","91","91","17","14"
"115","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","73","4200.870561924007","181","239","488","843","5","60","60","13","10"
"116","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","4898.178761468009","62","245","790","942","1","33","33","10","6"
"117","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","124","2629.235325332","385","184","24","643","3","111","111","13","15"
"119","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","86","4267.668024860006","178","181","451","795","7","72","72","14","9"
"118","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","113","2909.168037636003","267","163","163","625","2","93","93","20","11"
"120","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","51","5053.633409616004","53","262","799","931","2","37","37","14","7"
"122","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","113","3016.2609386920017","248","176","182","633","2","99","99","14","16"
"121","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","122","2740.8391576360004","399","196","33","662","5","104","104","18","15"
"123","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","75","4229.103090232","194","189","509","853","4","61","61","14","6"
"125","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","130","2981.2157319560015","373","187","39","666","13","119","119","11","12"
"124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","39","5578.6064530160065","68","261","828","988","4","33","33","6","5"
"126","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3131.421770600004","282","201","179","682","7","90","90","19","16"
"129","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","141","2143.9104531320027","275","178","33","548","2","120","120","21","19"
"127","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","78","4155.4791019320055","194","214","474","819","2","61","61","17","12"
"130","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","104","3101.1902251599963","332","194","152","698","5","88","88","16","9"
"128","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","37","5729.142128276007","66","266","907","1042","0","27","27","10","6"
"132","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","47","5037.59145079599","67","233","738","896","2","40","40","7","8"
"134","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","110","2866.391425232005","298","190","158","661","2","86","86","24","17"
"131","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","66","4233.3638643720005","231","228","451","858","6","60","60","6","8"
"135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","65","4530.287040124005","236","215","471","882","3","58","58","7","8"
"133","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","125","2467.542624164001","345","187","15","594","7","108","108","17","10"
"136","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","45","4754.729412356001","62","234","772","906","5","31","31","14","10"
"138","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","101","3328.1965072520075","269","187","197","665","2","85","85","16","13"
"137","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","140","2076.760469276002","273","155","19","514","5","116","116","24","16"
"139","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","3653.7194200040017","181","230","417","770","4","65","65","12","11"
"140","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","49","5584.4701735080025","63","262","870","1021","6","43","43","6","12"
