"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow1"
"06/08/2020 20:01:58:475 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","orgOptGen","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"314","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","56","10606.515908099966","12606","1678","984","85","13","499","77","797","4","20","20","36","0","885","16"
"316","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","35","10595.024698867952","12606","1668","1006","134","9","378","122","811","5","19","19","16","0","860","14"
"318","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","10842.188825551986","12606","1672","1066","56","9","439","77","786","12","25","25","24","0","890","13"
"321","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17407.77038182392","12606","2779","1551","278","11","785","113","818","3","41","41","15","0","1970","39"
"319","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","46","11219.084053047978","12606","1710","1114","67","3","436","62","858","12","28","28","18","0","859","16"
"317","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10373.120720723982","12606","1635","1083","54","9","401","63","776","11","25","25","20","0","862","15"
"320","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","78","17684.42041802792","12606","2817","1305","492","3","855","97","855","5","65","65","13","0","1970","60"
"324","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17465.55018210391","12606","2793","1746","225","20","681","94","830","4","27","27","20","0","1970","23"
"322","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","66","17258.756607223902","12606","2791","1518","244","8","894","81","829","3","46","46","20","0","1970","43"
"327","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","66","17424.54014066389","12606","2802","1547","148","9","981","80","842","3","37","37","29","0","1970","34"
"325","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17077.01264186391","12606","2775","1736","179","6","734","83","812","4","37","37","18","0","1970","33"
"329","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17144.02027801191","12606","2732","1772","80","11","782","52","772","7","35","35","21","0","1970","28"
"326","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","17547.91862467192","12606","2794","1753","211","19","683","93","831","6","35","35","13","0","1970","29"
"323","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","17233.18637752389","12606","2724","1624","144","7","862","43","767","4","44","44","19","0","1970","40"
"330","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17489.458641391913","12606","2766","1761","200","8","651","120","803","2","26","26","23","0","1970","24"
"333","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17536.572335516","12606","2802","1645","182","5","872","64","839","13","34","34","25","0","1970","21"
"328","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17609.919992379946","12606","2808","1788","123","3","786","69","844","9","39","39","16","0","1970","30"
"337","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17395.102238899937","12606","2791","1693","187","35","730","113","828","9","33","33","25","0","1970","24"
"339","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17232.58684038393","12606","2754","1791","142","6","673","112","798","9","30","30","20","0","1970","21"
"334","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","16772.193830987893","12606","2720","1718","211","3","665","100","753","4","23","23","26","0","1970","19"
"331","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","96","17075.912794836073","12606","2745","1075","339","24","1161","85","784","4","61","61","35","0","1970","57"
"336","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17413.186538103953","12606","2786","1733","134","2","825","69","823","4","23","23","34","0","1970","19"
"332","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17240.797358759864","12606","2761","1606","203","14","816","86","796","5","36","36","24","0","1970","31"
"338","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17397.59247190393","12606","2761","1699","130","5","815","86","802","8","26","26","31","0","1970","18"
"335","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17133.89670173199","12606","2755","1508","243","5","852","109","791","12","38","38","22","0","1970","26"
"340","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17201.636419755952","12606","2768","1877","113","13","661","84","806","4","20","20","28","0","1970","16"
"341","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17010.131974431937","12606","2750","1894","63","1","718","53","783","7","21","21","28","0","1970","14"
"343","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","60","10445.037809651993","12606","1666","770","156","12","573","124","798","6","31","31","29","0","870","25"
"342","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","85","10113.727100067987","12606","1603","702","192","8","583","67","745","5","51","51","34","0","861","46"
"344","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","59","11104.555207375972","12606","1726","891","148","1","546","114","775","3","26","26","33","0","955","23"
"345","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","10865.809273167977","12606","1682","935","124","7","485","96","802","12","35","35","16","0","886","23"
"348","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","56","10575.828852703971","12606","1676","928","111","8","478","117","824","7","34","34","22","0","857","27"
"346","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","58","10556.11932774399","12606","1686","900","97","6","558","89","792","11","36","36","22","0","897","25"
"347","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","58","10664.873775732007","12606","1654","975","58","8","512","64","798","7","37","37","21","0","860","30"
"349","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","47","10756.919677263993","12606","1649","988","65","10","500","65","798","5","21","21","26","0","855","16"
"350","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","41","10879.035216855955","12606","1731","1058","104","9","465","74","820","8","21","21","20","0","913","13"
"351","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","45","10100.202021343974","12606","1616","1021","92","3","360","115","785","8","25","25","20","0","834","17"
"353","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","101","17925.459206807936","12606","2816","1144","305","12","1240","43","856","6","72","72","29","0","1970","66"
"356","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17106.9340080599","12606","2746","1656","224","14","719","90","783","5","43","43","10","0","1970","39"
"354","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","65","17446.587591775948","12606","2819","1732","129","7","892","16","855","4","43","43","22","0","1970","39"
"355","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17432.813438467892","12606","2769","1710","224","11","726","59","807","1","39","39","16","0","1970","38"
"359","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17308.745314391927","12606","2763","1644","185","5","790","104","806","2","35","35","25","0","1970","33"
"352","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","29","10613.917332923975","12606","1701","1196","102","5","270","116","809","2","12","12","17","0","893","10"
"357","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17109.27230430393","12606","2735","1748","191","9","682","63","771","2","42","42","12","0","1970","40"
"358","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17411.89240755592","12606","2803","1732","177","7","794","58","839","9","35","35","18","0","1970","26"
"360","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17433.733781791903","12606","2756","1718","142","5","792","61","794","7","38","38","20","0","1970","31"
"361","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17427.013731699906","12606","2794","1775","96","5","836","54","834","6","28","28","25","0","1970","23"
"362","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17296.44192109592","12606","2761","1907","99","3","681","36","796","7","35","35","19","0","1970","28"
"366","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17271.41717044397","12606","2766","1688","236","5","717","95","808","5","25","25","26","0","1970","20"
"363","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","45","17131.176521295904","12606","2767","1934","110","13","628","55","805","7","27","27","18","0","1970","20"
"365","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17393.29629838387","12606","2791","1634","195","4","868","58","827","7","32","32","26","0","1970","25"
"364","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","76","17553.331552679938","12606","2810","1307","412","5","923","112","854","10","51","51","25","0","1970","42"
"367","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17318.341511599938","12606","2758","1498","230","4","893","102","793","7","31","31","29","0","1970","24"
"368","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17579.755748735926","12606","2795","1704","141","4","842","77","833","5","27","27","33","0","1970","22"
"370","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17448.933412115963","12606","2785","1690","152","5","826","88","824","5","24","24","30","0","1970","19"
"371","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","16989.039990679972","12606","2734","1647","171","12","779","102","770","6","23","23","33","0","1970","17"
"369","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","16907.520352907883","12606","2726","1679","111","16","840","53","763","10","27","27","31","0","1970","17"
"373","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17294.662098703884","12606","2780","1834","122","6","711","87","815","8","20","20","31","0","1970","12"
"374","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17144.78997445195","12606","2754","1787","120","7","735","81","791","9","24","24","26","0","1970","15"
"372","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","16993.05738784394","12606","2738","1740","88","7","811","61","780","12","31","31","30","0","1970","19"
"376","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","55","9836.473988183963","12606","1588","867","124","6","500","66","735","4","25","25","30","0","860","21"
"375","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","79","10689.635479827964","12606","1736","777","187","9","652","64","809","4","47","47","32","0","933","43"
"377","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","44","10988.592369071952","12606","1708","996","159","5","394","126","836","7","28","28","16","0","875","21"
"378","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","41","10744.290724563984","12606","1703","985","168","7","416","99","846","9","28","28","13","0","861","19"
"379","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","49","11403.14509693198","12606","1762","1064","99","6","485","84","800","8","24","24","25","0","965","16"
"382","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","53","11058.327386235982","12606","1698","999","72","4","507","90","838","9","26","26","27","0","865","17"
"381","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","59","9808.824762451957","12606","1582","962","42","6","500","47","788","7","25","25","34","0","796","18"
"383","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","44","10868.764717239988","12606","1713","1021","109","4","434","121","803","12","24","24","20","0","913","12"
"389","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17524.686850383947","12606","2801","1665","187","8","810","98","837","7","33","33","23","0","1970","26"
"384","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","50","10612.941740415978","12606","1671","1101","26","13","459","53","813","6","19","19","31","0","860","13"
"387","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","69","17520.251150195883","12606","2785","1448","182","16","1037","50","823","8","52","52","17","0","1970","44"
"385","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","57","11021.572389831968","12606","1707","1022","72","4","513","79","832","4","17","17","40","0","880","13"
"380","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","59","10626.839437175999","12606","1643","863","87","8","576","74","744","13","35","35","24","0","900","22"
"386","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","100","17360.521622527922","12606","2766","1127","424","11","1065","62","803","5","77","77","23","0","1970","72"
"390","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17614.515455515942","12606","2799","1792","136","8","785","43","837","8","35","35","18","0","1970","27"
"388","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17268.41214792393","12606","2755","1607","268","8","739","94","791","2","39","39","16","0","1970","37"
"391","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","61","17513.4743341079","12606","2802","1658","150","5","867","82","838","6","40","40","21","0","1970","34"
"392","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17556.733251655925","12606","2822","1743","179","11","780","71","857","9","38","38","16","0","1970","29"
"394","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","42","17366.711178495912","12606","2766","1744","213","6","628","147","806","7","28","28","14","0","1970","21"
"393","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17698.23792768794","12606","2814","1837","116","15","763","54","851","3","29","29","24","0","1970","26"
"395","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","45","17523.043066799917","12606","2796","1957","116","8","624","63","832","6","28","28","17","0","1970","22"
"398","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17193.29193668396","12606","2759","1501","212","5","900","108","793","9","33","33","28","0","1970","24"
"396","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","43","17190.815761867896","12606","2752","1910","156","14","545","99","790","3","28","28","15","0","1970","25"
"400","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17299.221469103948","12606","2776","1678","159","7","831","72","813","5","29","29","26","0","1970","24"
"399","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17589.19514450794","12606","2805","1553","225","8","904","87","841","12","28","28","29","0","1970","16"
"397","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","93","17377.761336167896","12606","2805","1104","406","3","1129","103","844","9","60","60","33","0","1970","51"
"401","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17195.68717391993","12606","2756","1701","151","2","811","62","795","5","29","29","30","0","1970","24"
"404","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17689.560933175944","12606","2836","1765","90","5","882","70","878","8","24","24","32","0","1970","16"
"402","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17166.345180579854","12606","2762","1800","177","2","684","77","800","3","22","22","27","0","1970","19"
"405","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","16990.167308991888","12606","2737","1801","130","5","683","89","779","9","29","29","24","0","1970","20"
"403","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","42","17340.071696551928","12606","2789","1766","249","23","615","112","827","8","24","24","18","0","1970","16"
"406","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","44","17296.603582351963","12606","2796","1864","160","25","632","92","833","11","23","23","21","0","1970","12"
"408","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","82","10589.23331137598","12606","1639","782","171","5","532","89","810","6","60","60","22","0","834","54"
"407","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","16802.82963282791","12606","2712","1933","61","7","660","30","746","4","21","21","27","0","1970","17"
"411","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","60","11037.482143267967","12606","1700","910","97","7","547","109","801","12","30","30","30","0","906","18"
"410","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","58","10538.208712243997","12606","1614","699","157","5","611","103","757","6","39","39","19","0","859","33"
"409","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","54","10597.803039939989","12606","1685","964","125","7","496","57","810","9","36","36","18","0","875","27"
"413","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","57","10720.39591683598","12606","1661","906","83","7","554","76","794","12","35","35","22","0","871","23"
"412","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","57","10522.695656767988","12606","1647","850","100","7","552","110","820","3","28","28","29","0","829","25"
"416","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","43","10647.793016167983","12606","1668","965","104","10","440","120","816","14","29","29","14","0","856","15"
"415","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","11322.373730847967","12606","1776","1057","92","5","526","73","832","10","23","23","28","0","949","13"
"418","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","10608.459873671954","12606","1648","947","59","6","519","89","788","7","28","28","23","0","863","21"
"417","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","47","10710.491112019961","12606","1687","1131","40","6","424","64","771","5","22","22","25","0","919","17"
"414","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","51","10796.662528547971","12606","1725","937","131","16","489","120","808","11","32","32","19","0","919","21"
"419","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","94","17316.929366875913","12606","2761","1185","425","8","1017","51","800","4","75","75","19","0","1970","71"
"420","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","68","17022.629533155905","12606","2751","1410","294","11","869","114","790","3","53","53","15","0","1970","50"
"421","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","17535.90641776793","12606","2797","1653","256","31","713","107","836","3","37","37","15","0","1970","34"
"422","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17544.7114291159","12606","2798","1621","173","8","882","74","837","4","40","40","22","0","1970","36"
"423","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17020.567662171954","12606","2742","1725","198","6","674","102","781","5","37","37","16","0","1970","32"
"424","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","17394.574177563918","12606","2786","1829","207","16","605","98","826","2","31","31","17","0","1970","29"
"426","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17386.8769645079","12606","2760","1796","160","4","685","80","797","4","35","35","15","0","1970","31"
"425","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17644.98321526792","12606","2808","1784","121","5","784","76","846","4","38","38","18","0","1970","34"
"427","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","16758.58875587989","12606","2722","1717","129","6","767","72","761","4","31","31","24","0","1970","27"
"429","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17747.353071599937","12606","2798","1819","104","7","767","71","835","5","30","30","20","0","1970","25"
"432","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17584.598079087868","12606","2798","1777","163","11","731","81","837","7","35","35","18","0","1970","28"
"428","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17342.909919311915","12606","2776","1750","148","9","766","70","813","4","33","33","21","0","1970","29"
"433","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17139.458475619944","12606","2737","1690","129","8","824","63","775","3","23","23","38","0","1970","20"
"431","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17261.55163610787","12606","2770","1704","283","9","676","68","809","7","30","30","17","0","1970","23"
"434","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17478.148349039955","12606","2799","1945","76","2","691","59","840","3","26","26","27","0","1970","23"
"430","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","87","17100.81606655193","12606","2741","1184","347","18","1067","76","782","4","49","49","38","0","1970","45"
"436","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","16858.234679747922","12606","2724","1664","231","18","684","97","759","11","30","30","22","0","1970","19"
"435","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","64","17090.623517351934","12606","2726","1534","186","11","854","105","766","11","36","36","28","0","1970","25"
"438","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17036.7910158239","12606","2726","1719","97","5","817","56","766","5","32","32","30","0","1970","27"
"439","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","16915.674617343913","12606","2750","1876","125","7","659","65","792","7","18","18","29","0","1970","11"
"437","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17442.155413983954","12606","2796","1680","172","5","778","133","830","9","28","28","28","0","1970","19"
"443","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""allRandom""","false","1000","65","10540.640186387996","12606","1724","859","104","6","627","104","845","4","24","24","41","0","881","20"
