"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","run_id","run_duration"
"480",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,129,32,83,296,264,377,4,26,26,6,2,10.6498498916626
"481",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,137,14,102,308,347,490,27,14,14,0,10,9.99968123435974
"482",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,135,29,70,288,314,424,18,22,22,7,9,10.6916987895966
"483",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,136,25,98,292,355,490,18,19,19,6,14,27.9684162139893
"484",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,137,39,81,258,311,426,5,29,29,10,16,15.6075172424316
"485",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,135,22,91,263,318,441,16,16,16,6,13,15.6875152587891
"486",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,142,24,101,281,325,452,9,17,17,7,4,11.504194021225
"487",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,130,24,105,281,317,450,9,19,19,5,17,10.8672111034393
"488",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,123,24,90,247,333,449,9,17,17,7,11,16.4528543949127
"489",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,129,20,96,291,340,461,10,15,15,5,5,18.1358914375305
"490",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,139,34,103,258,273,397,2,19,19,15,15,11.6999590396881
"491",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,130,38,68,259,293,386,1,24,24,14,20,10.9311730861664
"492",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,139,26,113,279,307,443,5,18,18,8,22,9.53032922744751
"493",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,129,23,104,273,310,450,17,19,19,4,24,10.3513805866241
"494",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,120,39,96,322,287,411,5,23,23,16,18,11.7151417732239
"495",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,125,23,92,339,265,391,14,20,20,3,12,13.7269465923309
"496",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,133,27,86,260,314,431,11,20,20,7,6,11.0237197875977
"497",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,137,36,87,287,305,424,6,26,26,10,19,13.2191314697266
"498",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,138,18,93,245,343,468,15,17,17,1,21,14.7940623760223
"499",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,132,18,107,305,341,467,5,14,14,4,23,9.79661583900452
"500",0.4,4,6,0.08,0.25,0.4,6.5,2.50184494280256,1000,1,20,136,17,106,267,325,453,5,17,17,0,25,5.10381960868835
