"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"enoughCap"
"06/10/2020 21:52:46:314 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"88","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","120","77771.81793444432","10659","1672","577","0","4","1091","0","817","0","0","0","120","0","858","0"
"90","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","111","77437.09367177609","10659","1671","698","0","4","969","0","776","0","0","0","111","0","898","0"
"91","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","119","79853.12761631186","10659","1723","582","0","7","1134","0","829","0","0","0","119","0","896","0"
"89","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","101","78947.82743772825","10659","1700","682","0","2","1016","0","803","0","0","0","101","0","904","0"
"92","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","103","79980.93113871619","10659","1725","716","0","6","1003","0","812","0","0","0","103","0","916","0"
"94","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","121","76471.68053051215","10659","1648","556","0","4","1088","0","789","0","0","0","121","0","862","0"
"93","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","116","74561.9691698523","10659","1605","620","0","6","979","0","775","0","0","0","116","0","834","0"
"95","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","115","77940.34507280026","10659","1678","635","0","3","1040","0","790","0","0","0","115","0","889","0"
"97","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","120","75087.52325403212","10659","1619","560","0","5","1054","0","785","0","0","0","120","0","836","0"
"98","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","111","81152.99213827212","10659","1753","733","0","3","1017","0","829","0","0","0","111","0","931","0"
"96","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","115","78034.265449876","10659","1679","624","0","5","1050","0","825","0","0","0","115","0","859","0"
"100","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","121","78876.21675520805","10659","1699","555","0","5","1139","0","825","0","0","0","121","0","877","0"
"99","0.52","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","true","""allRandom""","1000","116","79869.81206105628","10659","1726","593","0","6","1127","0","832","0","0","0","116","0","895","0"
