"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn2"
"02/06/2020 20:08:12:552 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"5","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","6","0","364","211","364","0","0","0","6","0"
"1","0","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","9","0","329","0","329","70","0","0","9","0"
"4","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","25","0","288","39","288","6","0","0","25","0"
"8","0.4","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","62","122","278","5","448","1","43","43","19","0"
"7","0.2","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","57","133","272","4","443","2","34","34","23","0"
"23","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","67","622","275","55","1010","11","58","58","9","0"
"21","0","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","82","627","227","0","941","31","63","63","19","0"
"15","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","33","123","319","447","739","6","25","25","8","0"
"2","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","11","0","333","0","333","30","0","0","11","0"
"9","0.6","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","60","112","271","19","440","12","39","39","21","0"
"17","0.2","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","68","489","246","13","818","18","61","61","7","0"
"18","0.4","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","55","514","271","19","871","33","48","48","7","0"
"6","0","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","40","134","324","2","501","15","33","33","7","0"
"28","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","77","938","253","54","1323","23","64","64","13","0"
"14","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","72","284","273","45","648","7","59","59","13","0"
"3","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","12","0","348","2","348","41","0","0","12","0"
"16","0","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","89","423","231","5","729","2","69","69","20","0"
"10","0.8","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","21","65","345","260","542","28","17","17","4","0"
"12","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","76","299","256","3","620","22","53","53","23","0"
"20","0.8","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","18","250","322","564","1019","59","18","18","0","0"
"13","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","57","314","302","12","680","8","48","48","9","0"
"11","0","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","36","370","282","0","688","11","31","31","5","0"
"25","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","49","320","301","658","1149","5","40","40","9","0"
"27","0.2","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","94","754","214","18","1062","6","73","73","21","0"
"22","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","67","724","272","15","1072","5","58","58","9","0"
"19","0.6","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","69","329","268","217","840","11","53","53","16","0"
"24","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","67","493","256","178","943","5","48","48","19","0"
"26","0","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","79","774","215","0","1051","4","59","59","20","0"
"31","0","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","85","950","231","5","1258","5","67","67","18","0"
"32","0.2","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","64","1109","270","5","1455","14","60","60","4","0"
"30","0.8","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","27","498","317","761","1446","3","21","21","6","0"
"35","0.8","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","33","463","290","1018","1751","119","29","29","4","0"
"29","0.6","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","77","687","243","139","1123","11","63","63","14","0"
"33","0.4","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","71","952","265","207","1490","21","62","62","9","0"
"34","0.6","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","42","966","297","303","1628","58","40","40","2","0"
"37","0.2","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","85","1166","254","35","1542","22","73","73","12","0"
"43","0.4","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","76","1530","250","59","1926","22","67","67","9","0"
"39","0.6","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","80","855","234","419","1545","12","68","68","12","0"
"41","0","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","78","1466","207","7","1748","13","57","57","21","0"
"42","0.2","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","79","1319","271","35","1708","13","73","73","6","0"
"45","0.8","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","32","963","300","1007","2167","12","29","29","3","0"
"40","0.8","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","36","560","273","1029","1780","16","34","34","2","0"
"38","0.4","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","86","1142","220","64","1493","4","67","67","19","0"
"36","0","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","76","1196","221","1","1513","32","67","67","9","0"
"56","0","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","58","383","277","1","649","6","46","46","12","6"
"48","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","10","40","319","1","319","61","3","3","7","3"
"44","0.6","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0","0","true","true","true","true","1001","91","1102","206","347","1706","7","65","65","26","0"
"46","0","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","18","60","322","0","322","32","12","12","6","12"
"50","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","12","13","310","127","310","6","5","5","7","5"
"47","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","21","60","331","0","331","11","9","9","12","9"
"54","0.6","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","51","145","270","56","429","15","41","41","10","16"
"49","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","19","34","282","10","282","15","11","11","8","11"
"52","0.2","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","67","176","258","2","427","2","49","49","18","13"
"55","0.8","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","35","94","323","227","489","14","23","23","12","6"
"53","0.4","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","51","190","325","9","505","25","36","36","15","7"
"51","0","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","60","173","279","0","440","6","43","43","17","9"
"58","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","90","342","276","14","645","13","67","67","23","12"
"57","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","72","355","287","1","671","45","60","60","12","9"
"59","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","40","331","325","125","745","31","38","38","2","6"
"64","0.6","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","49","346","257","253","805","4","36","36","13","2"
"60","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","37","140","292","442","723","21","30","30","7","3"
"61","0","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","87","461","228","1","715","8","66","66","21","8"
"63","0.4","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","67","532","300","16","841","10","56","56","11","9"
"62","0.2","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","61","552","295","8","871","30","56","56","5","6"
"67","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","80","675","237","12","966","23","69","69","11","7"
"68","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","68","786","284","38","1115","5","57","57","11","4"
"65","0.8","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","24","296","305","586","1035","12","21","21","3","4"
"66","0","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","65","760","266","2","1032","12","55","55","10","2"
"71","0","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","78","896","258","2","1211","40","71","71","7","2"
"75","0.8","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","27","480","288","831","1462","12","25","25","2","4"
"73","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","93","741","243","23","1046","13","76","76","17","3"
"69","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","87","488","216","204","905","7","63","63","24","6"
"70","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","37","533","296","404","1120","10","23","23","14","0"
"74","0.6","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","74","650","232","365","1242","4","61","61","13","7"
"77","0.2","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","88","950","226","24","1257","33","76","76","12","4"
"81","0","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","91","1154","212","4","1406","5","72","72","19","1"
"79","0.6","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","60","868","276","394","1499","19","50","50","10","4"
"76","0","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","83","1016","203","3","1266","8","76","76","7","5"
"72","0.2","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","76","901","274","15","1220","26","68","68","8","1"
"78","0.4","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","70","1118","231","37","1418","25","60","60","10","6"
"82","0.2","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","69","1254","253","16","1569","49","62","62","7","1"
"83","0.4","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","53","1390","261","45","1722","32","49","49","4","0"
"80","0.8","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","48","548","257","884","1589","10","44","44","4","5"
"84","0.6","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","72","1147","247","93","1514","29","63","63","9","4"
"86","0","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","88","1374","228","2","1638","6","71","71","17","3"
"85","0.8","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","50","536","269","907","1598","7","40","40","10","2"
"87","0.2","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","57","1729","268","33","2044","19","51","51","6","1"
"89","0.6","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","70","1418","254","143","1830","25","59","59","11","4"
"92","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","35","101","306","0","306","19","24","24","11","24"
"88","0.4","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","88","1354","226","75","1691","24","74","74","14","1"
"90","0.8","4","0.08","24","0.25","0.4","6.5","2","1000","1","48","0.5","0.2","0","true","true","true","true","1001","35","787","275","1375","2304","12","30","30","5","0"
"93","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","38","77","255","0","255","2","20","20","18","20"
"94","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","30","76","280","32","280","19","15","15","15","15"
"91","0","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","31","108","314","0","314","19","20","20","11","20"
"96","0","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","38","246","291","1","470","28","34","34","4","14"
"95","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","20","53","320","124","320","23","13","13","7","13"
"98","0.4","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","52","230","290","2","468","12","42","42","10","16"
"97","0.2","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","35","230","306","4","490","56","27","27","8","6"
"103","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","71","357","247","13","579","12","54","54","17","14"
"104","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","62","282","266","211","662","23","47","47","15","13"
"99","0.6","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","51","176","289","70","441","4","39","39","12","18"
"102","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","86","346","232","3","562","2","70","70","16","15"
"105","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","29","267","300","324","734","19","25","25","4","8"
"107","0.2","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","90","451","185","7","630","10","67","67","23","11"
"106","0","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","82","535","225","2","765","9","67","67","15","8"
"108","0.4","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","87","570","231","27","810","11","70","70","17","12"
"100","0.8","4","0.08","3","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","19","137","306","216","490","25","16","16","3","8"
"110","0.8","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","34","399","306","366","954","30","28","28","6","8"
"101","0","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","77","339","242","0","550","8","55","55","22","11"
"112","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","67","796","237","11","1016","13","54","54","13","7"
"109","0.6","4","0.08","9","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","73","410","220","183","768","3","54","54","19","5"
"111","0","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","73","819","230","0","1034","20","63","63","10","9"
"113","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","59","854","267","37","1129","14","52","52","7","10"
"114","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","86","569","226","202","963","15","66","66","20","1"
"117","0.2","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","97","777","223","21","1002","2","74","74","23","10"
"116","0","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","95","843","203","0","1050","2","78","78","17","6"
"115","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","38","400","294","708","1227","4","33","33","5","9"
"118","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","63","1015","275","22","1305","70","57","57","6","2"
"119","0.6","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","76","860","247","150","1216","9","64","64","12","9"
"121","0","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","90","997","230","4","1208","3","68","68","22","6"
"120","0.8","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","58","386","266","784","1313","9","45","45","13","8"
"123","0.4","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","83","1081","253","51","1376","15","72","72","11","11"
"122","0.2","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","83","1087","251","28","1341","22","73","73","10","8"
"125","0.8","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","39","626","296","922","1707","17","37","37","2","9"
"127","0.2","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","68","1385","281","23","1669","22","63","63","5","9"
"128","0.4","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","73","1382","258","35","1664","30","63","63","10","6"
"124","0.6","4","0.08","18","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","53","1063","283","311","1603","31","49","49","4","5"
"126","0","4","0.08","21","0.25","0.4","6.5","2","1000","1","48","0.5","0.4","0","true","true","true","true","1001","58","1458","251","0","1667","14","51","51","7","7"
