"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn2"
"02/02/2020 14:06:51:751 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"10","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","false","true","true","1001","23","0","307","25","307","4","0","0","23","0"
"23","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.03","true","false","true","true","1001","0","0","351","239","351","23","0","0","0","0"
"22","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.03","true","false","true","true","1001","13","0","310","223","310","0","0","0","13","0"
"16","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.02","true","false","true","true","1001","22","0","309","96","309","12","0","0","22","0"
"12","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","false","true","true","1001","16","0","343","32","343","13","0","0","16","0"
"17","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.02","true","false","true","true","1001","1","0","376","97","376","39","0","0","1","0"
"24","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.03","true","false","true","true","1001","5","0","309","230","309","30","0","0","5","0"
"18","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.02","true","false","true","true","1001","1","0","364","102","364","37","0","0","1","0"
"4","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0","true","false","true","true","1001","13","0","330","10","330","43","0","0","13","0"
"6","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0","true","false","true","true","1001","6","0","309","13","309","48","0","0","6","0"
"5","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0","true","false","true","true","1001","7","0","339","23","339","72","0","0","7","0"
"28","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0","true","false","true","true","1001","25","62","319","7","319","23","14","14","11","14"
"11","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0","0.01","true","false","true","true","1001","10","0","340","33","340","48","0","0","10","0"
"29","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0","true","false","true","true","1001","35","70","290","8","290","9","23","23","12","23"
"30","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0","true","false","true","true","1001","28","70","307","11","307","16","16","16","12","16"
"36","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.01","true","false","true","true","1001","14","64","299","26","299","32","8","8","6","8"
"34","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.01","true","false","true","true","1001","27","67","333","32","333","43","12","12","15","12"
"41","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.02","true","false","true","true","1001","26","29","287","108","287","18","15","15","11","15"
"35","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.01","true","false","true","true","1001","22","59","297","28","297","57","11","11","11","11"
"40","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.02","true","false","true","true","1001","10","44","320","97","320","37","8","8","2","8"
"42","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.02","true","false","true","true","1001","21","42","295","117","295","6","10","10","11","10"
"46","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.03","true","false","true","true","1001","9","26","338","252","338","6","2","2","7","2"
"48","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.03","true","false","true","true","1001","12","20","310","216","310","8","4","4","8","4"
"47","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.3","0.03","true","false","true","true","1001","13","15","353","282","353","11","4","4","9","4"
"52","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.6","0","true","false","true","true","1001","45","135","276","7","276","5","27","27","18","27"
"53","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.6","0","true","false","true","true","1001","34","152","317","3","317","17","25","25","9","25"
"54","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","0.6","0","true","false","true","true","1001","34","114","306","15","306","33","27","27","7","27"
