"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroOrgWindow"
"03/28/2020 20:30:16:714 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","orgWindowGen","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"43","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","102","1999.2760162999998","2","343","7","343","3","1","1","101","1","0"
"45","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","90","2321.3745214879987","2","375","22","375","1","1","1","89","1","0"
"44","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","104","2228.3937785079984","2","368","10","368","4","1","1","103","1","0"
"47","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","53","1945.6222540880017","4","321","96","321","3","3","3","50","3","0"
"46","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","83","2127.2253099160002","4","343","46","343","5","3","3","80","3","0"
"48","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","41","2209.0660061159983","5","355","169","355","4","1","1","40","1","0"
"49","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","22","2240.382762928","1","394","261","394","11","1","1","21","1","0"
"50","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","82","2184.1164587519993","4","350","15","350","6","1","1","81","1","0"
"51","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","84","2254.7437842200015","5","372","16","372","8","2","2","82","2","0"
"53","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","64","2008.536718464","3","350","42","350","8","4","4","60","4","0"
"54","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","70","2106.507872888002","0","363","96","363","0","1","1","69","1","0"
"56","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","26","2208.1799820680008","2","360","230","360","5","0","0","26","0","0"
"55","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","53","2208.744414504","0","339","135","339","2","2","2","51","2","0"
"58","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","89","2252.971517207999","4","376","13","376","4","2","2","87","2","0"
"57","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","92","2118.615169744002","2","336","5","336","13","1","1","91","1","0"
"52","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","78","2022.7261727239993","1","340","23","340","2","2","2","76","2","0"
"59","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","79","1961.1159306840007","3","350","25","350","9","3","3","76","3","0"
"61","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","51","1950.7604587360001","2","341","109","341","2","1","1","50","1","0"
"60","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","61","1933.3851115039997","0","310","43","310","6","2","2","59","2","0"
"62","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","43","2312.2957342760014","2","365","157","365","4","0","0","43","0","0"
"63","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","31","1974.9899561640004","2","318","205","318","2","0","0","31","0","0"
"66","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","88","2151.26616806","7","345","22","345","2","1","1","87","1","0"
"64","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","90","1889.890646180001","3","337","9","337","2","1","1","89","1","0"
"65","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","98","2239.7877042679993","3","366","24","366","0","0","0","98","0","0"
"68","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","76","2364.4601776560003","2","373","73","373","2","1","1","75","1","0"
"70","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","31","2001.4348571159996","0","340","223","340","2","2","2","29","2","0"
"67","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","77","2013.8485111240007","4","328","63","328","1","0","0","77","0","0"
"69","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","37","2208.906322108002","5","368","161","368","8","2","2","35","2","0"
"71","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","85","2115.5748851999997","1","339","15","339","3","3","3","82","3","0"
"72","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","95","2249.5747616440012","2","379","7","379","4","0","0","95","0","0"
"73","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","68","2136.9727075719993","4","349","31","349","10","5","5","63","5","0"
"74","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","77","2165.419163888001","4","364","57","364","3","2","2","75","2","0"
"75","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","65","2172.794442188001","3","358","110","358","1","1","1","64","1","0"
"77","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","32","1948.010403967999","1","331","204","331","2","1","1","31","1","0"
"76","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","36","2240.6950795240023","1","379","200","379","3","0","0","36","0","0"
"78","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","100","1995.5811408680008","2","328","5","328","2","1","1","99","1","0"
"79","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","82","1987.6267208120012","2","345","11","345","7","1","1","81","1","0"
"82","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","69","2153.6379533519994","4","346","82","346","0","4","4","65","4","0"
"84","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","27","2098.6680052679994","1","346","229","346","4","2","2","25","2","0"
"81","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","64","2037.9301445239998","0","351","47","351","15","1","1","63","1","0"
"80","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","63","2152.6585680599997","2","342","33","342","12","2","2","61","2","0"
"83","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","33","2014.6004225960005","0","320","157","320","12","3","3","30","3","0"
"89","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","69","2204.664697308001","2","363","85","363","1","3","3","66","3","0"
"87","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","87","2196.073585188","6","368","29","368","4","6","6","81","6","0"
"90","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","52","2303.9705791839992","0","370","172","370","4","1","1","51","1","0"
"91","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","41","2124.1552476560014","0","345","215","345","3","1","1","40","1","0"
"88","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","66","1828.3931194000013","4","308","60","308","8","2","2","64","2","0"
"85","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","93","2146.137822388002","7","351","7","351","10","2","2","91","2","0"
"86","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","77","2102.9030971640013","5","347","18","347","3","0","0","77","0","0"
"93","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","105","2225.231304384","6","366","14","366","2","3","3","102","3","0"
"92","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","93","2163.9448420960002","1","357","16","357","1","1","1","92","1","0"
"94","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","91","2278.3428816640003","2","371","21","371","2","3","3","88","3","0"
"96","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","66","2076.5494744040016","5","354","76","354","3","1","1","65","1","0"
"95","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","65","2066.7589305960005","5","341","59","341","2","4","4","61","4","0"
"98","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","32","2115.4380118239987","2","356","227","356","2","0","0","32","0","0"
"97","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","46","2137.991958679999","3","361","163","361","12","2","2","44","2","0"
"99","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","89","2143.705601980002","4","352","8","352","5","1","1","88","1","0"
"104","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","54","2138.680934648","4","367","151","367","2","1","1","53","1","0"
"100","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","95","2045.4958844599992","2","334","6","334","5","1","1","94","1","0"
"101","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","84","2262.0153254039997","5","385","28","385","5","1","1","83","1","0"
"102","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","75","2254.110197464003","2","379","54","379","2","1","1","74","1","0"
"103","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","57","2179.1431670760007","5","367","109","367","6","1","1","56","1","0"
"105","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","32","1949.568023584001","1","351","223","351","4","0","0","32","0","0"
"107","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","88","2161.3198771119996","3","326","9","326","5","2","2","86","2","0"
"106","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","99","1872.7800270159992","2","320","7","320","4","1","1","98","1","0"
"111","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","47","2079.2599629439997","1","346","165","346","0","1","1","46","1","0"
"108","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","76","1960.094089212001","6","341","28","341","12","0","0","76","0","0"
"112","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","27","1808.2019002680008","0","312","204","312","4","0","0","27","0","0"
"110","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","65","1913.9291460439997","4","325","68","325","18","0","0","65","0","0"
"109","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","75","2173.865150420001","4","338","49","338","5","1","1","74","1","0"
"113","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","94","2215.7369539960005","3","365","13","365","5","2","2","92","2","0"
"117","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","73","2056.5409245759997","2","352","96","352","3","3","3","70","3","0"
"118","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","50","2001.7071660520025","4","338","158","338","1","0","0","50","0","0"
"114","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","93","1898.2219440200004","3","327","22","327","2","4","4","89","4","0"
"119","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","23","2224.4856096360018","2","359","251","359","4","1","1","22","1","0"
"115","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","94","2221.578997864002","2","355","18","355","5","6","6","88","6","0"
"116","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","70","1913.599331124","5","334","57","334","4","1","1","69","1","0"
"122","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.01","true","false","true","true","true","true","false","true","""allRandom""","1000","91","2489.3462897359987","5","385","27","385","6","2","2","89","2","0"
"120","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0","true","false","true","true","true","true","false","true","""allRandom""","1000","87","2145.378637752001","7","345","7","345","2","1","1","86","1","0"
"121","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.005","true","false","true","true","true","true","false","true","""allRandom""","1000","87","1982.7616336120007","2","342","16","342","1","2","2","85","2","0"
"124","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.02","true","false","true","true","true","true","false","true","""allRandom""","1000","68","2321.515918044","4","369","113","369","2","0","0","68","0","0"
"125","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","40","2045.9329442720002","0","340","164","340","8","2","2","38","2","0"
"123","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.015","true","false","true","true","true","true","false","true","""allRandom""","1000","64","1860.6557201439998","1","310","47","310","7","0","0","64","0","0"
"126","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.03","true","false","true","true","true","true","false","true","""allRandom""","1000","31","2120.9653602640005","1","364","238","364","6","1","1","30","1","0"
"132","0.4","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.03","0.025","true","false","true","true","true","true","false","true","""allRandom""","1000","49","1843.82665108","2","311","133","311","0","0","0","49","0","0"
