"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow1"
"03/12/2020 15:32:59:702 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","orgWindowGen","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"9","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.024","true","false","true","true","true","true","false","true","""diffused""","1000","64","13817.60222004795","0","331","0","2294","0","0","0","64","0","1970"
"5","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""diffused""","1000","120","13961.077758391948","0","331","0","2298","0","0","0","120","0","1970"
"21","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.027","true","false","true","true","true","true","false","true","""concentrated""","1000","59","13978.815693103934","0","338","0","2304","0","0","0","59","0","1970"
"13","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""concentrated""","1000","154","13924.596204191925","0","341","0","2304","0","0","0","154","0","1970"
"22","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","""concentrated""","1000","39","13890.663717359956","0","337","0","2304","0","0","0","39","0","1970"
"8","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.021","true","false","true","true","true","true","false","true","""diffused""","1000","81","13975.86779956393","0","343","0","2310","0","0","0","81","0","1970"
"27","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""diffused""","1000","126","13984.920962331937","0","329","0","2296","0","0","0","126","0","1970"
"12","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""concentrated""","1000","153","14099.890911051898","0","342","0","2308","0","0","0","153","0","1970"
"6","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""diffused""","1000","116","14235.14843247994","0","360","0","2326","0","0","0","116","0","1970"
"10","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.027","true","false","true","true","true","true","false","true","""diffused""","1000","66","14256.056837943923","0","362","0","2328","0","0","0","66","0","1970"
"17","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""concentrated""","1000","103","13968.721908176012","0","321","0","2290","0","0","0","103","0","1970"
"1","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""diffused""","1000","165","13974.305279827931","0","329","0","2298","0","0","0","165","0","1970"
"15","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""concentrated""","1000","132","13950.234772079888","0","334","0","2302","0","0","0","132","0","1970"
"19","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.021","true","false","true","true","true","true","false","true","""concentrated""","1000","88","13987.706832803868","0","332","0","2298","0","0","0","88","0","1970"
"28","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""diffused""","1000","97","14043.15952301995","0","334","0","2302","0","0","0","97","0","1970"
"23","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""diffused""","1000","146","14151.052040307944","0","360","0","2326","0","0","0","146","0","1970"
"11","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","""diffused""","1000","50","14284.652661327938","0","385","0","2351","0","0","0","50","0","1970"
"18","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.018","true","false","true","true","true","true","false","true","""concentrated""","1000","98","14165.75800918787","0","359","0","2321","0","0","0","98","0","1970"
"26","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""diffused""","1000","138","14030.373027567937","0","341","0","2308","0","0","0","138","0","1970"
"3","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""diffused""","1000","129","13998.05223588794","0","348","0","2315","0","0","0","129","0","1970"
"14","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""concentrated""","1000","139","14061.16056345201","0","344","0","2309","0","0","0","139","0","1970"
"20","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.024","true","false","true","true","true","true","false","true","""concentrated""","1000","64","13987.444461015952","0","317","0","2285","0","0","0","64","0","1970"
"7","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.018","true","false","true","true","true","true","false","true","""diffused""","1000","98","14186.093906567932","0","355","0","2321","0","0","0","98","0","1970"
"2","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""diffused""","1000","149","14020.908007923934","0","341","0","2307","0","0","0","149","0","1970"
"25","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""diffused""","1000","141","14019.80243438395","0","356","0","2321","0","0","0","141","0","1970"
"4","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""diffused""","1000","125","14022.553022715956","0","326","0","2295","0","0","0","125","0","1970"
"24","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""diffused""","1000","147","13965.357708327956","0","336","0","2304","0","0","0","147","0","1970"
"16","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""concentrated""","1000","123","14059.584587135958","0","349","0","2317","0","0","0","123","0","1970"
"30","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.021","true","false","true","true","true","true","false","true","""diffused""","1000","88","14028.916640635944","0","327","0","2294","0","0","0","88","0","1970"
"29","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.018","true","false","true","true","true","true","false","true","""diffused""","1000","105","14157.101937895932","0","360","0","2326","0","0","0","105","0","1970"
"31","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.024","true","false","true","true","true","true","false","true","""diffused""","1000","79","14022.006118463934","0","361","0","2328","0","0","0","79","0","1970"
"32","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.027","true","false","true","true","true","true","false","true","""diffused""","1000","58","13973.906640899937","0","323","0","2291","0","0","0","58","0","1970"
"33","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","""diffused""","1000","53","13967.383900459945","0","346","0","2311","0","0","0","53","0","1970"
"36","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""concentrated""","1000","148","14368.478428479977","0","378","0","2344","0","0","0","148","0","1970"
"40","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.018","true","false","true","true","true","true","false","true","""concentrated""","1000","103","14101.222628103913","0","349","0","2312","0","0","0","103","0","1970"
"34","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""concentrated""","1000","151","14109.226465267951","0","338","0","2306","0","0","0","151","0","1970"
"37","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""concentrated""","1000","122","13908.93490771593","0","348","0","2315","0","0","0","122","0","1970"
"39","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""concentrated""","1000","96","14043.88807461598","0","325","0","2294","0","0","0","96","0","1970"
"38","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""concentrated""","1000","104","14156.876367735924","0","342","0","2309","0","0","0","104","0","1970"
"35","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""concentrated""","1000","147","13880.61603199992","0","329","0","2299","0","0","0","147","0","1970"
"41","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.021","true","false","true","true","true","true","false","true","""concentrated""","1000","90","13958.51594262795","0","335","0","2298","0","0","0","90","0","1970"
"42","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.024","true","false","true","true","true","true","false","true","""concentrated""","1000","72","13812.333348307959","0","311","0","2280","0","0","0","72","0","1970"
"43","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.027","true","false","true","true","true","true","false","true","""concentrated""","1000","53","14014.499770771952","0","336","0","2302","0","0","0","53","0","1970"
"44","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","""concentrated""","1000","38","14088.519386475864","0","341","0","2308","0","0","0","38","0","1970"
"45","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""diffused""","1000","141","14174.67536286395","0","348","0","2311","0","0","0","141","0","1970"
"46","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""diffused""","1000","142","14136.67579764394","0","356","0","2319","0","0","0","142","0","1970"
"47","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""diffused""","1000","128","14115.807940191953","0","366","0","2331","0","0","0","128","0","1970"
"48","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""diffused""","1000","122","14070.824927311935","0","342","0","2308","0","0","0","122","0","1970"
"50","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""diffused""","1000","95","14284.405180355934","0","386","0","2352","0","0","0","95","0","1970"
"49","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""diffused""","1000","117","13965.419360591939","0","319","0","2287","0","0","0","117","0","1970"
"51","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.018","true","false","true","true","true","true","false","true","""diffused""","1000","92","14314.10615057595","0","379","0","2345","0","0","0","92","0","1970"
"53","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.024","true","false","true","true","true","true","false","true","""diffused""","1000","70","13979.708289723945","0","326","0","2293","0","0","0","70","0","1970"
"52","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.021","true","false","true","true","true","true","false","true","""diffused""","1000","74","13795.157846735936","0","323","0","2286","0","0","0","74","0","1970"
"54","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.027","true","false","true","true","true","true","false","true","""diffused""","1000","55","14332.813463723929","0","385","0","2352","0","0","0","55","0","1970"
"55","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","""diffused""","1000","35","14210.214540107936","0","371","0","2340","0","0","0","35","0","1970"
"56","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","""concentrated""","1000","156","14056.570426539958","0","351","0","2318","0","0","0","156","0","1970"
"58","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.006","true","false","true","true","true","true","false","true","""concentrated""","1000","140","14166.383129615984","0","346","0","2313","0","0","0","140","0","1970"
"57","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.003","true","false","true","true","true","true","false","true","""concentrated""","1000","133","14043.750083795967","0","345","0","2311","0","0","0","133","0","1970"
"59","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.009","true","false","true","true","true","true","false","true","""concentrated""","1000","111","14030.76085923988","0","343","0","2311","0","0","0","111","0","1970"
"60","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.012","true","false","true","true","true","true","false","true","""concentrated""","1000","121","13961.409569027946","0","331","0","2296","0","0","0","121","0","1970"
"61","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.015","true","false","true","true","true","true","false","true","""concentrated""","1000","110","14109.079459835888","0","359","0","2328","0","0","0","110","0","1970"
