"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"inceaseChanceMemory"
"03/28/2020 21:43:31:901 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"3","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","58","7462.971494044008","246","346","5381","7972","13","45","45","13","2","7639"
"25","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","34","1863.3129777640006","7","307","199","309","3","8","8","26","8","2"
"17","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","29","2446.2752783480014","6","377","252","378","8","7","7","22","7","1"
"12","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.951137927998","549","340","7594","12100","6","48","48","14","0","11784"
"26","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.936871604006","132","343","2804","4291","1","41","41","21","1","3954"
"20","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","57","7462.9939767479955","540","343","8165","12317","7","48","48","9","1","11992"
"5","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","30","2124.978310359999","10","355","227","356","1","7","7","23","7","1"
"16","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","67","7462.952512008002","450","338","7474","12024","12","53","53","14","1","11702"
"22","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","50","7462.959533944018","150","389","3023","4324","1","33","33","17","1","3943"
"14","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","53","7462.9402189080165","96","329","3031","4361","3","37","37","16","6","4046"
"6","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","42","7462.951330984006","156","351","3060","4194","7","27","27","15","1","3851"
"23","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","60","7462.984710652003","256","363","5445","8233","4","45","45","15","3","7877"
"8","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","64","7462.981265744001","381","352","7709","12097","3","50","50","14","1","11769"
"24","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","75","7462.982173012011","319","322","6939","11796","6","53","53","22","2","11494"
"7","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","55","7462.965028924009","265","315","5522","8074","5","41","41","14","3","7773"
"21","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","44","2107.4528397120016","4","361","223","361","3","13","13","31","13","0"
"13","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","46","2067.9811394559993","2","351","216","351","1","11","11","35","11","0"
"15","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","73","7462.992080500007","301","351","4822","8173","1","50","50","23","1","7834"
"35","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","58","7462.967618904008","318","380","5475","8223","0","46","46","12","2","7857"
"34","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","68","7462.961919324013","151","330","2695","4340","3","47","47","21","2","4020"
"33","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","45","2096.9032437079995","6","343","182","344","2","14","14","31","14","1"
"36","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","71","7462.992801064001","407","355","7296","12048","1","48","48","23","1","11712"
"41","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","31","2191.698886324001","1","358","237","359","7","7","7","24","7","1"
"29","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","39","1895.895376604","7","331","205","331","2","3","3","36","3","0"
"43","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","69","7462.995090728008","282","340","4930","8104","4","59","59","10","2","7778"
"42","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","54","7462.975494140013","122","312","2944","4216","0","38","38","16","2","3910"
"49","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","33","1949.1776937239993","9","342","214","342","1","5","5","28","5","0"
"44","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.999810192","481","370","7775","12240","14","44","44","18","1","11892"
"30","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","46","7462.986639820013","138","334","3025","4216","4","41","41","5","4","3891"
"31","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","65","7462.959439224001","278","371","4983","7966","0","51","51","14","3","7608"
"38","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","68","7462.937916600017","107","337","2719","4318","1","44","44","24","1","3983"
"39","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","67","7462.970348604012","262","345","4965","7956","3","53","53","14","0","7626"
"32","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.959615608013","461","358","7953","12211","4","47","47","14","0","11866"
"51","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","76","7462.969256208008","223","351","4714","8069","1","57","57","19","1","7730"
"37","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","35","2062.432306824001","9","343","226","343","2","7","7","28","7","0"
"40","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.977447107998","621","361","7832","12297","9","57","57","4","0","11959"
"50","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","60","7462.982178092005","130","368","2740","4270","2","46","46","14","4","3907"
"46","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","54","7462.964222295998","160","333","2874","4202","3","41","41","13","2","3876"
"52","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","69","7462.953523352011","532","372","7156","12049","4","51","51","18","1","11697"
"48","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.993137415996","440","332","7778","12098","3","49","49","13","5","11782"
"45","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","38","2069.331405072","5","355","213","357","8","6","6","32","6","2"
"47","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","64","7462.9442431359985","295","341","5244","8231","7","56","56","8","2","7912"
"53","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","39","2122.1144668040006","6","341","215","343","4","7","7","32","6","2"
"54","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","56","7462.954839268013","95","338","2845","4213","5","39","39","17","1","3880"
"55","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","55","7462.9491376720125","299","313","5406","8037","2","41","41","14","2","7736"
"56","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","69","7462.984433000009","514","347","7404","12183","3","57","57","12","2","11862"
"58","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","60","7462.947492888013","141","333","2857","4371","6","42","42","18","2","4044"
"57","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","34","2011.427196576001","2","322","210","324","3","9","9","25","9","2"
"59","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","54","7462.959547396","502","374","5355","8084","3","46","46","8","2","7724"
"65","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2491.140018732004","9","381","243","382","1","16","16","25","16","1"
"60","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","59","7462.953784999995","379","337","8076","12140","8","52","52","7","0","11824"
"66","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","58","7462.965477768002","122","311","2842","4228","0","39","39","19","1","3918"
"67","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.981536660003","406","350","5205","8265","3","53","53","9","2","7928"
"68","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","68","7462.9685082000005","387","352","7463","11988","5","59","59","9","0","11654"
"62","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.967432572003","142","372","2786","4272","4","48","48","13","4","3903"
"74","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","70","7462.956927203999","90","336","2556","4173","1","52","52","18","2","3842"
"63","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","52","7462.951950244002","392","329","5704","8214","9","43","43","9","4","7895"
"73","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","49","2118.581546448","6","356","214","357","2","10","10","39","10","1"
"61","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","42","1943.1648725480018","9","345","213","346","1","11","11","31","11","1"
"76","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.9945392120135","355","385","8058","12225","11","50","50","11","1","11861"
"75","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","55","7462.999918583993","291","338","5479","8124","6","47","47","8","3","7795"
"64","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","58","7462.952680368003","428","329","8029","12085","4","50","50","8","1","11771"
"69","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","1978.003054272","8","336","190","336","1","8","8","33","8","0"
"70","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","64","7462.978208523995","133","347","2635","4210","2","45","45","19","3","3869"
"71","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.943350244011","290","380","5405","8256","2","47","47","14","4","7887"
"72","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","57","7462.94444756401","490","327","8046","12082","5","42","42","15","1","11771"
"81","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","44","2154.586812552","3","355","199","355","0","11","11","33","11","0"
"82","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.939186952015","97","340","2798","4330","3","45","45","17","5","3996"
"77","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","37","2321.458342480001","5","368","217","368","3","10","10","27","10","0"
"78","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","71","7462.997444268013","116","340","2549","4223","4","50","50","21","4","3890"
"83","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","63","7462.986718499999","278","352","5233","8180","1","42","42","21","2","7843"
"84","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","53","7462.972127396007","595","352","8174","12052","5","44","44","9","1","11722"
"79","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","65","7462.955323128013","234","322","5222","8064","1","49","49","16","0","7750"
"80","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","65","7462.969807944006","343","342","7787","12143","1","49","49","16","2","11816"
"89","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","41","2299.90954948","8","360","235","361","3","8","8","33","8","1"
"85","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","35","2089.884027180002","3","335","219","335","2","7","7","28","7","0"
"91","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","56","7462.967951052011","239","351","5582","8158","1","42","42","14","2","7817"
"90","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","61","7462.968021596016","169","370","2709","4266","2","45","45","16","2","3905"
"92","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","59","7462.997205832003","474","332","8012","12135","6","43","43","16","2","11821"
"87","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","57","7462.982575352017","331","347","5427","8196","2","39","39","18","0","7865"
"86","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.9748929","171","350","2921","4268","4","41","41","10","6","3925"
"88","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","56","7462.959712944005","505","317","8097","11983","2","49","49","7","5","11688"
"98","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","59","7462.966374196","154","349","2709","4161","5","45","45","14","2","3823"
"97","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","33","2147.637377028","10","365","235","367","14","10","10","23","10","2"
"93","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","37","2318.3110495720007","8","381","237","383","5","5","5","32","5","2"
"99","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","76","7462.997492256001","251","341","4777","8192","8","54","54","22","3","7864"
"100","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","69","7462.9621881479925","376","330","7353","12002","5","56","56","13","2","11695"
"105","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","43","1983.0308459760001","1","329","214","332","1","10","10","33","10","3"
"95","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","54","7462.995265080017","229","322","5564","8069","11","44","44","10","2","7761"
"94","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.98262274801","101","350","2929","4256","2","39","39","12","1","3911"
"96","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","63","7462.996111572009","337","337","7982","12099","1","47","47","16","0","11781"
"107","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","68","7462.976447144006","303","370","5001","8117","1","50","50","18","1","7758"
"106","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","50","7462.968496183999","175","344","2890","4159","8","40","40","10","0","3826"
"108","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","71","7462.990626252004","300","386","7434","12111","1","53","53","18","1","11754"
"101","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","42","2122.8462994280026","3","355","209","355","2","10","10","32","10","0"
"102","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.988917940003","89","350","2814","4240","1","51","51","11","2","3899"
"103","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.983569212008","399","378","5580","8176","5","45","45","6","0","7816"
"104","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.955156260008","502","347","8355","12022","38","34","34","17","1","11695"
"109","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","43","2225.57567174","5","363","214","363","0","8","8","35","8","0"
"113","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","45","2165.194709423999","5","362","201","362","1","19","19","26","19","0"
"114","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","62","7462.969842376011","90","364","2705","4117","4","45","45","17","4","3763"
"111","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","49","7462.972261011999","329","348","5746","8104","4","41","41","8","2","7770"
"110","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.02","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.937590344019","134","326","2928","4178","1","32","32","19","0","3855"
"115","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","60","7462.995388479994","185","333","5437","8193","4","39","39","21","0","7873"
"116","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","75","7462.998223556011","514","336","6861","12062","2","56","56","19","1","11751"
"112","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.06","1000","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","69","7462.990807584","478","372","7502","12283","4","57","57","12","2","11930"
"123","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.04","500","0.3","0.3","0.03","4.0E-4","7463","true","false","true","true","true","false","true","true","1000","51","7462.938171651992","489","374","5554","8258","11","44","44","7","2","7898"
