"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"lowerDecay"
"02/18/2020 15:15:33:046 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"133","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","4355.429471128004","172","198","487","808","3","63","63","14","14"
"134","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","29","6129.787702447995","106","293","911","1107","9","27","27","2","5"
"135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","24","5532.268097792003","16","292","982","1024","6","9","9","15","1"
"140","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","22","5989.373671972023","33","314","1013","1072","3","13","13","9","2"
"137","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","102","3115.0889592120016","332","188","135","679","5","94","94","8","16"
"139","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","40","5560.628967896002","81","285","874","1032","5","34","34","6","6"
"138","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","79","3969.659634768004","175","195","439","765","0","68","68","11","10"
"136","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","103","3551.0073937720035","504","221","25","799","12","102","102","1","10"
"141","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","118","2915.4738550640036","389","199","39","689","19","106","106","12","12"
"142","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","120","2774.240843460003","244","155","160","598","5","95","95","25","17"
"144","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","48","5301.219706400016","91","245","823","1015","12","42","42","6","7"
"143","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","79","3538.238724544001","143","194","373","673","8","63","63","16","15"
"148","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","71","3785.6240579440027","159","210","445","755","3","58","58","13","11"
"146","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","115","2731.868231816005","332","208","32","622","14","101","101","14","14"
"145","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","19","6058.606300604006","15","279","1016","1064","8","15","15","4","1"
"147","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","101","3736.045225696008","285","216","203","735","17","93","93","8","18"
"150","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","17","6915.211672484002","16","299","1134","1177","0","11","11","6","4"
"149","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","48","4966.038784928001","65","241","802","942","2","35","35","13","5"
"156","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","139","2394.19505678","338","179","35","600","3","111","111","28","18"
"151","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","125","2438.9078441400015","337","168","16","573","4","111","111","14","15"
"154","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","37","5318.433159072005","63","257","834","980","9","30","30","7","6"
"152","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","97","3346.985911847998","353","198","155","723","9","86","86","11","14"
"155","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","19","6307.791433548005","16","312","1041","1088","8","13","13","6","4"
"153","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","3867.215404960001","163","207","444","769","1","70","70","7","8"
"157","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","102","3780.995783364007","383","211","187","789","9","92","92","10","23"
"158","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","74","4153.767637776002","225","239","421","839","14","66","66","8","13"
"160","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","6","7340.99399509201","16","354","1146","1194","9","5","5","1","1"
"159","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","40","5719.875352368002","47","287","873","1004","3","35","35","5","9"
"161","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","135","2172.4937542720045","270","185","23","540","5","115","115","20","14"
"162","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","122","2717.992969672002","234","170","158","609","6","100","100","22","10"
"163","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","87","4199.356192144003","157","208","468","800","2","78","78","9","13"
"165","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","12","7107.776487104014","11","336","1143","1180","11","7","7","5","3"
"168","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","72","3859.275866644007","157","216","416","746","5","67","67","5","14"
"164","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","49","5092.169176948005","71","245","843","995","7","40","40","9","10"
"166","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","123","2635.652237867999","385","175","30","646","3","111","111","12","12"
"167","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","112","3198.7372417000024","288","210","157","691","10","100","100","12","20"
"169","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","53","5393.404112028011","66","249","827","978","5","39","39","14","8"
"172","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","110","3095.474745420002","261","173","174","656","4","98","98","12","5"
"170","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","23","5957.3722664240095","22","298","1071","1124","3","14","14","9","3"
"171","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","134","2379.1464677520044","303","149","22","553","9","117","117","17","12"
"174","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","5111.062856800004","62","256","778","925","2","29","29","14","6"
"176","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","123","2863.760881851999","389","208","33","679","13","103","103","20","10"
"175","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","18","6244.957498328008","21","293","1084","1141","11","9","9","9","2"
"173","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","74","4672.848783532006","200","220","474","844","3","67","67","7","10"
"178","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","81","4100.739497907997","165","199","428","761","4","71","71","10","13"
"184","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","4933.733890184004","54","243","805","941","2","33","33","10","8"
"177","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","110","3322.948413096001","282","184","204","704","4","97","97","13","12"
"179","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","35","5664.546191060007","77","254","819","975","14","28","28","7","3"
"183","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","73","4253.288208172005","211","235","442","835","7","62","62","11","8"
"182","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","104","2840.6409867720017","259","172","173","632","12","85","85","19","14"
"180","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","15","7096.458114931999","24","334","1142","1200","6","11","11","4","0"
"181","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","117","2582.524459932002","334","179","29","604","2","104","104","13","13"
"185","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","23","5746.654659047997","24","292","1018","1076","3","14","14","9","3"
"186","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","135","2009.0281759880027","248","154","23","489","5","110","110","25","16"
"187","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","118","2804.3721757080007","252","176","195","643","6","92","92","26","15"
"188","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","60","4321.437128488004","261","252","473","895","2","55","55","5","16"
"189","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","38","5559.551630867997","61","289","891","1039","8","34","34","4","5"
"190","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","12","6669.190429596001","17","323","1073","1135","18","12","12","0","1"
"191","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","132","2310.732830088001","324","152","18","567","5","119","119","13","17"
"194","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","46","5487.3840003080195","74","235","852","1007","1","37","37","9","6"
"192","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","2786.182977820006","250","188","155","625","5","94","94","15","15"
"193","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","80","4069.182831076002","157","214","474","788","0","64","64","16","11"
"195","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","19","7157.514588656013","17","322","1170","1222","2","12","12","7","4"
"196","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","128","2823.0223564120047","320","198","29","614","18","120","120","8","18"
"197","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","114","3297.935616392008","329","188","184","732","5","104","104","10","16"
"199","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","42","5630.156708820002","86","304","857","1052","7","36","36","6","9"
"198","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","76","4626.171245260006","183","196","483","828","11","70","70","6","10"
"200","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","21","5491.594944712015","25","294","947","1008","0","13","13","8","2"
"201","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","134","2211.8533084279993","285","156","21","536","2","115","115","19","15"
"203","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","77","4455.870159400003","235","226","430","842","3","70","70","7","14"
"204","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","42","5458.7204352560075","87","261","817","1000","9","34","34","8","11"
"202","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","127","2676.2425668800015","272","164","148","618","2","100","100","27","10"
"205","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","21","5969.752977556004","25","298","1065","1112","5","11","11","10","3"
"208","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","83","4274.268055056","189","214","473","825","3","70","70","13","14"
"206","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","133","2430.175817952003","316","175","33","583","1","119","119","14","15"
"209","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","40","4897.974536331999","59","251","844","974","4","29","29","11","8"
"207","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","109","3535.6360483680023","309","202","181","728","18","104","104","5","14"
"210","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","22","5577.8038005599965","10","296","973","1014","6","13","13","9","1"
"211","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","122","2703.1384907760034","391","198","31","671","8","109","109","13","16"
"212","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","113","2585.5355752520054","278","177","134","611","3","94","94","19","17"
"213","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","85","3764.3580410720047","132","192","459","737","0","71","71","14","15"
"214","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","41","4908.343401400006","95","285","770","960","3","32","32","9","12"
"216","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","124","2708.539139404005","353","198","27","650","6","114","114","10","9"
"215","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","18","6549.388121792007","29","296","1102","1167","2","11","11","7","3"
"217","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","126","2725.8041658680027","260","140","181","620","3","95","95","31","15"
"218","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","65","4807.146329368","227","243","530","920","7","62","62","3","15"
"219","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","45","5764.940230120006","62","252","896","1038","0","40","40","5","9"
"220","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","20","5945.663649668003","16","283","1022","1065","3","15","15","5","5"
"222","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","119","3042.561351504001","308","169","163","681","4","98","98","21","11"
"223","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","73","4345.8201692320135","196","226","468","826","4","62","62","11","11"
"221","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","136","2409.5151196000024","289","165","35","569","10","117","117","19","13"
"224","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","5311.525281852004","62","270","828","971","0","32","32","11","6"
"225","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","23","5821.230793032","16","297","1040","1080","1","10","10","13","3"
"226","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","120","2537.0689176480046","346","161","41","596","3","101","101","19","14"
"227","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","115","3247.120605476","276","167","177","677","11","101","101","14","12"
"228","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","74","4374.792000360008","173","229","464","812","2","68","68","6","12"
"229","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","40","4750.119990148004","78","235","719","891","1","28","28","12","5"
"232","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","117","2774.420230236002","257","156","157","615","3","97","97","20","13"
"230","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","25","5823.051072824003","17","285","1033","1072","2","11","11","14","3"
"233","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","70","4681.127989144002","227","239","466","887","10","67","67","3","12"
"231","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","130","2139.9912228280027","308","148","18","533","10","102","102","28","12"
"234","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","51","5079.024203152004","67","250","841","988","2","35","35","16","4"
"235","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","25","5588.3471189800075","23","262","998","1042","1","7","7","18","1"
"238","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","76","4172.20818585601","144","231","494","808","8","68","68","8","13"
"240","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","27","5307.836324040004","25","292","969","1022","4","11","11","16","1"
"236","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","127","2568.5642599760026","343","168","24","600","6","115","115","12","15"
"237","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","116","3072.111871608002","258","201","170","669","6","102","102","14","12"
"239","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","46","4846.078832644006","80","266","745","923","7","33","33","13","6"
"241","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","133","2188.569773376001","290","139","45","535","1","110","110","23","13"
"242","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","102","3092.691316580004","289","165","182","670","2","94","94","8","14"
"245","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","25","5417.042014763997","19","272","908","953","3","12","12","13","1"
"243","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","75","4095.259800124008","175","227","483","825","2","61","61","14","10"
"244","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","46","5001.639357536008","63","251","794","938","3","36","36","10","7"
"246","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","124","2268.641135704001","319","172","29","567","0","99","99","25","10"
"247","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","107","3105.692783796005","251","168","202","667","9","93","93","14","8"
"248","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","71","4303.8538902440105","211","230","485","847","7","63","63","8","8"
"249","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","40","5308.346169527998","74","254","827","978","3","33","33","7","8"
"251","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","139","2067.1311870760005","241","185","23","503","3","114","114","25","16"
"250","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","15","6398.07285046002","25","301","1034","1086","1","9","9","6","2"
"252","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","111","2828.7205089480026","281","174","205","675","2","86","86","25","12"
"253","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","84","3795.3469588760063","177","203","424","769","2","70","70","14","17"
"254","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","50","4560.726886208002","36","218","778","891","2","35","35","15","6"
"255","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","19","6346.767631400004","26","301","1050","1112","5","10","10","9","3"
"256","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","125","2602.118991644004","343","183","23","612","5","112","112","13","13"
"260","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","11","6445.366078900002","15","327","1106","1155","5","7","7","4","2"
"257","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","111","3163.3223085319987","271","166","175","670","6","96","96","15","6"
"259","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","55","4899.623465360011","59","246","813","943","3","38","38","17","9"
"258","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","78","3938.1490872000018","165","174","449","777","14","66","66","12","5"
"262","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","112","3055.856916792005","259","178","200","646","2","97","97","15","17"
"261","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","137","2150.5046863360017","287","158","45","556","2","112","112","25","11"
"264","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","37","5635.753004480002","62","267","862","1018","9","32","32","5","2"
"263","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","88","4593.115990672006","181","203","494","837","7","78","78","10","12"
"265","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","13","6558.919459888003","10","281","1035","1071","6","11","11","2","2"
"266","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","126","2366.6411842280036","304","177","22","565","2","110","110","16","14"
"268","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","85","4100.856826536009","187","227","414","798","7","79","79","6","20"
"270","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","17","6981.272138552003","20","315","1088","1145","4","12","12","5","1"
"267","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","112","2910.3913818120077","236","182","154","614","4","95","95","17","6"
"269","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","54","4705.243372404004","56","243","777","908","1","33","33","21","9"
"272","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","116","2907.1154747320033","267","179","175","651","3","96","96","20","15"
"273","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","true","false","true","1000","76","4144.316045724006","215","238","470","861","6","62","62","14","10"
"271","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0","true","false","true","true","true","true","false","true","1000","129","2547.0621572720024","341","174","35","611","4","112","112","17","10"
"274","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","1000","43","5326.545756616012","76","278","812","984","3","34","34","9","7"
"275","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","true","false","true","1000","31","5439.931420880011","23","292","974","1033","1","15","15","16","3"
"277","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","true","false","true","1000","104","3247.845168152001","290","204","180","687","8","90","90","14","13"
