"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"nonRandomWindows"
"02/10/2020 22:52:45:257 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"298","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","34","727","234","7623","8446","32","29","29","5","1"
"288","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","38","1522","273","16522","18157","31","33","33","5","0"
"295","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","24","430","283","4918","5478","70","23","23","1","1"
"305","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","55","994","193","11257","12329","10","42","42","13","0"
"299","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","24","797","259","8066","8970","36","20","20","4","0"
"296","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","23","453","315","4931","5507","59","21","21","2","1"
"302","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","54","1045","221","9219","10346","8","44","44","10","0"
"309","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","43","1423","252","15043","16566","26","39","39","4","0"
"303","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","37","975","230","10329","11384","11","31","31","6","1"
"306","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","34","1180","273","13671","14969","55","24","24","10","0"
"313","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","29","182","297","1738","2029","36","21","21","8","1"
"300","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","25","842","314","8076","9011","11","20","20","5","0"
"304","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","30","1261","302","10590","11957","23","29","29","1","0"
"307","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","44","1039","245","13012","14121","3","35","35","9","0"
"310","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","39","1635","271","16356","18080","7","30","30","9","2"
"317","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","25","473","284","4798","5348","23","23","23","2","0"
"314","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","30","118","255","1764","1926","4","15","15","15","2"
"321","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","38","725","235","7021","7876","62","31","31","7","1"
"311","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","44","1306","242","15875","17249","6","32","32","12","1"
"308","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","25","1038","281","14698","15911","122","23","23","2","1"
"315","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","27","120","321","1816","2047","53","13","13","14","1"
"318","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","394","279","4867","5383","47","28","28","2","0"
"325","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","34","1014","270","9853","10944","9","29","29","5","1"
"312","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","42","1829","270","15723","17640","12","35","35","7","1"
"319","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","513","270","4949","5548","7","24","24","5","1"
"329","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","28","1258","265","13447","14790","16","25","25","3","2"
"316","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","25","129","292","1811","2015","7","20","20","5","1"
"322","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","671","257","7259","8027","11","33","33","6","1"
"326","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","34","705","279","10978","11790","47","30","30","4","1"
"320","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","16","575","281","5078","5715","15","14","14","2","0"
"323","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","665","278","8098","8913","90","26","26","1","0"
"330","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","46","958","239","12959","14005","15","38","38","8","2"
"333","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","44","1582","240","14772","16457","14","38","38","6","0"
"327","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","43","505","241","10549","11129","18","33","33","10","1"
"337","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","31","154","273","1703","1952","30","23","23","8","1"
"324","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","41","568","235","7358","8000","10","34","34","7","1"
"328","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","37","1145","277","10154","11384","7","30","30","7","2"
"334","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","57","1135","242","14840","16059","12","48","48","9","0"
"338","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","170","297","1738","1992","9","22","22","6","1"
"331","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","35","1352","281","13619","15066","33","27","27","8","0"
"341","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","443","269","4783","5311","18","24","24","4","1"
"335","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","33","1821","296","16479","18424","33","28","28","5","0"
"339","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","29","195","311","1768","2051","15","26","26","3","5"
"345","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","26","846","267","7613","8530","10","21","21","5","0"
"332","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","28","1610","308","14071","15777","18","26","26","2","1"
"342","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","42","497","257","4494","5116","47","34","34","8","0"
"349","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","40","917","274","10002","11010","12","36","36","4","2"
"336","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","39","1599","244","15972","17651","9","34","34","5","0"
"340","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","17","207","334","1902","2189","5","16","16","1","2"
"346","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","45","637","270","7337","8074","22","37","37","8","0"
"353","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","39","1211","265","12565","13857","11","30","30","9","2"
"343","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","38","412","266","4681","5174","18","31","31","7","2"
"350","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","39","1127","307","10349","11562","8","30","30","9","0"
"357","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","32","1456","274","16151","17713","35","31","31","1","0"
"347","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","28","837","291","7933","8869","20","26","26","2","1"
"344","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","439","270","4879","5395","14","24","24","6","1"
"354","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","44","994","247","13009","14089","4","40","40","4","0"
"351","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","1251","278","10017","11385","31","36","36","5","0"
"348","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","23","590","275","8377","9085","58","21","21","2","1"
"361","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","30","132","263","1790","1988","9","26","26","4","5"
"355","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","26","1360","277","14425","15927","66","26","26","0","0"
"358","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","53","1367","218","14530","15998","37","38","38","15","0"
"365","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","33","321","290","4579","4993","26","26","26","7","0"
"352","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","34","908","254","10806","11804","21","31","31","3","0"
"362","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","32","179","313","1775","2040","17","22","22","10","2"
"359","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","46","1139","246","15874","17098","12","39","39","7","0"
"369","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","31","658","284","7689","8420","14","26","26","5","0"
"356","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","28","1243","285","14040","15390","45","25","25","3","0"
"366","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","28","548","313","4807","5469","26","28","28","0","2"
"360","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","40","1277","271","16521","17877","9","33","33","7","0"
"363","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","139","303","1922","2140","12","20","20","4","2"
"373","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","22","1029","280","10843","11996","55","22","22","0","1"
"367","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","32","347","280","4920","5347","13","28","28","4","0"
"370","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","27","798","277","7822","8803","116","25","25","2","1"
"364","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","16","199","313","1883","2198","49","13","13","3","1"
"368","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","37","461","258","4634","5172","8","30","30","7","0"
"374","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","23","745","283","11483","12413","128","20","20","3","1"
"377","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","41","1223","284","12694","14024","28","35","35","6","0"
"371","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","15","809","321","8425","9348","58","14","14","1","0"
"381","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","47","1549","255","14646","16299","21","41","41","6","0"
"375","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","975","235","10164","11215","6","34","34","7","1"
"372","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","46","630","249","7050","7751","6","33","33","13","1"
"385","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","170","286","1839","2082","12","18","18","6","0"
"378","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","1358","281","13419","14890","33","33","33","4","0"
"382","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","33","1741","267","16667","18523","45","28","28","5","0"
"379","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","40","1158","287","13620","14862","10","34","34","6","0"
"386","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","18","124","307","1881","2075","21","15","15","3","2"
"389","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","31","449","269","4538","5070","20","23","23","8","0"
"376","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","19","1314","297","11472","12866","8","17","17","2","0"
"383","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","34","1488","254","16679","18238","10","33","33","1","0"
"380","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","44","794","237","13084","13958","16","33","33","11","1"
"393","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","14","1051","310","7827","8991","43","12","12","2","0"
"390","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","38","382","271","4688","5140","6","30","30","8","2"
"387","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","27","146","307","1858","2081","10","17","17","10","3"
"397","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","41","1032","271","9785","10913","32","30","30","11","1"
"394","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","13","594","306","8877","9569","51","13","13","0","0"
"384","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","24","1839","281","17448","19407","47","21","21","3","0"
"391","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","41","321","246","4596","4982","6","28","28","13","1"
"388","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","14","162","310","1838","2086","37","11","11","3","1"
"398","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","38","795","262","10543","11417","12","28","28","10","1"
"401","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","47","1177","237","12322","13579","8","38","38","9","1"
"395","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","54","629","231","7086","7794","5","40","40","14","0"
"392","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","21","553","329","4858","5488","13","20","20","1","0"
"405","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","25","2187","299","16132","18410","11","25","25","0","0"
"402","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1228","278","13865","15180","16","30","30","6","0"
"399","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","33","943","283","10746","11860","92","28","28","5","1"
"396","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","47","719","257","7021","7818","2","32","32","15","2"
"409","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","23","168","314","1800","2039","7","16","16","7","1"
"406","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","33","1703","254","16276","18193","148","31","31","2","0"
"403","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","33","1333","239","13630","15042","6","28","28","5","2"
"400","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","44","1005","262","10249","11342","16","36","36","8","1"
"413","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","24","456","288","4901","5462","31","20","20","4","0"
"410","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","20","153","303","1884","2132","43","16","16","4","4"
"407","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","28","1742","259","16931","18741","12","27","27","1","2"
"417","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","30","787","313","7496","8376","8","27","27","3","2"
"404","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","39","1171","266","13473","14722","11","32","32","7","1"
"411","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","28","170","281","1777","2023","7","20","20","8","1"
"414","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","33","527","292","4702","5312","12","26","26","7","2"
"408","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","30","1716","305","17174","19072","112","25","25","5","2"
"421","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","32","1119","309","10054","11255","7","27","27","5","1"
"412","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","25","197","314","1898","2187","13","22","22","3","2"
"415","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","35","356","242","4792","5221","7","28","28","7","0"
"418","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","731","275","7356","8213","50","37","37","6","1"
"425","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","40","1302","260","12621","14025","17","37","37","3","0"
"419","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","37","599","255","7734","8399","9","28","28","9","1"
"422","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","26","998","272","11292","12415","61","23","23","3","1"
"416","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","511","256","4808","5415","34","23","23","7","3"
"429","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","54","1289","212","14180","15570","30","42","42","12","0"
"426","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","54","1026","201","12111","13227","17","39","39","15","0"
"420","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","34","827","263","7492","8426","38","29","29","5","1"
"433","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","24","203","319","1759","2056","14","21","21","3","3"
"423","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","29","1079","289","11049","12231","37","23","23","6","0"
"430","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","43","1217","263","16090","17392","10","34","34","9","0"
"437","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","2","true","false","true","true","false","1001","31","369","249","4561","5011","25","23","23","8","0"
"427","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","8","true","false","true","true","false","1001","29","1220","254","14083","15379","16","28","28","1","0"
"424","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","6","true","false","true","true","false","1001","28","966","309","11077","12176","58","28","28","0","0"
"434","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","0","true","false","true","true","false","1001","22","196","296","1792","2078","18","19","19","3","0"
"431","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","10","true","false","true","true","false","1001","51","1276","240","15277","16646","14","40","40","11","2"
"441","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","4","true","false","true","true","false","1001","43","640","280","7036","7808","54","33","33","10","0"
"428","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","8","true","false","true","true","false","1001","36","1389","277","13413","14911","33","33","33","3","0"
"435","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","0","true","false","true","true","false","1001","37","155","283","1749","1973","1","28","28","9","4"
"438","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","2","true","false","true","true","false","1001","29","387","327","4938","5402","17","22","22","7","2"
"445","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","6","true","false","true","true","false","1001","45","817","238","9488","10394","16","37","37","8","0"
"432","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","10","true","false","true","true","false","1001","43","1262","242","16016","17361","20","38","38","5","0"
"442","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","4","true","false","true","true","false","1001","28","768","321","8178","9029","10","26","26","2","0"
"439","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","2","true","false","true","true","false","1001","30","484","249","4756","5340","41","23","23","7","0"
"436","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","0","true","false","true","true","false","1001","8","172","345","1985","2282","57","8","8","0","1"
"446","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","6","true","false","true","true","false","1001","47","846","243","10106","11038","14","39","39","8","2"
"443","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","4","true","false","true","true","false","1001","46","650","254","7299","8040","18","35","35","11","0"
"449","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","992","258","12962","14024","9","35","35","2","1"
"440","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","2","true","false","true","true","false","1001","24","582","302","4816","5491","11","21","21","3","0"
"453","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","10","true","false","true","true","false","1001","29","1943","291","15920","17982","31","27","27","2","0"
"450","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","8","true","false","true","true","false","1001","37","1112","263","13606","14818","14","31","31","6","1"
"447","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","72","0.5","0.3","0.03","6","true","false","true","true","false","1001","38","1009","279","10460","11579","39","33","33","5","1"
"444","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","96","0.5","0.3","0.03","4","true","false","true","true","false","1001","39","785","258","7701","8585","12","33","33","6","1"
"457","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.5","0.3","0.03","0","true","false","true","true","false","1001","26","198","296","1853","2124","15","19","19","7","4"
"454","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.3","0.03","10","true","false","true","true","false","1001","54","1496","252","14462","16057","7","44","44","10","1"
