"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"05/17/2020 16:14:21:455 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","randomChance","startingFund","openWindows?","changeAspiration?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgWindows?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows","totalOrgWindows"
"1286","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","64","7462.969119679996","83","338","6975","11121","3","54","54","10","2","10801"
"1256","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","103","7462.946093564011","3746","341","5545","19623","92","82","82","21","0","19330"
"1297","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","6","4197.292492024003","2","338","634","674","4","0","0","6","0","337"
"1293","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","27","7462.877944016002","10","351","1228","1464","4","11","11","16","2","1113"
"1298","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","25","7462.967309580008","5","337","2482","2948","0","17","17","8","1","2616"
"1264","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","96","7462.964836928006","2847","323","7506","19925","6","84","84","12","2","19633"
"1299","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","12","5327.47609366","1","340","776","879","5","1","1","11","0","539"
"1271","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","82","7462.877491471998","107","375","1155","2314","6","56","56","26","5","1944"
"1300","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","31","7462.950093048005","19","345","4104","5009","6","24","24","7","1","4670"
"1294","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","43","7462.94746867201","80","318","8264","10995","5","37","37","6","0","10690"
"1305","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","3950.109783604001","0","345","631","668","3","0","0","7","0","323"
"1307","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","5471.885601408","0","371","845","905","3","4","4","3","1","536"
"1301","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","7462.672086996008","2","325","1167","1408","2","10","10","16","2","1085"
"1306","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","27","7462.999628980013","6","315","2515","3003","4","19","19","8","1","2695"
"1272","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","73","7462.939188727988","1728","338","10547","19710","3","54","54","19","1","19409"
"1308","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","23","7462.958614268012","6","363","4361","5057","2","14","14","9","0","4703"
"1302","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","34","7462.943633400012","40","361","8834","11046","4","25","25","9","1","10703"
"1279","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","54","7462.895050263998","50","345","1554","2291","1","40","40","14","4","1948"
"1313","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","10","4232.013010588007","0","365","644","683","1","2","2","8","1","319"
"1314","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","25","7462.972905540006","2","339","2497","2984","0","14","14","11","1","2650"
"1315","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","13","5562.664984252014","2","331","824","904","0","2","2","11","1","575"
"1309","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","18","7462.706224696018","1","340","1354","1510","0","8","8","10","0","1172"
"1316","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","7462.969262220006","9","372","4353","5166","0","19","19","7","1","4808"
"1287","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","28","7462.9371555640055","27","344","1850","2244","0","20","20","8","3","1904"
"1280","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","60","7462.9504635440035","829","341","12643","19630","5","49","49","11","1","19325"
"1310","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","30","7462.939478220014","12","343","9469","11438","1","19","19","11","0","11118"
"1321","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","4256.625609972003","100","361","41","698","2","84","84","57","22","339"
"1322","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","148","7462.990508848007","585","339","100","2881","6","109","109","39","3","2546"
"1317","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","7462.4009377800085","3","373","1328","1462","0","9","9","6","2","1093"
"1323","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","5679.948140452005","150","371","43","932","5","83","83","58","9","564"
"1288","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","59","7462.997197568012","207","340","13943","20089","1","41","41","18","0","19784"
"1324","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","128","7462.987286776004","1435","362","220","5009","16","120","120","8","2","4661"
"1318","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","25","7462.946032504007","9","325","9578","11244","1","17","17","8","0","10940"
"1295","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","29","7462.95156845602","7","375","1931","2331","0","21","21","8","1","1959"
"1329","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","126","3860.9346427720016","110","327","31","636","3","73","73","53","15","309"
"1330","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","134","7462.998530828003","625","348","207","2921","5","94","94","40","2","2579"
"1325","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","145","7462.944669556002","249","345","85","1448","8","99","99","46","10","1105"
"1303","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","20","7462.963436644003","16","346","2047","2306","0","10","10","10","0","1964"
"1331","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","5264.948678520007","74","341","74","877","1","86","86","63","12","538"
"1296","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","45","7462.9629983400155","87","367","15205","19849","4","37","37","8","0","19516"
"1332","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","119","7462.960376636022","1253","360","524","5004","7","105","105","14","2","4650"
"1326","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","130","7462.9836336960125","3098","316","464","11108","4","114","114","16","1","10805"
"1337","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","124","4668.927056776003","89","398","92","755","5","64","64","60","16","358"
"1338","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","123","7462.943292332006","459","338","554","2984","2","94","94","29","8","2647"
"1333","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","136","7462.911522148007","257","363","152","1475","6","94","94","42","8","1114"
"1304","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","45","7462.962924068008","70","354","15313","19954","3","32","32","13","3","19633"
"1339","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","114","5312.723497388001","107","356","159","889","3","84","84","30","14","533"
"1311","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.996151788025","0","350","2179","2296","2","4","4","5","2","1950"
"1340","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","118","7462.969226112016","838","317","887","4891","3","93","93","25","2","4580"
"1334","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","123","7462.987065884006","2885","362","1077","11328","7","105","105","18","3","10983"
"1345","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","84","4086.8311226560027","84","353","185","659","2","45","45","39","17","306"
"1346","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","105","7462.993133560012","364","361","818","3014","2","84","84","21","8","2659"
"1347","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","108","5740.527353308005","74","363","288","961","1","59","59","49","8","599"
"1341","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","126","7462.604773844009","200","330","268","1478","0","88","88","38","4","1149"
"1312","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","36","7462.977399536015","9","335","16050","19713","6","31","31","5","0","19411"
"1319","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","11","7462.96470099601","0","335","2180","2329","1","6","6","5","1","1995"
"1348","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","105","7462.967042571997","766","388","1431","5191","6","77","77","28","3","4817"
"1342","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","106","7462.997748640009","2698","374","2112","11296","4","86","86","20","1","10939"
"1353","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","66","4089.1266490960056","36","342","313","682","7","32","32","34","7","341"
"1349","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","96","7462.953530404003","179","323","488","1457","3","69","69","27","8","1134"
"1354","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","91","7462.942955647995","207","356","1206","3003","5","74","74","17","3","2657"
"1355","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","59","5300.848096279996","50","362","473","879","3","24","24","35","7","518"
"1327","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","149","7462.987771312011","436","341","100","2236","3","124","124","25","8","1896"
"1350","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","97","7462.999438936013","1782","333","3394","11098","3","80","80","17","2","10787"
"1320","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","27","7462.989261775997","30","347","16866","19692","8","20","20","7","0","19386"
"1356","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","79","7462.987136460001","521","334","2319","5193","4","65","65","14","1","4865"
"1361","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","45","4414.171976331999","31","392","483","717","3","18","18","27","6","326"
"1357","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","81","7462.972040676012","83","366","688","1464","2","51","51","30","7","1098"
"1362","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","65","7462.9868509120015","121","348","1658","2928","6","41","41","24","0","2585"
"1328","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","122","7462.940782072009","5769","318","1626","19722","83","103","103","19","0","19426"
"1358","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","82","7462.964349428007","1158","353","4756","10898","5","68","68","14","1","10563"
"1335","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","141","7462.960163524017","389","335","242","2259","7","116","116","25","6","1926"
"1363","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","36","5330.342191767997","40","327","620","874","20","22","22","14","6","547"
"1364","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","64","7462.956327804006","191","325","2966","4998","1","52","52","12","3","4678"
"1369","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","27","3910.305046484002","12","354","503","654","0","8","8","19","4","300"
"1370","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","31","7462.960994136005","79","329","2306","2911","3","25","25","6","2","2585"
"1365","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","58","7462.951384600017","37","330","991","1525","1","29","29","29","3","1199"
"1371","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","21","5358.523464424004","15","363","741","889","5","12","12","9","1","526"
"1336","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.006","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","115","7462.939481044009","6119","355","2250","19559","9","89","89","26","0","19239"
"1343","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","119","7462.979396584011","333","315","522","2228","3","79","79","40","7","1917"
"1372","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","56","7462.952382595999","76","332","3286","5015","1","44","44","12","0","4691"
"1366","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","73","7462.985058824009","349","356","6300","11233","15","52","52","21","0","10900"
"1377","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","22","3998.674021836002","2","324","548","659","1","7","7","15","2","335"
"1379","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","17","4895.520196336002","0","340","754","857","1","7","7","10","2","518"
"1378","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","33","7462.964172528013","16","329","2385","2956","5","25","25","8","0","2629"
"1373","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","37","7462.884532000008","17","340","1064","1423","6","21","21","16","4","1083"
"1344","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.012","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","104","7462.943735400008","4070","356","5310","19837","6","94","94","10","1","19517"
"1380","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","39","7462.972047059994","34","328","3920","5080","3","28","28","11","1","4762"
"1351","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","103","7462.985671012006","258","336","843","2378","0","79","79","24","9","2045"
"1374","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","58","7462.983197496","207","339","7402","11302","3","44","44","14","2","10982"
"1385","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","14","3930.3659436520047","0","311","574","647","0","8","8","6","3","338"
"1386","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","28","7462.986136308011","21","326","2438","2995","1","17","17","11","0","2676"
"1381","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","24","7462.676357572007","6","326","1212","1429","2","14","14","10","0","1107"
"1359","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","84","7462.985200116002","96","300","1178","2261","4","57","57","27","6","1961"
"1388","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","38","7462.999334108005","39","346","3889","5068","3","28","28","10","0","4730"
"1387","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","15","5480.15317254801","5","340","803","896","1","4","4","11","0","558"
"1352","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.018","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","94","7462.973595436009","2596","320","7592","19694","0","78","78","16","2","19407"
"1382","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.042","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","49","7462.978898040017","38","340","7812","10940","4","35","35","14","1","10624"
"1394","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","23","7462.987900652005","6","332","2437","2859","3","8","8","15","1","2532"
"1393","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","13","4494.606777036001","3","383","656","738","1","4","4","9","3","355"
"1389","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","9","7462.69000852801","4","331","1319","1412","8","5","5","4","1","1085"
"1390","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.048","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","37","7462.99996855601","47","371","8817","11184","3","27","27","10","0","10831"
"1360","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.024","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","71","7462.995969380021","1592","339","11084","19764","4","57","57","14","0","19464"
"1367","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","57","7462.941044536002","52","324","1528","2268","0","32","32","25","4","1945"
"1395","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","4","5561.605631619999","0","371","892","930","8","2","2","2","1","561"
"1396","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","28","7462.938493731995","13","348","4312","5151","5","18","18","10","1","4810"
"1401","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","5","4062.6526323280027","1","338","664","689","2","3","3","2","1","351"
"1368","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.03","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","65","7462.951025887999","759","336","12349","19776","6","55","55","10","0","19467"
"1402","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","14","7462.977892804","6","340","2663","2921","3","4","4","10","0","2591"
"1397","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","18","7462.947686548001","0","320","1263","1451","0","5","5","13","2","1131"
"1403","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","7","5469.817796860003","0","337","878","911","2","2","2","5","2","574"
"1375","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","34","7462.993844060006","47","367","1844","2332","3","20","20","14","1","1967"
"1404","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","2","0.3","0.3","0.06","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","22","7462.966233684009","15","342","4356","5056","0","9","9","13","0","4720"
"1398","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","6","0.3","0.3","0.054","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","26","7462.965563556009","26","350","9398","11173","8","23","23","3","1","10841"
"1409","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.01","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","148","4094.120935252003","84","340","20","655","4","91","91","57","15","316"
"1376","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","48","0.3","0.3","0.036","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","45","7462.937742032001","158","324","14812","19486","8","38","38","7","0","19199"
"1410","0.4","4","0.08","10","0.25","0.4","4","4","1000","1","0.1","1","0.3","0.3","0","5.0E-4","7463","true","false","true","true","true","false","true","true","false","1000","145","7462.9962400400045","579","325","97","2898","20","115","115","30","2","2578"
