"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"lowerDecay"
"02/14/2020 22:34:44:268 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"151","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","6925","239","300","7473","12","72","72","17","1"
"155","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","33","316","275","10206","10580","22","24","24","9","0"
"159","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","81","2867","171","5017","8026","7","62","62","19","1"
"163","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","106","5564","163","442","6207","9","82","82","24","1"
"157","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","91","6870","211","406","7515","22","78","78","13","0"
"165","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","51","3850","244","5708","9725","11","42","42","9","0"
"160","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1155","260","8747","10007","23","41","41","5","0"
"156","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","9","151","298","12082","12268","26","8","8","1","0"
"162","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","23","98","307","10970","11089","3","13","13","10","0"
"161","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","50","243","223","9364","9662","8","31","31","19","1"
"166","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1443","284","8785","10341","20","34","34","7","0"
"164","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","63","7104","253","1981","9326","14","59","59","4","2"
"167","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","27","339","288","10820","11211","10","24","24","3","2"
"158","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","75","6004","221","2130","8366","14","69","69","6","0"
"168","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","10","145","291","11887","12059","12","9","9","1","0"
"169","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","6932","178","350","7497","12","75","75","14","0"
"173","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","45","313","255","9570","9929","6","28","28","17","1"
"171","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","44","4166","252","5705","10180","155","44","44","0","1"
"170","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","84","5826","246","2168","8262","32","71","71","13","0"
"172","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","45","1103","265","8967","10162","9","38","38","7","0"
"174","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","31","110","270","10507","10655","6","23","23","8","0"
"175","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","73","7932","236","328","8604","115","72","72","1","0"
"178","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","971","224","8003","9054","4","43","43","17","2"
"177","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","59","3685","217","5339","9183","17","50","50","9","2"
"180","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","28","111","273","10749","10893","7","20","20","8","0"
"176","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","97","5018","175","1867","7102","23","75","75","22","1"
"179","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","30","286","264","10706","11032","7","24","24","6","0"
"181","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","6887","237","283","7449","28","82","82","8","0"
"183","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","59","3476","211","5890","9499","3","49","49","10","0"
"182","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","94","4748","182","2148","7086","5","80","80","14","2"
"184","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","42","1086","255","9083","10261","10","35","35","7","1"
"185","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","27","243","277","10640","10930","6","20","20","7","0"
"189","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","62","3448","205","5506","9109","10","50","50","12","1"
"187","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","84","7234","201","287","7749","14","74","74","10","1"
"190","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1162","231","8578","9844","24","35","35","12","0"
"193","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","88","6838","174","382","7441","18","80","80","8","1"
"186","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","22","95","249","11119","11243","11","16","16","6","1"
"188","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","65","6840","239","2102","9193","32","59","59","6","0"
"194","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","71","6377","257","2190","8819","25","62","62","9","3"
"191","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","20","309","316","11275","11621","11","19","19","1","1"
"192","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","25","124","272","10915","11068","6","18","18","7","1"
"195","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","55","3969","251","5308","9475","21","50","50","5","0"
"196","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1494","283","9038","10646","25","32","32","3","0"
"197","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","25","381","291","10859","11294","16","19","19","6","0"
"199","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","101","6153","170","299","6647","8","74","74","27","2"
"200","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","53","7303","242","2320","9870","47","51","51","2","0"
"198","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","31","102","282","10561","10691","2","20","20","11","0"
"202","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","60","926","182","8226","9230","4","45","45","15","1"
"201","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","57","3808","265","5462","9453","16","51","51","6","2"
"203","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","29","338","263","10344","10725","4","19","19","10","0"
"204","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","8","127","336","12040","12200","25","7","7","1","0"
"205","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","87","6972","203","372","7569","9","70","70","17","0"
"207","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","46","4112","253","5766","10062","23","41","41","5","2"
"206","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","63","6575","241","2359","9156","9","60","60","3","0"
"208","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","28","1388","287","9504","11016","40","26","26","2","0"
"213","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","70","3065","215","5293","8539","15","61","61","9","2"
"212","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","79","5657","208","2337","8213","20","67","67","12","0"
"211","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","98","6359","155","288","6863","20","85","85","13","1"
"209","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","32","312","277","10316","10670","3","28","28","4","0"
"210","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","21","189","293","11103","11332","12","17","17","4","0"
"214","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1221","268","9291","10604","8","32","32","5","1"
"217","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","6657","204","293","7296","131","77","77","13","0"
"220","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1220","258","9354","10673","15","33","33","2","1"
"218","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","81","5647","202","2028","7894","26","63","63","18","1"
"216","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","20","104","296","11345","11488","15","17","17","3","0"
"219","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","72","2906","204","5207","8312","58","61","61","11","0"
"215","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","20","492","289","11096","11673","41","19","19","1","0"
"221","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","28","224","265","10865","11133","14","21","21","7","0"
"223","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","7029","210","298","7553","9","72","72","17","0"
"222","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","17","76","306","11777","11870","2","9","9","8","0"
"224","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","48","7240","256","2576","10237","223","48","48","0","0"
"225","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","55","3709","219","5625","9543","60","44","44","11","2"
"227","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","35","335","270","10374","10766","11","29","29","6","0"
"226","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","44","1294","268","8807","10200","9","38","38","6","1"
"228","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","19","94","297","11258","11381","7","17","17","2","0"
"230","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","93","5490","181","1561","7269","12","80","80","13","0"
"229","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","80","7615","220","239","8103","18","74","74","6","1"
"233","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","33","310","276","10318","10688","16","28","28","5","1"
"232","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","42","956","259","9220","10257","16","35","35","7","1"
"231","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","58","3887","231","5186","9282","39","51","51","7","1"
"234","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","108","317","11505","11645","10","14","14","4","0"
"235","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","105","5845","209","398","6492","11","93","93","12","1"
"237","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","51","3911","226","5509","9579","18","39","39","12","0"
"236","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","88","5481","217","1922","7640","21","79","79","9","3"
"238","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","34","1469","292","9322","10920","45","30","30","4","1"
"241","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","102","5896","156","327","6429","16","87","87","15","0"
"240","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","25","158","283","11040","11227","10","14","14","11","0"
"239","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","30","255","274","10781","11111","37","25","25","5","1"
"242","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","67","6665","251","1932","8839","20","60","60","7","0"
"244","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","43","1181","280","8834","10106","10","31","31","12","0"
"243","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","45","4292","256","5642","10131","24","40","40","5","0"
"245","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","18","291","284","10991","11354","40","16","16","2","2"
"247","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","74","7819","236","259","8333","15","71","71","3","0"
"246","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","17","194","302","11529","11754","7","16","16","1","0"
"248","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","84","5140","213","2194","7553","14","66","66","18","1"
"249","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","56","4068","239","5219","9460","17","47","47","9","2"
"251","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","22","335","264","11056","11436","11","21","21","1","1"
"250","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1472","264","8786","10396","50","36","36","5","3"
"252","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","16","105","328","11706","11843","14","14","14","2","0"
"253","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","89","6980","216","219","7441","17","74","74","15","2"
"255","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","69","3437","225","5172","8777","7","58","58","11","3"
"256","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1218","266","9006","10366","48","35","35","6","0"
"254","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","69","6658","221","1846","8722","16","54","54","15","1"
"257","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","38","195","246","9994","10236","10","32","32","6","0"
"258","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","11","109","330","11879","12019","18","7","7","4","0"
"260","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","74","6302","206","2052","8555","7","67","67","7","2"
"259","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","108","5594","168","281","6086","10","92","92","16","0"
"262","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","47","1284","255","8556","9951","7","43","43","4","0"
"263","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","39","281","256","10106","10444","5","36","36","3","0"
"261","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","53","3879","212","5514","9563","28","45","45","8","1"
"264","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","13","118","295","11765","11911","15","9","9","4","0"
"266","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","82","5638","195","2039","7892","33","67","67","15","1"
"267","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","32","4873","295","5810","10947","86","30","30","2","0"
"265","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","71","8172","208","308","8699","23","71","71","0","0"
"269","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","32","238","292","10518","10818","22","26","26","6","0"
"268","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1308","242","9253","10662","14","33","33","4","1"
"270","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","24","103","270","10966","11092","3","16","16","8","0"
"271","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","91","6888","199","252","7365","16","80","80","11","0"
"272","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","52","7422","248","2014","9703","34","49","49","3","0"
"274","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","37","1343","265","9106","10547","11","35","35","2","0"
"273","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","63","3371","207","5445","8967","11","52","52","11","1"
"276","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","130","293","11447","11608","9","17","17","1","0"
"275","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","23","473","278","10917","11471","35","21","21","2","1"
"277","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","106","5797","173","302","6312","19","89","89","17","0"
"278","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","65","6682","232","2147","9070","40","61","61","4","0"
"279","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","72","3339","199","4990","8495","11","61","61","11","1"
"280","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","22","1257","288","9930","11369","107","19","19","3","0"
"281","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","12","399","315","11691","12174","53","12","12","0","0"
"283","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","116","5046","162","432","5680","11","91","91","25","1"
"282","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","26","84","268","10927","11046","15","17","17","9","1"
"285","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","69","3160","173","5267","8570","7","57","57","12","0"
"284","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","67","6604","245","2119","8957","30","62","62","5","1"
"287","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","38","257","281","10204","10530","19","32","32","6","1"
"288","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","15","107","311","11637","11798","41","8","8","7","0"
"286","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","32","1295","278","9442","10854","35","29","29","3","0"
"290","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","95","4797","170","2155","7138","8","82","82","13","1"
"289","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","87","7373","218","251","7873","21","78","78","9","1"
"291","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","51","4128","212","5457","9750","16","49","49","2","0"
"293","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","28","327","292","10603","10984","9","21","21","7","1"
"294","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","18","129","283","11559","11712","6","13","13","5","0"
"292","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","35","1377","257","9076","10610","76","31","31","4","0"
"295","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","96","6564","197","323","7102","4","80","80","16","0"
"296","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","80","5849","202","1983","8053","22","68","68","12","1"
"297","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","48","4204","276","5500","9912","24","44","44","4","2"
"298","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","41","1349","253","8904","10352","12","38","38","3","0"
"299","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","32","265","310","10577","10883","2","25","25","7","1"
"300","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","36","106","229","10156","10284","1","19","19","17","1"
"301","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","93","6868","180","202","7284","14","79","79","14","2"
"302","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","70","6297","232","2236","8779","24","61","61","9","0"
"303","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","67","3204","207","5281","8658","16","57","57","10","0"
"304","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","36","1505","289","8972","10589","27","33","33","3","1"
"305","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","36","251","271","10277","10577","4","28","28","8","1"
"306","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","29","127","272","10722","10881","6","20","20","9","0"
"307","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","96","6377","195","231","6831","7","80","80","16","0"
"308","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","65","6573","251","2363","9182","24","61","61","4","1"
"309","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.02","true","false","true","true","true","1001","62","3847","215","5168","9181","17","52","52","10","0"
"310","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","39","1277","262","9041","10399","4","34","34","5","1"
"311","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.04","true","false","true","true","true","1001","29","371","293","10478","10908","16","26","26","3","0"
"313","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0","true","false","true","true","true","1001","90","6996","225","244","7491","14","80","80","10","1"
"312","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.05","true","false","true","true","true","1001","12","141","306","11642","11817","18","12","12","0","0"
"314","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.01","true","false","true","true","true","1001","73","5988","221","2203","8395","6","64","64","9","2"
"316","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","1001","46","1233","223","8639","9965","2","36","36","10","1"
