"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn4"
"02/02/2020 16:31:55:421 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"78","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","0.3","0.6","0","true","true","true","true","1001","76","648","242","33","879","42","61","61","15","14"
"70","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","1","0.3","0","true","true","true","true","1001","72","576","276","90","930","32","60","60","12","7"
"72","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","1","0.3","0","true","true","true","true","1001","67","1086","253","181","1506","10","58","58","9","7"
"80","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","0.3","0.6","0","true","true","true","true","1001","79","1349","244","63","1588","10","67","67","12","2"
"81","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.3","0.6","0","true","true","true","true","1001","39","133","255","1","255","8","24","24","15","24"
"82","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.3","0.6","0","true","true","true","true","1001","79","691","263","21","889","11","67","67","12","13"
"83","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.3","0.6","0","true","true","true","true","1001","78","1047","248","44","1262","8","64","64","14","7"
"84","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","0.3","0.6","0","true","true","true","true","1001","82","1211","256","34","1437","14","75","75","7","15"
"86","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.6","0.6","0","true","true","true","true","1001","85","702","247","28","893","8","68","68","17","12"
"85","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.6","0.6","0","true","true","true","true","1001","58","122","253","1","253","2","32","32","26","32"
"87","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","0.6","0.6","0","true","true","true","true","1001","86","812","221","31","1010","6","75","75","11","12"
"88","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","0.6","0.6","0","true","true","true","true","1001","81","1279","252","67","1510","19","61","61","20","11"
"89","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","0.6","0.6","0","true","true","true","true","1001","47","147","277","3","277","2","28","28","19","28"
"97","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","1","0.6","0","true","true","true","true","1001","34","132","306","15","306","15","21","21","13","21"
"90","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","0.6","0.6","0","true","true","true","true","1001","99","541","178","19","709","6","74","74","25","13"
"98","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","1","0.6","0","true","true","true","true","1001","56","763","299","48","992","26","53","53","3","11"
"91","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","0.6","0.6","0","true","true","true","true","1001","90","933","251","41","1156","3","75","75","15","13"
"99","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","1","0.6","0","true","true","true","true","1001","75","1010","272","111","1323","17","65","65","10","10"
"92","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","0.6","0.6","0","true","true","true","true","1001","86","1156","238","110","1438","6","65","65","21","9"
"100","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","1","0.6","0","true","true","true","true","1001","67","1283","272","168","1619","12","60","60","7","8"
"93","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.6","0.6","0","true","true","true","true","1001","46","143","286","9","286","3","32","32","14","32"
"94","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.6","0.6","0","true","true","true","true","1001","101","488","224","22","675","2","71","71","30","19"
"102","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","1","0.6","0","true","true","true","true","1001","55","730","275","77","1001","31","47","47","8","14"
"95","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.6","0.6","0","true","true","true","true","1001","76","989","216","26","1162","5","53","53","23","12"
"101","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","1","0.6","0","true","true","true","true","1001","50","112","259","12","259","6","30","30","20","30"
"96","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","0.6","0.6","0","true","true","true","true","1001","87","1286","250","53","1531","19","70","70","17","12"
"103","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","1","0.6","0","true","true","true","true","1001","110","665","190","53","890","14","87","87","23","8"
"104","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","1","0.6","0","true","true","true","true","1001","77","1236","232","138","1542","23","61","61","16","8"
"109","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.3","1","0","true","true","true","true","1001","48","232","274","2","274","5","35","35","13","35"
"111","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","0.3","1","0","true","true","true","true","1001","79","1010","232","28","1105","1","66","66","13","16"
"107","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","1","0.6","0","true","true","true","true","1001","90","857","217","71","1091","8","79","79","11","16"
"106","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","1","0.6","0","true","true","true","true","1001","67","738","278","65","968","16","59","59","8","10"
"105","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","1","0.6","0","true","true","true","true","1001","34","142","305","11","305","21","25","25","9","25"
"110","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.3","1","0","true","true","true","true","1001","81","703","211","30","804","7","64","64","17","12"
"112","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","0.3","1","0","true","true","true","true","1001","75","1380","247","55","1522","23","64","64","11","10"
"108","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","48","1","0.6","0","true","true","true","true","1001","98","929","213","114","1214","11","78","78","20","13"
"113","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","36","0.3","1","0","true","true","true","true","1001","54","240","280","0","280","1","39","39","15","39"
"114","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","36","0.3","1","0","true","true","true","true","1001","74","761","284","31","864","8","64","64","10","25"
"115","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","36","0.3","1","0","true","true","true","true","1001","77","1036","243","29","1139","6","68","68","9","13"
"116","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","36","0.3","1","0","true","true","true","true","1001","79","1190","220","128","1392","8","66","66","13","13"
"122","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","24","0.6","1","0","true","true","true","true","1001","73","748","243","29","862","22","63","63","10","17"
"121","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","24","0.6","1","0","true","true","true","true","1001","54","217","262","1","262","2","42","42","12","42"
"117","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.3","1","0","true","true","true","true","1001","47","217","279","1","279","28","33","33","14","33"
"123","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","24","0.6","1","0","true","true","true","true","1001","94","914","225","24","1025","7","80","80","14","20"
"118","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.3","1","0","true","true","true","true","1001","91","631","215","33","740","2","74","74","17","21"
"119","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","48","0.3","1","0","true","true","true","true","1001","95","872","226","29","985","7","77","77","18","11"
"124","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","24","0.6","1","0","true","true","true","true","1001","83","1279","241","49","1430","30","72","72","11","18"
