"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"baseline"
"06/11/2020 22:46:43:902 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"87","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10624.656940535984","10659","1632","613","124","11","662","202","790","8","20","20","34","0","847","12"
"88","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10043.298108115981","10659","1595","708","127","10","573","154","767","10","23","23","21","0","831","13"
"89","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10814.59472118398","10659","1724","781","146","9","581","188","838","6","19","19","26","0","888","13"
"90","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10935.143635159968","10659","1707","889","169","24","410","202","811","5","13","13","19","0","898","8"
"91","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10721.064589719972","10659","1690","647","182","5","636","194","758","10","26","26","27","0","934","16"
"93","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10132.487256995993","10659","1595","595","177","7","561","231","814","14","24","24","23","0","787","10"
"94","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","11346.00174509998","10659","1743","773","154","13","554","222","843","12","27","27","16","0","902","15"
"96","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10688.544611059966","10659","1691","622","223","19","553","259","782","5","15","15","29","0","911","10"
"97","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10512.248455463963","10659","1734","623","208","5","630","241","822","9","27","27","21","0","914","18"
"95","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10462.98478825999","10659","1643","844","118","19","504","138","793","7","20","20","19","0","856","13"
"92","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10775.848357219973","10659","1722","694","153","4","678","166","792","13","27","27","24","0","933","14"
"100","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","36","10591.215116191988","10659","1696","863","132","5","512","162","827","6","22","22","14","0","871","16"
"103","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10418.873766891958","10659","1626","630","164","6","620","180","811","17","26","26","26","0","820","9"
"102","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","11344.999006075972","10659","1786","755","180","6","620","203","859","10","22","22","22","0","929","12"
"98","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","54","11234.215783531981","10659","1732","701","153","9","695","151","796","8","23","23","31","0","938","15"
"101","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11154.018049579976","10659","1769","610","236","30","633","231","816","11","29","29","23","0","955","18"
"106","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","58","10662.066526407983","10659","1716","606","165","8","711","194","841","17","32","32","26","0","882","15"
"105","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10347.404326891996","10659","1631","940","117","5","410","139","742","5","20","20","14","0","892","15"
"99","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10396.48105845198","10659","1660","827","150","12","486","168","779","4","17","17","23","0","883","13"
"109","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","11004.464440747952","10659","1713","745","156","8","615","170","813","8","19","19","24","0","902","11"
"104","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10592.234990723966","10659","1683","760","159","6","580","150","844","13","28","28","16","0","842","15"
"108","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10509.76010561997","10659","1677","648","203","15","581","209","788","8","21","21","26","0","895","13"
"110","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","41","10522.580228123961","10659","1627","774","147","14","496","175","788","10","21","21","20","0","841","11"
"107","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11018.121206675978","10659","1772","679","168","9","677","205","827","15","34","34","18","0","948","19"
"111","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","56","11009.745466367975","10659","1707","583","184","9","697","206","813","7","28","28","28","0","896","21"
"112","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11389.26305542397","10659","1763","616","185","12","727","200","834","6","23","23","29","0","933","17"
"113","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10575.122075663965","10659","1723","686","163","4","658","188","818","13","24","24","28","0","908","11"
"114","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10101.921800015978","10659","1629","741","161","5","505","195","770","8","22","22","23","0","861","14"
"116","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","11546.391237003967","10659","1744","573","201","10","733","197","825","7","30","30","27","0","922","23"
"118","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","50","10831.09234462799","10659","1656","718","112","12","674","119","832","7","21","21","29","0","825","14"
"115","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10514.336299127968","10659","1719","975","134","6","419","168","822","9","17","17","18","0","902","8"
"117","0.35","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","57","10759.044494527976","10659","1686","667","142","5","669","173","791","8","30","30","27","0","897","22"
"119","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10988.55282593198","10659","1673","698","132","13","617","190","830","5","23","23","24","0","848","18"
"121","0.3","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11291.25870773597","10659","1781","610","155","15","780","202","886","10","19","19","33","0","898","9"
"125","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10953.670247711949","10659","1717","969","131","2","485","114","823","7","16","16","18","0","899","9"
"120","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","32","9914.641959523993","10659","1594","858","157","8","369","184","767","9","18","18","14","0","829","9"
"124","0.45","4","10","0.3","4","4","1000","1","48","0.3","0.03","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10176.36481459596","10659","1603","751","164","9","486","179","769","6","14","14","29","0","835","8"
