"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/07/2020 23:50:03:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"210","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","36","7867.266572371999","12606","1201","37","2","1097","7","9","9","27","0","289","104","2","99"
"216","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","14162.184288523922","12606","2191","97","9","1073","13","28","28","26","0","644","1122","15","88"
"212","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10381.814740783964","12606","1620","83","12","1130","10","17","17","23","0","378","495","7","132"
"214","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","36","12939.90316403196","12606","2015","86","23","1126","3","16","16","20","0","383","891","13","107"
"218","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","17332.801313659893","12606","2792","177","18","1041","9","30","30","12","0","586","1764","21","94"
"215","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","13888.402562379933","12606","2194","111","5","1126","4","16","16","25","0","455","1073","12","104"
"217","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","15746.976847087935","12606","2482","101","7","1099","9","22","22","22","0","616","1391","13","85"
"219","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","18000.110853831884","12606","2873","132","9","1110","8","31","31","18","0","733","1769","23","100"
"221","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","22093.17951888387","12606","3475","211","7","1103","4","30","30","21","0","936","2391","26","108"
"220","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","20414.104768743946","12606","3120","85","7","1110","1","25","25","25","0","774","2031","24","72"
"223","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","24019.667920567885","12606","3827","292","12","1130","4","19","19","20","0","771","2717","15","113"
"226","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","7942.254260300005","12606","1229","35","1","1139","8","10","10","43","0","419","91","2","87"
"224","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","24188.242879847905","12606","3884","178","8","1141","5","20","20","21","0","806","2763","15","77"
"222","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","21098.636491459885","12606","3409","128","6","1131","10","29","29","18","0","764","2296","19","90"
"225","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","7156.819472047993","12606","1084","20","6","1084","10","10","10","24","0","232","0","0","72"
"229","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","11578.468779915953","12606","1838","84","32","1097","6","17","17","28","0","436","743","11","102"
"230","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","12757.743624875955","12606","1951","104","8","1112","8","19","19","29","0","620","843","11","87"
"227","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","9140.401517471997","12606","1391","74","8","1091","8","17","17","34","0","470","300","9","109"
"228","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","10289.424803312","12606","1562","64","11","1076","8","18","18","26","0","378","488","10","111"
"233","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","17619.19074254389","12606","2711","170","12","1144","8","22","22","21","0","564","1579","14","156"
"232","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","56","14947.292849927939","12606","2382","92","5","1094","8","28","28","28","0","677","1293","20","76"
"231","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","14365.020822483966","12606","2236","82","7","1099","12","25","25","23","0","607","1148","13","56"
"234","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","55","17087.109849923945","12606","2743","73","7","1094","6","25","25","30","0","829","1659","19","69"
"236","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","20198.218136551957","12606","3082","114","15","1106","10","31","31","20","0","840","1985","21","78"
"235","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","17494.3297170519","12606","2788","147","4","1074","7","22","22","17","0","510","1722","15","111"
"237","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","21414.57530039593","12606","3387","241","7","1050","3","22","22","24","0","754","2348","19","133"
"238","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","22063.78962277192","12606","3408","160","5","1107","8","32","32","18","0","872","2309","24","118"
"242","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","8407.827065951988","12606","1250","48","4","1144","17","20","20","25","0","347","106","3","89"
"239","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","22344.245476887885","12606","3593","103","7","1101","5","24","24","25","0","793","2506","19","82"
"243","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9219.04568991998","12606","1406","50","7","1100","13","19","19","23","0","300","307","6","97"
"241","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","7376.460837043995","12606","1112","46","8","1112","10","10","10","28","0","242","0","0","122"
"240","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","25932.05682501188","12606","4232","278","9","1168","6","27","27","18","0","831","3084","21","145"
"244","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","32","9691.169348643994","12606","1529","104","2","1066","9","15","15","17","0","320","463","6","121"
"246","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","12961.45100881597","12606","2024","58","2","1093","7","23","23","24","0","507","934","16","60"
"245","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","11321.716298579995","12606","1803","133","7","1099","6","17","17","24","0","341","704","11","139"
"247","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","13629.52477566395","12606","2158","114","5","1081","6","18","18","20","0","411","1081","12","107"
"248","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","14134.42705591996","12606","2295","51","8","1071","5","22","22","21","0","472","1228","17","50"
"250","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15869.889923295932","12606","2514","92","5","1045","5","25","25","28","0","701","1476","20","84"
"249","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","16319.71185199993","12606","2582","136","9","1083","9","29","29","23","0","751","1502","20","107"
"252","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","19589.834805395883","12606","3163","199","12","1163","6","27","27","19","0","796","2008","21","140"
"251","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","17201.94994286391","12606","2750","126","9","1084","2","19","19","16","0","551","1675","17","91"
"255","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","22462.664624631925","12606","3800","263","5","1125","2","21","21","18","0","851","2685","19","79"
"254","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","22002.32200984794","12606","3502","151","10","1079","6","28","28","24","0","916","2430","22","98"
"253","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","21103.565428159945","12606","3313","129","8","1127","4","30","30","19","0","844","2197","26","81"
"257","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","7122.9817558520035","12606","1072","38","14","1072","11","11","11","29","0","262","0","0","160"
"256","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","56","26044.854097272037","12606","4130","146","8","1124","5","25","25","31","0","1260","3027","20","75"
"258","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","7415.220035744001","12606","1142","31","6","1037","10","13","13","29","0","420","107","3","93"
"260","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11012.866875295964","12606","1690","54","6","1136","3","15","15","32","0","483","556","12","95"
"259","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","9078.931835419984","12606","1378","52","4","1117","8","18","18","24","0","340","264","10","108"
"262","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","12954.63654505594","12606","1976","81","5","1094","7","21","21","25","0","544","888","14","102"
"261","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","11483.432465383969","12606","1758","29","7","1087","5","22","22","22","0","417","676","17","51"
"263","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","13426.169589711953","12606","2065","134","14","1106","6","15","15","20","0","376","965","9","140"
"266","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","17382.991318063927","12606","2777","187","13","1108","6","25","25","16","0","592","1674","19","103"
"265","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","16818.49549532794","12606","2583","74","7","1098","7","24","24","25","0","616","1494","17","78"
"269","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","21781.734119611894","12606","3457","184","11","1043","6","24","24","16","0","732","2426","18","89"
"264","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","15476.250733907942","12606","2442","190","7","1124","5","14","14","24","0","557","1327","9","168"
"267","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","18187.485130627938","12606","2993","152","9","1089","5","27","27","19","0","667","1912","22","107"
"268","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","55","18771.54700301592","12606","2970","144","6","1060","6","31","31","24","0","908","1918","25","80"
"270","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","22509.396430519886","12606","3658","225","3","1164","6","28","28","19","0","890","2512","22","132"
"272","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","25120.292269288053","12606","3987","201","8","1118","6","29","29","20","0","1078","2882","23","65"
"271","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","23286.376405555853","12606","3715","265","12","1101","7","24","24","15","0","700","2632","17","113"
"274","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8045.195364008004","12606","1235","31","4","1139","12","12","12","34","0","326","97","0","68"
"275","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","8669.535396232004","12606","1337","110","5","1080","12","18","18","21","0","322","257","6","169"
"277","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","11695.66985690396","12606","1800","56","6","1095","9","22","22","31","0","492","707","14","87"
"273","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","7109.610684464004","12606","1088","20","1","1088","8","8","8","33","0","305","0","0","71"
"278","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","12699.864628455936","12606","2015","95","9","1141","11","25","25","21","0","525","877","14","87"
"276","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10406.421739527985","12606","1593","65","4","1109","10","17","17","20","0","262","489","7","119"
"281","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","16446.418141395945","12606","2618","71","39","1092","5","25","25","17","0","558","1535","20","61"
"282","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","16483.969393683892","12606","2631","135","13","1080","2","21","21","16","0","464","1559","19","77"
"283","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","17693.853675171933","12606","2897","255","11","1111","1","21","21","22","0","705","1794","20","100"
"279","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","13851.538695355935","12606","2190","109","15","1134","7","19","19","21","0","445","1066","12","99"
"280","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14565.852771583954","12606","2299","147","5","1080","6","26","26","23","0","590","1225","20","107"
"284","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","20817.585843875953","12606","3243","180","3","1106","7","27","27","19","0","799","2143","21","110"
"285","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","21370.241210695887","12606","3330","156","9","1107","8","24","24","23","0","845","2234","16","100"
"286","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","21935.648657951995","12606","3566","134","7","1107","7","32","32","19","0","991","2476","26","48"
"290","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","7694.7100020000125","12606","1162","31","4","1063","8","12","12","31","0","292","100","4","69"
"289","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","7557.473529560006","12606","1134","38","6","1134","6","6","6","29","0","207","0","0","94"
"292","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10186.338363383986","12606","1566","57","7","1090","4","14","14","26","0","361","481","10","93"
"287","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","22981.22849003187","12606","3654","105","18","1071","2","24","24","26","0","954","2595","22","66"
"288","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","23167.397144219816","12606","3821","335","7","1067","11","33","33","12","0","908","2773","22","122"
"291","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","9074.800089135995","12606","1397","49","5","1088","6","12","12","27","0","341","309","6","94"
"294","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","12491.247389179944","12606","1967","54","18","1124","11","23","23","30","0","607","845","12","85"
"293","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","36","11372.142895667954","12606","1820","139","6","1128","10","20","20","16","0","363","695","10","154"
"296","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","14119.49751161993","12606","2245","106","7","1078","9","23","23","21","0","556","1178","14","69"
"295","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","14724.066486143978","12606","2239","66","4","1123","7","31","31","20","0","629","1120","24","81"
"303","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","23652.98873091594","12606","3729","172","15","1108","7","27","27","18","0","861","2638","20","81"
"302","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","21873.65464965187","12606","3470","207","2","1042","2","28","28","21","0","850","2440","26","114"
"299","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","18517.593095767897","12606","2933","182","7","1076","6","31","31","16","0","666","1865","25","114"
"298","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","16404.183879839944","12606","2617","78","4","1082","3","19","19","28","0","697","1538","16","64"
"297","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","56","15946.268757743901","12606","2557","119","7","1107","5","22","22","34","0","878","1458","17","107"
"305","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","7141.599609112001","12606","1076","24","5","1076","17","17","17","21","0","274","0","0","102"
"304","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","24898.594454947815","12606","3882","204","9","1118","7","25","25","17","0","869","2773","18","87"
"308","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10679.262087795967","12606","1637","73","8","1153","12","17","17","20","0","325","486","5","100"
"301","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","20644.58009796383","12606","3361","232","8","1092","4","31","31","13","0","864","2278","27","102"
"309","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","11157.681095191974","12606","1779","45","2","1093","10","25","25","18","0","455","687","15","39"
"306","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","30","7760.494519268001","12606","1184","85","0","1071","8","12","12","18","0","230","113","4","147"
"300","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","20013.843408379973","12606","3192","205","3","1109","9","33","33","14","0","882","2090","24","117"
"307","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","9100.928638672003","12606","1392","65","4","1076","13","19","19","28","0","409","317","6","104"
"310","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","12149.53874620397","12606","1919","71","3","1068","8","24","24","29","0","618","857","16","80"
"311","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","55","14017.271821667951","12606","2210","64","2","1128","7","26","26","29","0","639","1090","19","71"
"315","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","50","17962.3502943959","12606","2921","90","2","1109","4","23","23","27","0","775","1821","19","61"
"312","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","15021.713621183962","12606","2323","116","12","1093","9","23","23","25","0","638","1240","14","129"
"313","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","15836.781668507932","12606","2525","95","6","1081","7","26","26","16","0","575","1450","19","66"
"314","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","17638.316378003925","12606","2779","101","1","1091","6","26","26","27","0","710","1700","20","85"
"320","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","23642.141842835867","12606","3873","107","12","1099","6","29","29","25","0","925","2792","23","60"
"316","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","19090.835052803955","12606","3065","154","25","1089","8","26","26","18","0","623","1984","18","70"
"318","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","21496.655886835943","12606","3402","181","10","1109","6","21","21","33","0","994","2307","15","118"
"319","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","21920.79771245195","12606","3652","152","5","1048","2","21","21","27","0","1006","2612","19","52"
"321","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","32","7209.847105544001","12606","1070","50","16","1070","12","12","12","20","0","201","0","0","138"
"317","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","56","20584.865105067875","12606","3286","158","10","1110","8","34","34","22","0","972","2187","26","121"
"322","0.62","4","2","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7523.985250904006","12606","1167","52","0","1065","14","16","16","28","0","404","102","2","149"
"330","0.62","4","18","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","16412.249066979934","12606","2594","132","9","1031","8","25","25","21","0","652","1572","17","100"
"323","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8908.061461283993","12606","1366","42","4","1086","10","20","20","26","0","428","282","10","102"
"324","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10185.24830752799","12606","1536","56","5","1058","4","16","16","23","0","358","479","12","106"
"328","0.62","4","14","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","15037.529490091938","12606","2419","129","5","1057","3","20","20","20","0","448","1369","17","62"
"327","0.62","4","12","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","13942.329618747966","12606","2182","113","7","1194","5","14","14","31","0","450","994","9","107"
"325","0.62","4","8","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","39","11581.567038527963","12606","1811","59","6","1127","6","20","20","19","0","445","688","14","79"
"332","0.62","4","22","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","19002.840606319925","12606","3028","76","8","1076","4","30","30","24","0","849","1960","26","67"
"326","0.62","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11587.688840575971","12606","1873","76","9","1060","8","24","24","22","0","484","816","16","105"
"331","0.62","4","20","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","18360.276479927878","12606","2921","97","7","1103","8","24","24","20","0","636","1827","16","71"
"329","0.62","4","16","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","41","16098.17465733192","12606","2535","167","10","1124","10","20","20","21","0","443","1418","10","118"
"333","0.62","4","24","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","20758.45887868393","12606","3351","260","22","1109","9","29","29","11","0","658","2253","20","107"
"335","0.62","4","28","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","21896.731754931872","12606","3492","128","14","1052","3","29","29","20","0","862","2455","26","63"
"337","0.62","4","0","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","7131.551976787997","12606","1084","28","0","1084","12","12","12","32","0","361","0","0","83"
"334","0.62","4","26","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","22425.066816151888","12606","3600","111","3","1127","5","31","31","14","0","800","2490","26","70"
"336","0.62","4","30","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","25240.467076811914","12606","3914","237","22","1074","3","33","33","13","0","903","2855","30","117"
"340","0.62","4","6","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","44","9548.131754519996","12606","1530","77","7","1058","11","16","16","28","0","464","473","5","76"
"339","0.62","4","4","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","8736.167347560004","12606","1350","47","7","1059","9","17","17","23","0","298","292","8","72"
