"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayAndWindow"
"06/08/2020 21:33:03:644 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","orgOptGen","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"213","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17466.702582911952","12606","2798","1761","130","10","802","53","836","3","42","42","15","0","1970","40"
"221","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","84","17200.871215243897","12606","2745","1288","347","11","941","98","778","8","60","60","24","0","1970","52"
"216","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17341.110015207913","12606","2759","1829","198","5","619","82","799","4","26","26","21","0","1970","22"
"218","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17232.4787604919","12606","2741","1779","162","3","674","86","782","3","37","37","10","0","1970","34"
"219","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17446.104484407904","12606","2793","1887","117","6","667","84","834","7","32","32","18","0","1970","25"
"220","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","16866.177126311923","12606","2731","1811","164","22","588","115","769","4","31","31","17","0","1970","27"
"225","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17171.971494587902","12606","2732","1741","202","7","689","70","770","8","23","23","25","0","1970","15"
"223","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","54","17597.063827147947","12606","2783","1617","223","3","828","79","824","9","33","33","21","0","1970","24"
"224","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17485.020222276045","12606","2809","1790","186","5","728","73","846","1","27","27","24","0","1970","26"
"226","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","53","17473.45697871992","12606","2794","1747","196","2","721","95","829","9","33","33","20","0","1970","24"
"227","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","16818.110353843887","12606","2709","1756","154","3","705","66","743","5","25","25","25","0","1970","20"
"222","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","17342.77479412389","12606","2757","1618","250","17","754","88","794","7","30","30","22","0","1970","23"
"228","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17366.780542207915","12606","2774","1794","96","8","808","41","813","8","27","27","30","0","1970","19"
"231","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","40","17518.021485487916","12606","2794","2062","106","7","555","41","838","6","23","23","17","0","1970","17"
"229","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17209.76627705195","12606","2761","1865","133","5","621","106","802","6","31","31","18","0","1970","25"
"233","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","17266.2976789119","12606","2781","1612","286","8","736","95","821","8","44","44","15","0","1970","37"
"230","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17590.782119523945","12606","2812","1865","137","22","691","74","849","7","23","23","28","0","1970","16"
"236","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17174.882185135924","12606","2758","1666","246","4","709","95","795","5","38","38","13","0","1970","33"
"237","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","17097.50435995592","12606","2717","1615","165","6","828","61","757","5","42","42","17","0","1970","37"
"232","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","107","17332.562361971904","12606","2793","1135","280","9","1239","48","833","2","82","82","25","0","1970","80"
"234","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17032.63927585993","12606","2720","1724","175","9","686","80","761","4","46","46","9","0","1970","42"
"238","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","16894.389852383923","12606","2689","1671","209","7","670","91","728","4","41","41","8","0","1970","37"
"240","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","41","17252.8630312399","12606","2794","1859","200","2","594","109","829","8","30","30","11","0","1970","22"
"239","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17774.71623535592","12606","2811","1557","165","5","958","88","851","4","38","38","22","0","1970","34"
"235","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17773.173424087916","12606","2824","1729","246","13","718","78","860","6","40","40","13","0","1970","34"
"241","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17095.8036627839","12606","2735","1807","130","6","675","79","771","7","38","38","13","0","1970","31"
"245","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","65","17165.70939593985","12606","2771","1598","150","5","929","55","810","8","34","34","31","0","1970","26"
"243","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","96","17439.11830527199","12606","2823","1104","376","18","1158","102","861","6","65","65","31","0","1970","59"
"242","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","42","17029.96753584393","12606","2738","1814","183","8","590","110","779","7","33","33","9","0","1970","26"
"246","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17164.1851982159","12606","2745","1580","272","12","734","115","779","14","32","32","18","0","1970","19"
"244","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","62","17083.597617079857","12606","2748","1481","258","24","866","85","785","8","34","34","28","0","1970","26"
"250","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17512.845487059913","12606","2788","1750","110","6","847","47","824","10","28","28","30","0","1970","18"
"247","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17481.19591207987","12606","2823","1687","169","11","832","94","858","5","30","30","30","0","1970","25"
"248","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","55","17474.717941923907","12606","2782","1686","160","32","783","90","819","9","31","31","24","0","1970","22"
"252","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","41","17024.538559127835","12606","2738","1754","228","14","588","131","770","10","23","23","18","0","1970","13"
"251","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17624.173381899964","12606","2784","1851","164","40","594","109","818","7","26","26","23","0","1970","19"
"254","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","87","17307.938134315955","12606","2769","1311","350","10","973","58","808","5","67","67","20","0","1970","62"
"249","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","16849.650794019926","12606","2724","1590","182","6","828","92","761","7","26","26","33","0","1970","19"
"256","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","16993.134036495885","12606","2766","1587","230","14","801","96","803","4","38","38","17","0","1970","34"
"257","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","17278.900982467898","12606","2744","1685","217","4","715","87","780","2","36","36","18","0","1970","34"
"253","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","47","17247.332978199913","12606","2777","1861","137","31","616","104","811","6","28","28","19","0","1970","22"
"255","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","61","17544.471331799927","12606","2778","1663","183","8","833","43","814","5","48","48","13","0","1970","43"
"259","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","49","17212.09267610392","12606","2749","1919","184","5","550","58","786","5","33","33","16","0","1970","28"
"258","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17467.00497353193","12606","2798","1562","194","18","868","115","839","4","41","41","19","0","1970","37"
"262","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","16755.491812767934","12606","2705","1729","175","9","682","72","738","5","38","38","17","0","1970","33"
"261","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17561.16388480793","12606","2792","1767","136","12","756","80","827","7","41","41","16","0","1970","34"
"260","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17306.025634639926","12606","2770","1810","145","5","723","55","807","6","32","32","19","0","1970","26"
"263","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17402.493893259936","12606","2760","1664","166","8","797","89","795","4","36","36","19","0","1970","32"
"264","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","40","17234.296290447903","12606","2762","1998","131","7","524","77","798","4","25","25","15","0","1970","21"
"265","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","101","17301.728200999958","12606","2763","1066","327","12","1216","74","804","8","68","68","33","0","1970","60"
"267","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17209.64109798398","12606","2764","1590","299","4","712","127","800","9","32","32","17","0","1970","23"
"266","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17245.622307331945","12606","2777","1663","250","12","728","96","820","10","28","28","23","0","1970","18"
"270","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","65","17158.310348303945","12606","2759","1592","169","3","893","71","793","11","31","31","34","0","1970","20"
"268","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17078.545325887902","12606","2746","1678","241","7","683","107","783","6","30","30","20","0","1970","24"
"277","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","68","17314.23122163992","12606","2745","1369","272","9","941","104","782","3","50","50","18","0","1970","47"
"278","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17441.535416787927","12606","2767","1686","210","4","781","42","801","1","44","44","13","0","1970","43"
"269","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17698.62276010394","12606","2798","1699","148","9","845","67","841","8","30","30","29","0","1970","22"
"279","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","17611.937409359933","12606","2801","1598","168","12","910","68","837","4","45","45","18","0","1970","41"
"280","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17187.328552031904","12606","2750","1762","109","9","774","57","791","4","39","39","16","0","1970","36"
"275","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17024.808412307953","12606","2755","1962","90","14","602","57","794","8","30","30","20","0","1970","22"
"271","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17169.553957639895","12606","2764","1683","201","3","746","99","801","9","32","32","24","0","1970","23"
"272","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","66","17009.01920746385","12606","2752","1558","129","6","960","65","784","9","34","34","32","0","1970","25"
"273","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17378.211157463888","12606","2789","1769","227","6","646","112","827","11","29","29","19","0","1970","18"
"274","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","41","17354.878404283878","12606","2770","1938","121","3","634","56","809","6","18","18","23","0","1970","12"
"282","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","16801.60413435193","12606","2708","1708","196","12","669","84","744","3","39","39","11","0","1970","36"
"283","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17523.358141363933","12606","2810","1703","131","3","873","64","847","6","36","36","24","0","1970","31"
"276","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","98","17136.99709461192","12606","2754","1135","305","13","1178","49","794","5","74","74","24","0","1970","69"
"281","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17569.672971847944","12606","2815","1761","211","9","728","68","851","6","38","38","12","0","1970","32"
"286","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","47","17676.98037099993","12606","2837","1955","96","3","705","52","872","6","26","26","21","0","1970","20"
"284","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","52","16849.724205811908","12606","2705","1744","130","10","737","58","738","4","26","26","26","0","1970","22"
"288","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17231.88704192786","12606","2742","1617","157","4","861","71","781","6","32","32","28","0","1970","26"
"289","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","63","17096.894297267834","12606","2736","1505","230","1","850","109","773","5","41","41","22","0","1970","36"
"290","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17400.88591568799","12606","2764","1744","185","3","735","67","805","8","30","30","21","0","1970","22"
"285","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","51","17545.76176296793","12606","2770","1757","111","4","812","57","811","7","29","29","22","0","1970","23"
"287","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","100","17445.389786131873","12606","2782","1034","360","8","1240","75","824","10","65","65","35","0","1970","55"
"291","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17520.50346405598","12606","2813","1687","164","2","849","84","849","7","27","27","29","0","1970","20"
"292","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","58","17504.10795366394","12606","2800","1816","93","5","804","58","838","10","24","24","34","0","1970","14"
"294","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17024.173902551913","12606","2744","1614","155","12","820","107","783","7","36","36","25","0","1970","29"
"293","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17462.820769123988","12606","2759","1664","112","17","870","59","797","11","37","37","23","0","1970","26"
"296","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17288.036748759943","12606","2767","1769","160","13","679","122","807","5","24","24","26","0","1970","19"
"295","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","67","17165.438875055934","12606","2743","1642","70","8","931","64","780","9","28","28","39","0","1970","19"
"298","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","92","17129.834564607914","12606","2765","1286","296","11","1035","63","802","4","74","74","18","0","1970","70"
"299","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","62","17240.72418803593","12606","2762","1591","228","10","816","74","802","1","43","43","19","0","1970","42"
"297","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","45","17097.507912027948","12606","2748","1920","122","12","591","80","788","5","23","23","22","0","1970","18"
"301","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","60","17449.927146799906","12606","2793","1636","179","9","848","75","826","6","46","46","14","0","1970","40"
"302","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","53","17318.797976451937","12606","2796","1733","191","9","737","85","832","7","41","41","12","0","1970","34"
"303","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17051.35277525992","12606","2761","1721","128","6","819","49","802","5","38","38","20","0","1970","33"
"300","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","61","17424.331786387917","12606","2775","1581","240","6","820","85","816","2","43","43","18","0","1970","41"
"308","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","50","17345.43795158791","12606","2773","1713","172","16","733","104","814","5","35","35","15","0","1970","30"
"304","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","64","16799.226971799922","12606","2718","1693","93","3","848","41","755","5","40","40","24","0","1970","35"
"306","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","54","16650.803090207923","12606","2708","1765","103","9","742","58","745","7","31","31","23","0","1970","24"
"305","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","59","16895.472601095906","12606","2713","1655","139","5","810","68","751","5","36","36","23","0","1970","32"
"309","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","89","17320.28137579591","12606","2761","1063","436","19","1089","90","793","8","64","64","25","0","1970","56"
"307","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","55","17370.69735279991","12606","2791","1865","122","8","679","82","830","3","35","35","20","0","1970","32"
"312","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17438.718061603962","12606","2785","1572","251","3","819","108","826","7","32","32","24","0","1970","25"
"310","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17193.273375851946","12606","2770","1501","226","33","873","105","807","6","32","32","29","0","1970","26"
"311","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17212.739059271935","12606","2755","1653","182","4","825","63","795","5","28","28","32","0","1970","23"
"316","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17235.902241471955","12606","2766","1768","164","4","699","102","804","8","29","29","22","0","1970","21"
"314","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","59","17155.712816747888","12606","2773","1648","182","4","808","108","813","5","23","23","36","0","1970","18"
"315","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","56","17358.827570095964","12606","2821","1691","182","16","797","104","859","8","31","31","25","0","1970","23"
"313","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","52","16801.743611847858","12606","2689","1682","154","3","764","56","724","11","30","30","22","0","1970","19"
"317","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","60","17417.809055783884","12606","2809","1731","137","3","795","111","845","7","32","32","28","0","1970","25"
"318","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","61","17373.752753863897","12606","2785","1605","144","8","901","93","826","15","34","34","27","0","1970","19"
"319","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","37","17702.620752515915","12606","2796","2040","126","3","537","72","837","8","18","18","19","0","1970","10"
"320","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","90","17324.755447639924","12606","2764","1233","405","11","971","71","805","2","73","73","17","0","1970","71"
"321","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""diffused""","false","1000","58","17298.79144753993","12606","2770","1620","233","5","810","54","807","5","48","48","10","0","1970","43"
"323","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","17480.032720227897","12606","2786","1475","232","9","919","104","819","5","47","47","16","0","1970","42"
"324","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","17294.506956723926","12606","2783","1623","251","7","762","101","820","3","39","39","18","0","1970","36"
"322","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""diffused""","false","1000","46","17315.415697367913","12606","2757","1609","344","5","656","118","797","5","25","25","21","0","1970","20"
"326","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""diffused""","false","1000","57","16944.82037648791","12606","2750","1677","156","11","801","70","789","3","35","35","22","0","1970","32"
"328","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""diffused""","false","1000","45","17543.120207263903","12606","2801","1891","103","7","714","58","842","7","28","28","17","0","1970","21"
"325","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""diffused""","false","1000","44","17265.03670210392","12606","2758","1739","264","10","626","89","799","0","30","30","14","0","1970","30"
"329","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.027","12606","true","true","true","true","true","false","true","""diffused""","false","1000","56","17328.917199947933","12606","2774","1728","114","8","829","58","812","5","37","37","19","0","1970","32"
"330","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""diffused""","false","1000","48","16991.45740275192","12606","2717","1818","138","9","643","76","756","2","33","33","15","0","1970","31"
"332","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.003","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","67","17063.82963193193","12606","2731","1556","153","5","921","57","767","9","39","39","28","0","1970","30"
"327","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""diffused""","false","1000","63","16908.863977671906","12606","2715","1756","77","7","783","48","752","3","44","44","19","0","1970","41"
"333","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.006","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","63","17191.631657271973","12606","2759","1601","172","6","858","87","800","9","35","35","28","0","1970","26"
"336","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.015","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","49","17232.950273535953","12606","2764","1745","202","12","684","97","805","8","24","24","25","0","1970","16"
"334","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.009","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","68","17417.448827399985","12606","2791","1434","159","7","1079","71","828","12","41","41","27","0","1970","29"
"331","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","69","17112.066480111862","12606","2770","1319","421","42","864","76","808","4","48","48","21","0","1970","44"
"335","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.012","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","57","17370.614817023914","12606","2787","1794","138","27","705","93","821","6","30","30","27","0","1970","24"
"338","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.021","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17109.24047201182","12606","2739","1807","121","4","746","33","777","9","28","28","22","0","1970","19"
"337","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.018","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","51","17695.29518652391","12606","2791","1773","168","8","700","112","823","10","30","30","21","0","1970","20"
"341","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","48","17229.663556411888","12606","2761","1883","88","3","701","68","802","4","18","18","30","0","1970","14"
"342","0.6","4","10","0.3","4","4","1000","1","48","0.3","0","12606","true","true","true","true","true","false","true","""diffused""","false","1000","93","16951.265988243933","12606","2715","1235","323","12","1002","72","749","4","71","71","22","0","1970","67"
"339","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.024","12606","true","true","true","true","true","false","true","""concentrated""","false","1000","50","17201.177586431888","12606","2767","1873","86","8","722","51","804","11","27","27","23","0","1970","16"
