"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 17:54:36:893 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"2255","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","0.01","true","false","true","true","true","false","true","false","1000","59","4999.912242388003","0.08775761198935417","100","220","1502","1684","2","48","48","11","5"
"2250","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","9.01","true","false","true","true","true","false","true","false","1000","76","5499.946814708003","0.05318529199883626","1028","182","11101","12228","5","69","69","7","1"
"2253","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","0.01","true","false","true","true","true","false","true","false","1000","61","4499.976494080004","0.023505919997057312","88","207","1403","1580","5","48","48","13","7"
"2263","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","61","4999.992870996005","0.007129003997810024","137","205","2702","2916","7","50","50","11","4"
"2258","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","0.01","true","false","true","true","true","false","true","false","1000","69","5499.8469359720075","0.1530640279942288","102","189","1383","1564","1","51","51","18","6"
"2256","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","0.01","true","false","true","true","true","false","true","false","1000","57","4999.847453308007","0.15254669198993298","101","180","1531","1708","2","50","50","7","6"
"2266","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","68","5499.979379484009","0.02062051598946235","168","174","2440","2696","6","59","59","9","5"
"2261","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","1.01","true","false","true","true","true","false","true","false","1000","58","4499.9772482","0.022751799994769062","252","216","2680","3026","6","53","53","5","3"
"2259","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","0.01","true","false","true","true","true","false","true","false","1000","66","5499.864244987996","0.1357550119973041","102","224","1375","1568","4","59","59","7","10"
"2269","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","63","4499.950195388012","0.04980461199716579","300","212","3834","4233","2","57","57","6","3"
"2264","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","54","4999.9676106199995","0.03238937999525193","277","219","2775","3149","8","50","50","4","1"
"2272","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","65","4999.937018580003","0.06298141999909701","315","191","3696","4102","3","54","54","11","1"
"2262","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","1.01","true","false","true","true","true","false","true","false","1000","63","4499.997217276003","0.002782723997699854","183","187","2663","2927","5","53","53","10","2"
"2267","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","69","5499.969727400012","0.030272599992889226","212","196","2560","2864","6","59","59","10","2"
"2265","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","57","4999.941928783998","0.05807121600089493","238","197","2796","3129","13","54","54","3","2"
"2275","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","71","5499.990588612004","0.009411387981026031","354","236","3400","3867","3","67","67","4","4"
"2270","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","77","4499.953073384","0.04692661599626513","232","165","3502","3824","1","59","59","18","2"
"2268","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","75","5499.965204068013","0.03479593199655362","190","174","2305","2597","3","68","68","7","5"
"2278","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","3.01","true","false","true","true","true","false","true","false","1000","71","4499.994479972005","0.005520027995075338","412","178","4702","5209","3","64","64","7","1"
"2273","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","67","4999.990200716003","0.009799283999886832","356","217","3746","4205","6","65","65","2","4"
"2271","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","62","4499.9782405320075","0.02175946799120787","346","200","3864","4327","27","60","60","2","1"
"2281","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","3.01","true","false","true","true","true","false","true","false","1000","88","4999.976828968","0.02317103199625903","252","143","4037","4386","3","74","74","14","2"
"2276","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","80","5499.953949332003","0.04605066799888924","214","176","3396","3694","0","67","67","13","1"
"2274","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","72","4999.972636600002","0.02736339999690518","230","180","3808","4139","5","65","65","7","1"
"2284","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","3.01","true","false","true","true","true","false","true","false","1000","76","5499.937977832","0.06202216800243843","403","158","4311","4810","4","69","69","7","1"
"2279","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","3.01","true","false","true","true","true","false","true","false","1000","73","4499.937553212003","0.06244678799362369","426","160","4671","5192","2","67","67","6","0"
"2277","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","84","5499.996186704001","0.0038132959951351353","194","154","3289","3583","2","69","69","15","4"
"2287","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","4.01","true","false","true","true","true","false","true","false","1000","80","4499.959765188007","0.04023481199280221","470","168","5206","5789","7","74","74","6","1"
"2280","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","3.01","true","false","true","true","true","false","true","false","1000","80","4499.9658610120005","0.034138987998515447","409","156","4538","5046","9","68","68","12","0"
"2282","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","3.01","true","false","true","true","true","false","true","false","1000","69","4999.9506277240025","0.049372275992046966","385","201","4765","5248","10","61","61","8","1"
"2290","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","4.01","true","false","true","true","true","false","true","false","1000","81","4999.975851419997","0.024148579994367037","371","140","5173","5630","3","66","66","15","2"
"2285","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","3.01","true","false","true","true","true","false","true","false","1000","88","5499.9862272639975","0.013772736002402919","251","151","4214","4572","3","81","81","7","3"
"2288","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","4.01","true","false","true","true","true","false","true","false","1000","73","4499.994219068004","0.0057809319996589","614","170","5703","6419","3","65","65","8","0"
"2283","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","3.01","true","false","true","true","true","false","true","false","1000","94","4999.998751112007","0.0012488879957399668","192","130","3948","4228","2","72","72","22","1"
"2293","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","4.01","true","false","true","true","true","false","true","false","1000","78","5499.997233700005","0.0027662999913138364","654","184","5177","5940","4","73","73","5","1"
"2291","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","4.01","true","false","true","true","true","false","true","false","1000","66","4999.995999700006","0.004000299994613599","547","203","6193","6839","16","63","63","3","0"
"2296","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","5.01","true","false","true","true","true","false","true","false","1000","64","4499.987940208001","0.012059791993308977","443","184","7314","7840","8","59","59","5","0"
"2286","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","3.01","true","false","true","true","true","false","true","false","1000","72","5499.974567316008","0.025432683994154548","515","202","4611","5241","13","64","64","8","1"
"2289","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","4.01","true","false","true","true","true","false","true","false","1000","75","4499.999074172004","9.258279986932294E-4","435","209","5879","6400","1","61","61","14","0"
"2299","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","5.01","true","false","true","true","true","false","true","false","1000","85","4999.938007031998","0.06199296799561704","480","152","5954","6530","1","76","76","9","0"
"2294","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","4.01","true","false","true","true","true","false","true","false","1000","69","5499.942826335996","0.057173664002234226","483","192","6035","6627","15","61","61","8","2"
"2302","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","5.01","true","false","true","true","true","false","true","false","1000","79","5499.9471137120045","0.05288628798919959","363","167","6523","6997","11","74","74","5","3"
"2292","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","4.01","true","false","true","true","true","false","true","false","1000","76","4999.979283608005","0.020716391994290984","392","180","5817","6298","4","64","64","12","1"
"2297","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","5.01","true","false","true","true","true","false","true","false","1000","73","4499.977032360008","0.02296763999233331","419","199","7106","7621","10","67","67","6","1"
"2295","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","4.01","true","false","true","true","true","false","true","false","1000","75","5499.974862215999","0.025137783988665063","521","192","5664","6283","4","67","67","8","3"
"2300","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","5.01","true","false","true","true","true","false","true","false","1000","59","4999.950841204","0.049158795995097204","650","227","7848","8586","3","56","56","3","0"
"2305","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","6.01","true","false","true","true","true","false","true","false","1000","82","4499.943573080004","0.05642691999567173","621","154","7053","7778","7","78","78","4","3"
"2308","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","6.01","true","false","true","true","true","false","true","false","1000","79","4999.976755992001","0.023244007994246196","601","172","7204","7908","8","74","74","5","3"
"2298","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","5.01","true","false","true","true","true","false","true","false","1000","83","4499.995107772005","0.0048922279930709855","626","188","6295","7034","8","78","78","5","1"
"2303","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","5.01","true","false","true","true","true","false","true","false","1000","87","5499.981242696009","0.01875730399298625","568","156","6035","6753","46","78","78","9","1"
"2301","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","5.01","true","false","true","true","true","false","true","false","1000","75","4999.974691324008","0.025308675996905006","678","156","6635","7414","2","72","72","3","0"
"2306","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","6.01","true","false","true","true","true","false","true","false","1000","70","4499.965400768","0.03459923199968218","682","204","8307","9084","3","64","64","6","3"
"2311","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","6.01","true","false","true","true","true","false","true","false","1000","79","5499.9372616079945","0.06273839199117281","662","157","7209","7968","3","70","70","9","1"
"2314","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","7.01","true","false","true","true","true","false","true","false","1000","79","4499.950638083999","0.049361915995844274","879","166","8027","9039","29","75","75","4","3"
"2304","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","5.01","true","false","true","true","true","false","true","false","1000","76","5499.991324375999","0.00867562400368005","609","159","6720","7442","4","70","70","6","1"
"2309","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","6.01","true","false","true","true","true","false","true","false","1000","75","4999.938696532001","0.06130346798674591","634","167","7802","8539","5","70","70","5","1"
"2307","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","6.01","true","false","true","true","true","false","true","false","1000","78","4499.939335304003","0.06066469599457047","864","166","7660","8632","9","73","73","5","1"
"2317","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","7.01","true","false","true","true","true","false","true","false","1000","82","4999.988905216011","0.011094783988490953","799","150","7851","8757","5","76","76","6","0"
"2312","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","6.01","true","false","true","true","true","false","true","false","1000","63","5499.973522207997","0.026477792002348455","1075","225","8478","9666","14","59","59","4","5"
"2320","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","7.01","true","false","true","true","true","false","true","false","1000","82","5499.957656031991","0.04234396799839946","584","161","8271","8950","3","71","71","11","0"
"2310","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","6.01","true","false","true","true","true","false","true","false","1000","77","4999.973817644005","0.02618235598874108","517","175","7804","8422","5","73","73","4","0"
"2315","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","7.01","true","false","true","true","true","false","true","false","1000","71","4499.995127967996","0.0048720319909989485","655","188","9416","10161","6","64","64","7","4"
"2313","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","6.01","true","false","true","true","true","false","true","false","1000","73","5499.9573340559955","0.042665943993686284","835","158","7999","8933","5","69","69","4","0"
"2318","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","7.01","true","false","true","true","true","false","true","false","1000","85","4999.989123916","0.010876083997996666","754","154","8326","9191","9","72","72","13","0"
"2323","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","8.01","true","false","true","true","true","false","true","false","1000","74","4499.984874008","0.015125991996077559","1174","205","9422","10705","5","69","69","5","2"
"2316","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","7.01","true","false","true","true","true","false","true","false","1000","72","4499.964821512005","0.035178487998056784","595","165","9611","10294","3","65","65","7","1"
"2321","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","7.01","true","false","true","true","true","false","true","false","1000","78","5499.967074656008","0.032925343999918866","727","187","8870","9695","7","70","70","8","0"
"2326","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","8.01","true","false","true","true","true","false","true","false","1000","79","4999.997727140009","0.002272860004842947","788","147","9348","10245","8","73","73","6","1"
"2319","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","7.01","true","false","true","true","true","false","true","false","1000","86","4999.982750404001","0.017249595991776445","653","173","8202","8958","1","73","73","13","2"
"2329","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","8.01","true","false","true","true","true","false","true","false","1000","81","5499.960560100016","0.03943989999570441","1004","181","8966","10092","3","73","73","8","0"
"2324","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","8.01","true","false","true","true","true","false","true","false","1000","85","4499.986272212006","0.013727788000251984","669","155","9363","10135","5","78","78","7","3"
"2322","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","7.01","true","false","true","true","true","false","true","false","1000","77","5499.946455240018","0.05354475999381636","853","179","8870","9831","9","71","71","6","1"
"2332","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","9.01","true","false","true","true","true","false","true","false","1000","83","4499.969729116001","0.030270883995954456","641","157","10118","10856","7","70","70","13","1"
"2327","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","8.01","true","false","true","true","true","false","true","false","1000","81","4999.957471736001","0.042528264000147864","927","196","9587","10617","3","69","69","12","3"
"2330","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","8.01","true","false","true","true","true","false","true","false","1000","93","5499.983327856","0.01667214399724859","574","120","8747","9419","2","84","84","9","0"
"2325","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","8.01","true","false","true","true","true","false","true","false","1000","66","4499.968034472006","0.031965528000647225","1374","216","10306","11795","7","61","61","5","0"
"2335","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","9.01","true","false","true","true","true","false","true","false","1000","87","4999.953706664011","0.0462933359917197","1007","161","9480","10585","6","70","70","17","1"
"2338","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","9.01","true","false","true","true","true","false","true","false","1000","91","5499.945018463994","0.054981535997137954","697","143","9206","10020","7","88","88","3","1"
"2333","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","9.01","true","false","true","true","true","false","true","false","1000","74","4499.991818115999","0.008181884002028461","1118","172","11300","12529","11","69","69","5","3"
"2328","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","8.01","true","false","true","true","true","false","true","false","1000","85","4999.958952815998","0.04104718399402607","807","171","9312","10225","6","75","75","10","0"
"2341","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","0.01","true","false","true","true","true","false","true","false","1000","81","4499.942513652005","0.05748634799362273","65","173","1195","1356","4","66","66","15","6"
"2331","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","8.01","true","false","true","true","true","false","true","false","1000","78","5499.988740263991","0.011259736001152376","799","174","9914","10809","5","71","71","7","0"
"2344","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","0.01","true","false","true","true","true","false","true","false","1000","51","4999.936704900006","0.06329509999763694","123","245","1534","1754","4","45","45","6","8"
"2336","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","9.01","true","false","true","true","true","false","true","false","1000","79","4999.9757607719985","0.02423922800018463","864","184","11084","12046","2","74","74","5","0"
"2339","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","9.01","true","false","true","true","true","false","true","false","1000","81","5499.961006312008","0.03899368799611924","962","149","10677","11742","7","70","70","11","0"
"2334","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","9.01","true","false","true","true","true","false","true","false","1000","73","4499.936575259998","0.06342473999977472","1038","165","11538","12680","9","68","68","5","0"
"2347","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","0.01","true","false","true","true","true","false","true","false","1000","63","5499.983293623999","0.016706375994766987","113","205","1375","1581","3","57","57","6","6"
"2342","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","0.01","true","false","true","true","true","false","true","false","1000","58","4499.978856864002","0.021143135996962048","101","239","1497","1701","6","51","51","7","7"
"2337","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","9.01","true","false","true","true","true","false","true","false","1000","75","4999.954295996001","0.0457040039952199","809","173","11444","12348","6","66","66","9","1"
"2345","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","0.01","true","false","true","true","true","false","true","false","1000","70","4999.97231434001","0.027685660003858192","51","180","1430","1569","15","57","57","13","2"
"2350","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","1.01","true","false","true","true","true","false","true","false","1000","76","4499.956704028001","0.04329597199576707","201","184","2329","2643","7","67","67","9","5"
"2340","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","9.01","true","false","true","true","true","false","true","false","1000","83","5499.937714868016","0.062285131989473275","835","171","10662","11602","0","76","76","7","0"
"2343","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","0.01","true","false","true","true","true","false","true","false","1000","55","4499.971979160002","0.028020839989025603","94","209","1515","1693","6","51","51","4","2"
"2348","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","0.01","true","false","true","true","true","false","true","false","1000","67","5499.943865208014","0.056134791991622635","75","210","1422","1597","6","66","66","1","11"
"2353","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","76","4999.997023328004","0.0029766719905590655","240","189","2233","2571","3","66","66","10","4"
"2346","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","0.01","true","false","true","true","true","false","true","false","1000","62","4999.793615564005","0.20638443599677458","84","189","1456","1632","7","51","51","11","7"
"2351","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","1.01","true","false","true","true","true","false","true","false","1000","80","4499.963088012004","0.03691198799720219","130","176","2348","2582","1","69","69","11","3"
"2356","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","80","5499.975514188","0.024485811985532013","119","174","2288","2488","0","61","61","19","1"
"2349","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","0.01","true","false","true","true","true","false","true","false","1000","54","5499.947404780018","0.05259521999072003","123","243","1567","1773","2","46","46","8","6"
"2359","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","78","4499.995388544007","0.004611455994853131","210","170","3274","3562","2","63","63","15","3"
"2354","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","76","4999.9861043840065","0.013895615987474574","219","179","2367","2684","2","67","67","9","1"
"2352","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","1.01","true","false","true","true","true","false","true","false","1000","68","4499.939526472006","0.060473527997094045","212","211","2497","2805","2","57","57","11","4"
"2357","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","71","5499.954390420002","0.045609579990146365","176","180","2512","2781","6","66","66","5","5"
"2362","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","60","4999.9750514480065","0.024948551998413393","234","190","3865","4175","3","54","54","6","1"
"2355","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","1.01","true","false","true","true","true","false","true","false","1000","69","4999.974723096","0.02527690400336491","220","217","2528","2846","4","59","59","10","1"
"2360","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","73","4499.98228027201","0.017719727987262512","316","186","3546","3969","7","60","60","13","2"
"2365","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","72","5499.9378442360085","0.06215576398913658","334","188","3360","3787","3","64","64","8","4"
"2368","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","3.01","true","false","true","true","true","false","true","false","1000","73","4499.970050476005","0.029949523988516358","232","199","4600","4925","4","66","66","7","6"
"2358","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","1.01","true","false","true","true","true","false","true","false","1000","75","5499.948957796004","0.051042203998428626","191","167","2349","2644","5","66","66","9","3"
"2363","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","75","4999.941419460007","0.058580539996540004","245","172","3536","3877","6","65","65","10","3"
"2371","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","3.01","true","false","true","true","true","false","true","false","1000","82","4999.9757716600025","0.024228339997518056","422","180","4211","4732","2","73","73","9","6"
"2366","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","56","5499.993573572011","0.006426428005669393","315","243","4020","4427","3","55","55","1","3"
"2361","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","4500","2.01","true","false","true","true","true","false","true","false","1000","74","4499.9739815480025","0.0260184519985458","218","175","3644","3948","1","62","62","12","2"
"2374","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5500","3.01","true","false","true","true","true","false","true","false","1000","84","5499.971394560001","0.028605439995818216","188","166","4235","4516","7","67","67","17","1"
"2364","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5000","2.01","true","false","true","true","true","false","true","false","1000","71","4999.990025180007","0.009974819992902173","216","185","3854","4155","2","64","64","7","1"
"2369","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","4500","3.01","true","false","true","true","true","false","true","false","1000","72","4499.985016580008","0.014983419996337233","433","189","4652","5186","9","65","65","7","0"
"2367","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","72","0.3","0.3","0.03","5500","2.01","true","false","true","true","true","false","true","false","1000","63","5499.955960428007","0.04403957199400388","330","174","3812","4233","10","58","58","5","2"
"2377","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","4500","4.01","true","false","true","true","true","false","true","false","1000","79","4499.985512187999","0.014487811996846567","347","159","5458","5898","8","69","69","10","3"
"2372","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5000","3.01","true","false","true","true","true","false","true","false","1000","79","4999.954309064004","0.04569093599818297","278","177","4439","4815","5","70","70","9","2"
"2380","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","24","0.3","0.3","0.03","5000","4.01","true","false","true","true","true","false","true","false","1000","75","4999.940433868","0.05956613200021721","477","178","5467","6046","10","67","67","8","2"
