"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroTolerance"
"02/17/2020 23:50:48:341 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"43","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","130","2172.1124474240037","279","183","0","542","3","115","115","15","14"
"44","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","123","2391.309991048004","403","208","0","636","6","96","96","27","16"
"45","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","131","2446.099661563999","333","166","0","582","4","122","122","9","13"
"46","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","124","2383.5290886680027","329","179","0","570","5","112","112","12","12"
"50","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2300.056853292002","348","164","0","594","4","113","113","20","10"
"51","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","136","2120.8180601920017","287","169","0","534","7","118","118","18","17"
"49","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","127","2480.963516156003","360","176","0","600","6","118","118","9","16"
"47","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","125","2325.9044443959997","296","177","0","534","6","115","115","10","18"
"48","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","139","2447.655473704","320","167","0","580","4","130","130","9","10"
"52","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","125","2503.5057773200015","356","174","0","591","2","109","109","16","14"
"53","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","131","2303.216016384003","346","150","0","566","3","119","119","12","12"
"54","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","133","2079.457687423999","308","163","0","535","0","112","112","21","14"
"55","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","126","2274.015735263999","312","191","0","567","6","112","112","14","20"
"56","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","149","1935.9498359560034","264","138","0","489","1","127","127","22","15"
"57","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","131","2587.9231423520005","378","165","0","619","3","119","119","12","16"
"61","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","139","2037.0932251399995","289","167","0","524","4","119","119","20","14"
"60","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","138","2029.8736555320013","250","161","0","485","2","116","116","22","11"
"58","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","140","2363.8159145240015","333","164","0","574","4","126","126","14","15"
"59","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","140","1900.6424971360022","290","160","0","515","0","114","114","26","15"
"65","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","132","2116.409228672","302","157","0","525","2","109","109","23","14"
"62","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","124","2419.871394816","324","216","0","600","10","106","106","18","12"
"66","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","125","2297.406287668002","323","190","0","569","4","112","112","13","16"
"72","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","137","2152.0167288640005","268","171","0","508","4","122","122","15","20"
"64","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","130","2091.3841289840007","295","174","0","529","3","110","110","20","20"
"68","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","152","2100.9417979160025","260","158","0","510","2","136","136","16","15"
"69","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","false","true","false","true","1000","137","2313.6207606","321","158","0","561","5","121","121","16","10"
