"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"baseline"
"06/09/2020 22:54:35:275 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"47","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10573.073876355975","12606","1628","781","68","4","671","88","808","7","16","16","32","0","822","9"
"41","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10351.578786135973","12606","1655","897","88","17","498","137","820","8","18","18","22","0","838","10"
"46","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","66","10818.824537743974","12606","1690","616","85","1","839","123","825","14","26","26","40","0","870","12"
"45","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","28","10737.576777295975","12606","1666","1194","45","4","335","77","845","6","11","11","17","0","824","5"
"48","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","11246.324527079958","12606","1712","1186","17","1","463","34","834","6","11","11","22","0","880","5"
"50","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","59","10983.819748487971","12606","1746","774","118","3","699","131","841","7","21","21","38","0","913","14"
"49","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","74","10840.935746363974","12606","1734","598","111","8","846","139","824","13","32","32","42","0","911","19"
"51","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10572.358248631966","12606","1661","1141","32","15","403","61","824","4","9","9","20","0","841","6"
"54","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10534.975971855985","12606","1638","1003","89","4","420","108","784","3","14","14","18","0","856","11"
"53","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10848.53906230396","12606","1730","920","68","5","628","91","819","6","18","18","33","0","917","12"
"52","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","69","11101.562257372008","12606","1734","679","108","5","799","118","833","7","25","25","44","0","907","18"
"55","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","63","10509.119968212002","12606","1677","635","63","6","865","85","821","8","23","23","40","0","857","15"
"56","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","11374.442812667989","12606","1750","816","81","11","710","114","845","5","18","18","35","0","908","13"
"57","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","11013.208088231975","12606","1744","1172","71","30","357","98","812","4","16","16","17","0","936","12"
"58","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","59","10610.374878719966","12606","1685","706","98","6","754","91","795","11","30","30","29","0","893","19"
"61","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","73","10617.905467367962","12606","1677","632","78","7","843","91","777","8","26","26","47","0","906","18"
"59","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10781.079291063943","12606","1727","939","102","8","528","127","815","8","23","23","20","0","917","15"
"60","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","10735.911426399965","12606","1706","1073","102","9","388","119","822","7","15","15","18","0","885","8"
"63","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","25","11174.588064255971","12606","1758","1237","54","35","358","67","795","4","7","7","18","0","969","3"
"62","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10759.753860219966","12606","1742","940","126","8","523","130","820","1","15","15","23","0","927","14"
"64","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","71","11007.70435753196","12606","1763","663","98","4","846","112","838","16","40","40","31","0","927","25"
"65","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10179.065763419996","12606","1686","925","49","8","619","64","809","8","21","21","27","0","881","13"
"66","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","28","11580.723305011985","12606","1812","1275","32","3","450","35","896","6","17","17","11","0","921","11"
"69","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","9887.41003612399","12606","1584","899","135","5","381","152","761","3","12","12","23","0","827","9"
"68","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10249.318253287985","12606","1670","839","90","6","588","125","778","8","22","22","25","0","896","14"
"67","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","59","10206.961563499965","12606","1613","601","104","4","730","148","763","12","26","26","33","0","854","14"
"70","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10470.646946011973","12606","1674","714","106","9","690","129","761","11","26","26","26","0","914","15"
"71","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10893.564030051983","12606","1679","746","60","9","745","97","830","14","22","22","31","0","852","8"
"74","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10076.329915971977","12606","1591","860","81","1","559","74","775","6","16","16","27","0","816","10"
"72","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10315.270102919967","12606","1624","1038","50","5","451","62","761","3","18","18","16","0","869","15"
"75","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","27","10866.989403579977","12606","1671","1164","61","4","345","79","791","7","18","18","9","0","881","11"
"73","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10670.587456747959","12606","1674","635","189","3","612","210","837","8","25","25","26","0","839","17"
"76","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","60","10841.198170123978","12606","1689","706","86","7","759","108","822","10","23","23","37","0","870","13"
"77","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","47","11005.633626975958","12606","1742","954","104","9","525","125","836","8","25","25","22","0","911","17"
"79","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","66","10614.91750752798","12606","1688","705","75","3","769","109","809","15","27","27","39","0","884","13"
"81","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","34","10115.465149019983","12606","1645","1058","92","5","362","115","789","6","13","13","21","0","856","7"
"80","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11041.543903371969","12606","1754","881","46","8","730","72","794","7","17","17","34","0","964","10"
"82","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","75","10911.656906931976","12606","1715","607","98","2","850","126","800","11","32","32","43","0","922","21"
"78","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","21","10361.480823803968","12606","1681","1171","54","47","320","81","831","5","8","8","13","0","852","4"
"83","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10489.27093409599","12606","1662","845","89","5","589","121","798","7","13","13","33","0","865","6"
"84","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10678.870782255965","12606","1747","1169","54","3","425","82","840","8","14","14","17","0","909","6"
"85","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","11560.860861715959","12606","1793","750","149","11","677","175","842","12","31","31","22","0","952","19"
"86","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10692.909713719973","12606","1675","853","68","6","593","141","788","3","14","14","35","0","892","11"
"88","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","68","10708.861687483984","12606","1693","602","97","3","869","92","797","11","30","30","38","0","899","19"
"87","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","26","11020.928230759975","12606","1725","1194","58","6","373","82","829","6","12","12","14","0","903","6"
"90","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","26","11090.255306563975","12606","1708","1162","50","1","412","77","830","4","6","6","20","0","881","2"
"89","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","42","10816.161651587976","12606","1688","922","105","4","515","122","816","6","20","20","22","0","878","14"
"91","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","61","10670.914970091993","12606","1690","648","110","8","773","124","826","9","27","27","34","0","868","18"
"92","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","11128.79493371598","12606","1746","971","117","15","475","149","780","9","19","19","19","0","970","10"
"93","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","35","10668.445470051962","12606","1687","1130","50","9","397","82","790","12","19","19","16","0","903","7"
"94","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","54","10168.786757463979","12606","1646","691","94","4","710","121","770","8","26","26","28","0","879","18"
"95","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10880.126847799973","12606","1727","879","109","4","609","108","818","8","18","18","27","0","911","10"
"97","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","51","10896.173354723967","12606","1715","705","97","10","736","148","823","7","19","19","32","0","900","12"
"96","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10819.119205151985","12606","1725","1183","67","6","377","77","808","6","15","15","14","0","921","9"
"100","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","59","10825.442592963958","12606","1695","712","65","6","781","110","845","8","21","21","38","0","853","13"
"98","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","55","10209.516982731988","12606","1619","835","52","9","638","68","781","7","17","17","38","0","843","10"
"99","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10699.32678394796","12606","1719","1136","58","5","424","83","845","8","13","13","18","0","877","5"
"101","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","45","10860.95933069198","12606","1710","790","150","9","536","211","813","3","14","14","31","0","899","11"
"102","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","38","10950.618478135986","12606","1714","1126","48","4","462","54","792","6","20","20","18","0","928","14"
"103","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","61","11019.449919307976","12606","1695","709","96","5","769","93","776","10","23","23","38","0","926","13"
"104","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10458.15070922397","12606","1636","770","84","13","596","147","744","12","26","26","22","0","897","14"
"106","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","62","10748.832926591993","12606","1687","702","104","6","720","129","827","6","26","26","36","0","862","20"
"105","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","32","10243.705287696004","12606","1637","1075","51","4","413","83","808","5","11","11","21","0","835","6"
"107","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","10839.794921347997","12606","1676","855","59","3","655","83","831","12","21","21","31","0","847","9"
"108","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10435.175464675975","12606","1664","1106","63","9","388","92","784","5","6","6","23","0","883","1"
"110","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10386.020991559972","12606","1686","916","110","10","490","140","780","7","20","20","20","0","909","13"
"109","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","60","10582.813188427986","12606","1660","673","72","4","775","115","787","8","21","21","39","0","878","13"
"111","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","30","11038.617140591983","12606","1723","1217","78","6","327","80","822","6","15","15","15","0","907","9"
"112","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11010.001992696012","12606","1735","680","97","5","768","163","827","11","22","22","30","0","912","11"
"114","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","31","10800.346687943991","12606","1679","1153","36","5","434","43","839","4","8","8","23","0","841","4"
"113","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","40","10399.643462595963","12606","1658","891","147","11","468","120","780","11","21","21","19","0","880","10"
"115","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","49","10068.589251667998","12606","1563","671","119","20","585","149","747","8","19","19","30","0","817","11"
"116","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","43","10964.738378179982","12606","1718","870","97","5","604","125","836","11","17","17","26","0","886","6"
"120","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","29","10607.869270891953","12606","1669","1210","36","4","351","53","825","6","15","15","14","0","853","9"
"117","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","33","10374.88802188799","12606","1687","1149","43","4","423","57","815","6","11","11","22","0","873","5"
"119","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10755.69760195997","12606","1719","760","125","6","661","149","813","9","18","18","30","0","908","9"
"118","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","58","10721.716064191967","12606","1662","602","136","7","709","175","813","9","33","33","25","0","853","24"
"121","0.4","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","66","10502.134102047985","12606","1630","610","57","3","846","78","777","12","36","36","30","0","855","24"
"122","0.5","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","53","10664.295489411987","12606","1664","841","64","11","636","91","780","9","21","21","32","0","890","12"
"123","0.6","4","10","0.3","4","4","1000","1","48","0.3","0.03","12606","true","true","true","true","true","true","false","false","""allRandom""","1000","37","10508.675085411976","12606","1680","1084","33","2","498","47","777","8","16","16","21","0","909","8"
