4003,Memphis Area Transit Authority,0.322781947,south,47157,13,0.057017544,0.8,TN,Tennessee,FTA Region4,12,0.107,TRUE,0.030701754,5.295651335,5.433282214,5.26141618,0.115384615,0.014254386
4063,Space Coast Area Transit,-0.775084979,south,12009,13,0.057017544,0.7,FL,Florida,FTA Region4,10,0.107,TRUE,0.039912281,5.285760973,5.377483085,5.286683705,0.096153846,0.014254386
4028,Lee County Transit,-0.334766458,south,12071,13,0.057017544,0.7,FL,Florida,FTA Region4,9,0.107,TRUE,0.046052632,5.295574987,5.377828856,5.16980683,0.086538462,0.014254386
6048,Capital Metropolitan Transportation Authority,1.160627508,south,48453,13,0.057017544,0.63,TX,Texas,FTA Region6,9,0.107,TRUE,0.024868421,5.28371382,5.407163802,4.739820022,0.086538462,0.014254386
4110,Charleston Area Regional Transportation Authority,-0.387580659,south,45019,13,0.057017544,0.5,SC,South Carolina,FTA Region4,8,0.107,TRUE,0.012631579,5.29572185,5.510139069,4.669371825,0.076923077,0.014254386
4040,Jacksonville Transportation Authority,0.616221016,south,12031,13,0.057017544,0.7,FL,Florida,FTA Region4,2,0.107,TRUE,0.03118421,5.287110264,5.454257907,5.00497705,0.019230769,0.014254386
3051,Ride-On Montgomery County Transit,0.775566087,south,24031,12,0.052631579,0.68,MD,Maryland,FTA Region3,14,0.107,TRUE,0.035701754,5.283228855,5.306763772,4.65031029,0.134615385,0.013157895
4014,Coast Transit Authority,-1.151491416,south,28047,12,0.052631579,0.63,MS,Mississippi,FTA Region4,10,0.107,TRUE,0.035219298,5.29206106,5.390686191,5.006692827,0.096153846,0.013157895
6033,Central Arkansas Transit Authority,-0.491700549,south,5119,12,0.052631579,0.65,AR,Arkansas,FTA Region6,10,0.107,TRUE,0.030394737,5.28524705,5.381108669,4.50427464,0.096153846,0.013157895
4141,Central Midlands Transit,-0.88062661,south,45079,12,0.052631579,0.5,SC,South Carolina,FTA Region4,8,0.107,TRUE,0.009473684,5.28280056,5.549075588,5.07689849,0.076923077,0.013157895
4006,Cape Fear Public Transportation Authority,-0.974050474,south,37129,12,0.052631579,0.63,NC,North Carolina,FTA Region4,7,0.107,TRUE,0.02118421,5.299886954,5.462928659,4.371692136,0.067307692,0.013157895
6014,City of Brownsville - Brownsville Metro,-1.084482782,south,48061,12,0.052631579,0.63,TX,Texas,FTA Region6,5,0.107,TRUE,0.009078948,5.290522716,5.556708396,5.013563325,0.048076923,0.013157895
4035,Central Florida Regional Transportation Authority,0.84940236,south,12095,12,0.052631579,0.7,FL,Florida,FTA Region4,3,0.107,TRUE,0.013859649,5.283992013,5.554149307,5.127518352,0.028846154,0.013157895
2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",0.163671917,northeast,36085,11,0.048245614,0.59,NY,New York,FTA Region2,24,0.125,TRUE,0.03245614,5.284343777,5.335124662,4.474220059,0.230769231,0.012061404
2076,Westchester County Bee-Line System,0.94117535,northeast,36029,11,0.048245614,0.59,NY,New York,FTA Region2,16,0.125,TRUE,0.015350877,5.29014962,5.364422105,4.904167586,0.153846154,0.012061404
3018,Red Rose Transit Authority,-0.474664028,northeast,42071,11,0.048245614,0.79,PA,Pennsylvania,FTA Region3,15,0.125,TRUE,0.027017544,5.278468816,5.337713295,4.529013665,0.144230769,0.012061404
5050,Indianapolis and Marion County Public Transportation,0.3934581,midwest,18097,11,0.048245614,0.76,IN,Indiana,FTA Region5,14,0.12,TRUE,0.015350877,5.288891021,5.379525187,4.649116772,0.134615385,0.012061404
3015,Luzerne County Transportation Authority,-0.734541879,northeast,42079,11,0.048245614,0.79,PA,Pennsylvania,FTA Region3,14,0.125,TRUE,0.009210526,5.292740598,5.393469964,4.41596391,0.134615385,0.012061404
3025,County of Lackawanna Transit System,-0.775529702,northeast,42069,11,0.048245614,0.79,PA,Pennsylvania,FTA Region3,12,0.125,TRUE,0.016008772,5.277977364,5.459801534,4.548504875,0.115384615,0.012061404
6024,Shreveport Area Transit System,-0.579595041,south,22017,11,0.048245614,0.84,LA,Louisiana,FTA Region6,10,0.107,TRUE,0.030701754,5.290175972,5.425300104,5.042927034,0.096153846,0.012061404
3080,Arlington Transit - Arlington County,-0.673477688,south,51013,11,0.048245614,0.73,VA,Virginia,FTA Region3,9,0.107,TRUE,0.033157895,5.294229132,5.395467264,4.617055268,0.086538462,0.012061404
6011,VIA Metropolitan Transit,1.119126704,south,48029,11,0.048245614,0.63,TX,Texas,FTA Region6,9,0.107,TRUE,0.011622807,5.293129341,5.463698031,4.409675357,0.086538462,0.012061404
3024,Berks Area Reading Transportation Authority,-0.503429971,northeast,42011,11,0.048245614,0.79,PA,Pennsylvania,FTA Region3,8,0.125,TRUE,0.027236842,5.291549272,5.434092332,5.167357021,0.076923077,0.012061404
2004,Niagara Frontier Transportation Authority,0.889411154,northeast,36029,11,0.048245614,0.59,NY,New York,FTA Region2,6,0.125,TRUE,0.049956141,5.298689234,5.361820251,4.783353063,0.057692308,0.012061404
5,Everett Transit,-0.37558583,west,53061,11,0.048245614,0.74,WA,Washington,FTA Region10,5,0.067,TRUE,0.012631579,5.292200558,5.523194192,5.19492216,0.048076923,0.012061404
40,Central Puget Sound Regional Transit Authority,1.343412211,west,53033,10,0.043859649,0.74,WA,Washington,FTA Region10,18,0.067,TRUE,0.00881579,5.275732651,5.428286167,5.109256196,0.173076923,0.010964912
7002,Transit Authority of Omaha,-0.153885801,midwest,31055,10,0.043859649,0.73,NE,Nebraska,FTA Region7,17,0.12,TRUE,0.009210526,5.295257894,5.430886777,4.813094385,0.163461538,0.010964912
3070,Potomac and Rappahannock Transportation Commission,-0.095805233,south,51153,10,0.043859649,0.73,VA,Virginia,FTA Region3,15,0.107,TRUE,0.012280702,5.271294961,5.343498592,4.422361855,0.144230769,0.010964912
4027,Pinellas Suncoast Transit Authority,0.403995953,south,12103,10,0.043859649,0.7,FL,Florida,FTA Region4,15,0.107,TRUE,0.016228071,5.280754929,5.39918662,4.853465857,0.144230769,0.010964912
3085,Prince George's County Transit,-0.174815337,south,24033,10,0.043859649,0.68,MD,Maryland,FTA Region3,14,0.107,TRUE,0.018421052,5.284852202,5.355411641,4.991191897,0.134615385,0.010964912
3027,York County Transportation Authority,-0.510421352,northeast,42133,10,0.043859649,0.79,PA,Pennsylvania,FTA Region3,13,0.125,TRUE,0.039912281,5.290268188,5.37582885,5.125763997,0.125,0.010964912
3072,Transit Services of Frederick County,-1.21925063,south,24021,10,0.043859649,0.68,MD,Maryland,FTA Region3,12,0.107,TRUE,0.032017544,5.290174535,5.423631706,5.030446027,0.115384615,0.010964912
4018,Transit Authority of River City,0.519718522,south,21111,10,0.043859649,0.72,KY,Kentucky,FTA Region4,11,0.107,TRUE,0,5.30200925,5.694648958,4.85890336,0.105769231,0.010964912
6007,Fort Worth Transportation Authority,0.391958333,south,48439,10,0.043859649,0.63,TX,Texas,FTA Region6,11,0.107,TRUE,0.011622807,5.283954023,5.431206152,5.247710947,0.105769231,0.010964912
1001,Rhode Island Public Transit Authority,0.806947384,northeast,44007,10,0.043859649,0.5,RI,Rhode Island,FTA Region1,11,0.125,TRUE,0.063157895,5.293573306,5.334654521,5.03295427,0.105769231,0.010964912
2084,Transport of Rockland,-0.493913042,northeast,36087,10,0.043859649,0.59,NY,New York,FTA Region2,10,0.125,TRUE,0.030701755,5.283335567,5.364525547,4.743650128,0.096153846,0.010964912
1,King County Department of Transportation - Metro Transit Division,1.998703132,west,53033,10,0.043859649,0.74,WA,Washington,FTA Region10,9,0.067,TRUE,0.024561403,5.284103506,5.43060029,4.448605817,0.086538462,0.010964912
4030,Gainesville Regional Transit System,-0.249073905,south,12001,10,0.043859649,0.7,FL,Florida,FTA Region4,9,0.107,TRUE,0.046052632,5.284112318,5.346312703,4.422019987,0.086538462,0.010964912
23,City of Seattle - Seattle Center Monorail Transit,-1.554091495,west,53033,10,0.043859649,0.74,WA,Washington,FTA Region10,7,0.067,TRUE,0.014035088,5.280355942,5.44602253,5.017640242,0.067307692,0.010964912
6056,Dallas Area Rapid Transit,1.995215555,south,48113,9,0.039473684,0.63,TX,Texas,FTA Region6,16,0.107,TRUE,0.013947368,5.2986827,5.410867037,4.405124478,0.153846154,0.009868421
5058,Rockford Mass Transit District,-0.554425243,midwest,17201,9,0.039473684,0.69,IL,Illinois,FTA Region5,15,0.12,TRUE,0.018421052,5.275300547,5.358650761,4.560338687,0.144230769,0.009868421
5005,Metro Transit System,0.29538304,midwest,55025,9,0.039473684,0.7,WI,Wisconsin,FTA Region5,14,0.12,TRUE,0.012280702,5.279665648,5.40368712,4.950297913,0.134615385,0.009868421
2098,Port Authority Trans-Hudson Corporation,1.615594973,northeast,34017,9,0.039473684,0.72,NJ,New Jersey,FTA Region2,14,0.125,TRUE,0.003333333,5.296399302,5.467888841,5.117929326,0.134615385,0.009868421
7048,City of Lawrence,-0.994417208,midwest,20045,9,0.039473684,0.62,KS,Kansas,FTA Region7,13,0.12,TRUE,0.042982456,5.287836434,5.358493984,4.727794676,0.125,0.009868421
4022,Metropolitan Atlanta Rapid Transit Authority,1.847861249,south,13121,9,0.039473684,0.53,GA,Georgia,FTA Region4,11,0.107,TRUE,0.052192983,5.294780131,5.341048544,5.275411481,0.105769231,0.009868421
5044,Fort Wayne Public Transportation Corporation,-0.717246025,midwest,18003,9,0.039473684,0.76,IN,Indiana,FTA Region5,11,0.12,TRUE,0.031578947,5.279971322,5.385245116,4.875065746,0.105769231,0.009868421
3010,Lehigh and Northampton Transportation Authority,-0.036916005,northeast,42077,9,0.039473684,0.79,PA,Pennsylvania,FTA Region3,8,0.125,TRUE,0.021754386,5.29379799,5.460089978,4.708792704,0.076923077,0.009868421
4173,Piedmont Authority for Regional Transportation,-1.107194732,south,37081,9,0.039473684,0.63,NC,North Carolina,FTA Region4,6,0.107,TRUE,0.012631579,5.284272763,5.550153001,5.240636598,0.057692308,0.009868421
6009,"Laredo Transit Management, Inc.",-0.584169959,south,48479,9,0.039473684,0.63,TX,Texas,FTA Region6,3,0.107,TRUE,0.038114035,5.288142081,5.410805971,4.594183191,0.028846154,0.009868421
5004,LaCrosse Municipal Transit Utility,-1.241111742,midwest,55063,8,0.035087719,0.7,WI,Wisconsin,FTA Region5,19,0.12,TRUE,0.021491228,5.284611442,5.340304879,5.039452282,0.182692308,0.00877193
3091,Blacksburg Transit,-1.14562689,south,51121,8,0.035087719,0.73,VA,Virginia,FTA Region3,15,0.107,TRUE,0.03245614,5.264826612,5.29046524,4.521260198,0.144230769,0.00877193
6010,"City Transit Management Company, Inc.",-0.763561861,south,48303,8,0.035087719,0.63,TX,Texas,FTA Region6,15,0.107,TRUE,0.006491228,5.286534243,5.413972553,5.070910025,0.144230769,0.00877193
