"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"zeroDecay"
"06/10/2020 21:56:06:712 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"5","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","109","11013.69351656396","10659","1746","294","364","9","849","148","840","14","82","82","27","0","913","68"
"25","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","113","10681.622717699991","10659","1700","279","243","13","1004","93","853","10","68","68","45","0","851","58"
"29","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","113","10802.158142015951","10659","1694","367","222","7","892","132","832","7","74","74","39","0","863","67"
"30","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","100","10437.261387767983","10659","1675","427","289","10","763","117","791","6","69","69","31","0","891","63"
"35","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","121","10493.652175607984","10659","1690","382","193","11","941","78","801","14","85","85","36","0","893","71"
"31","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","10345.005472799969","10659","1658","470","260","7","732","126","781","7","63","63","41","0","880","56"
"33","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","110","9499.262404083996","10659","1546","320","283","4","749","115","749","8","75","75","35","0","798","67"
"32","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","114","10821.92839224798","10659","1740","461","207","8","894","91","799","13","79","79","35","0","945","66"
"36","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","105","10577.996842555987","10659","1668","445","235","9","772","133","883","14","74","74","31","0","788","60"
"34","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","109","10640.704573359992","10659","1718","383","323","5","804","126","798","5","77","77","32","0","924","72"
"42","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","115","10798.439804631957","10659","1702","429","256","8","840","90","802","6","79","79","36","0","901","73"
"39","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","119","10887.813391143956","10659","1693","380","230","6","885","107","778","5","85","85","34","0","917","80"
"41","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","11204.634194147959","10659","1771","423","333","14","822","112","815","11","67","67","35","0","957","56"
"38","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","11079.450526523973","10659","1729","410","279","11","826","137","869","6","66","66","36","0","863","60"
"37","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","96","10437.812773903983","10659","1672","448","316","18","678","134","813","11","78","78","18","0","863","67"
"40","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","10807.850818447983","10659","1696","395","310","29","751","143","838","6","68","68","36","0","860","62"
"46","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","121","11046.576207595981","10659","1761","480","189","3","908","99","824","8","82","82","39","0","942","74"
"45","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","112","10744.323115371972","10659","1696","395","237","4","848","145","820","8","67","67","45","0","883","59"
"44","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","100","9823.999873447989","10659","1602","359","343","10","690","132","789","13","68","68","32","0","816","55"
"48","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","110","10754.010658347963","10659","1686","371","295","13","782","149","823","10","76","76","34","0","866","66"
"47","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","99","10852.874884111949","10659","1691","457","236","3","819","112","827","7","64","64","35","0","867","57"
"51","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","119","10603.752507076002","10659","1692","315","203","9","952","135","837","11","78","78","41","0","861","67"
"49","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","110","10297.342505603963","10659","1631","361","271","10","769","148","794","8","72","72","38","0","840","64"
"43","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","109","10609.953609179975","10659","1643","316","256","7","854","133","800","16","77","77","32","0","845","61"
"50","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","115","10598.708458011979","10659","1673","245","240","3","1017","98","819","7","70","70","45","0","858","63"
"53","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","95","10799.063860959976","10659","1771","491","338","14","711","147","775","7","70","70","25","0","1003","63"
"54","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","105","11029.086842947949","10659","1709","453","283","10","725","157","862","10","81","81","24","0","852","71"
"52","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","122","11008.367353707976","10659","1680","282","190","8","1006","119","848","10","75","75","47","0","835","65"
"55","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","122","10949.205806799971","10659","1740","440","233","8","917","70","850","8","72","72","50","0","894","64"
"56","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","108","10355.665411955983","10659","1657","342","292","6","796","148","806","7","73","73","35","0","853","66"
"57","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","108","11115.956786279985","10659","1707","401","271","14","774","170","809","7","77","77","31","0","904","70"
"58","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","95","9816.082925827997","10659","1586","341","345","9","710","120","745","8","61","61","34","0","845","53"
"59","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","120","10677.733883023968","10659","1669","284","252","7","935","112","777","13","79","79","41","0","896","66"
"63","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","11208.015832699952","10659","1698","392","214","1","930","87","818","10","74","74","32","0","886","64"
"61","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","108","10655.324140539979","10659","1670","468","210","9","829","85","762","15","69","69","39","0","909","54"
"62","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","112","11278.17293385998","10659","1743","396","263","8","886","105","834","12","85","85","27","0","910","73"
"60","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","108","10186.47629845998","10659","1624","416","210","3","828","92","775","8","75","75","33","0","854","67"
"64","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","108","10650.564703611984","10659","1666","491","216","10","720","160","887","6","69","69","39","0","784","63"
"65","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","103","10254.645271647976","10659","1649","434","223","20","834","72","794","9","66","66","37","0","860","57"
"66","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","109","10833.290804911981","10659","1696","409","269","9","816","112","837","8","81","81","28","0","863","73"
"71","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","118","10592.603580359992","10659","1655","367","246","15","783","164","815","9","80","80","38","0","843","71"
"72","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","111","11386.034184487982","10659","1696","496","226","9","740","153","804","5","72","72","39","0","897","67"
"73","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","113","10518.63430298398","10659","1582","347","218","10","806","119","775","10","82","82","31","0","813","72"
"74","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","115","10494.94931184397","10659","1684","427","233","15","810","115","819","8","84","84","31","0","868","76"
"70","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","96","10520.019273839973","10659","1661","515","253","9","687","133","791","8","64","64","32","0","873","56"
"75","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","10469.585742251968","10659","1659","418","259","6","773","123","808","9","80","80","26","0","853","71"
"77","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","11189.474778623966","10659","1747","457","276","5","861","78","766","7","70","70","32","0","990","64"
"76","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","102","10640.339063520005","10659","1681","335","254","9","917","96","824","9","70","70","32","0","863","61"
"67","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","100","10644.293884015971","10659","1643","381","274","14","797","115","760","7","62","62","38","0","885","55"
"69","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","107","10771.886992915977","10659","1736","401","295","6","818","146","837","7","70","70","37","0","901","63"
"68","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","107","10441.249275819953","10659","1681","347","302","6","804","149","786","8","73","73","34","0","901","65"
"80","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","105","10309.048047903976","10659","1649","395","304","11","729","137","744","9","73","73","32","0","907","64"
"82","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","111","9664.030534503998","10659","1539","296","280","15","751","124","727","12","73","73","38","0","818","61"
"79","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","104","11019.073340219962","10659","1697","423","258","6","776","157","833","11","77","77","27","0","873","66"
"78","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","11343.974208911975","10659","1771","464","254","7","845","122","883","10","79","79","27","0","889","69"
"81","0.52","4","10","0.3","4","4","1000","1","48","0.3","0","10659","true","true","true","true","true","true","false","false","""allRandom""","1000","106","10793.81883547597","10659","1655","437","216","13","800","119","814","10","70","70","36","0","845","60"
